순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"572,000","12,000","2.1","597,861","339,640,545,720","568,000","572,000","563,000","85,318,192,960,000","20.07","149,157,680","88,990,147","59.66",1758
2,017670,SK텔레콤,"214,500","4,000","1.9","225,406","48,383,812,000","214,500","216,500","211,000","17,648,354,509,500","4.15","82,276,711","40,253,362","48.92",
3,060000,국민은행,"46,500","-550","-1.2","1,320,866","61,020,926,500","47,250","47,450","45,500","15,641,628,894,000","3.68","336,379,116","253,670,128","75.41",
4,005490,POSCO,"162,000","-2,000","-1.2","338,182","54,531,379,000","164,500","165,000","159,000","14,412,517,110,000","3.39","88,966,155","59,392,587","66.76",
5,015760,한국전력,"20,150","-50","-0.2","1,157,065","23,382,414,250","20,400","20,450","20,050","12,911,083,745,950","3.04","640,748,573","184,333,929","28.77",
6,030200,KT,"42,250","-150","-0.4","518,271","21,869,771,250","42,750","42,800","41,950","12,034,887,150,000","2.83","284,849,400","139,441,283","48.95",
7,005380,현대차,"52,400","1,000","2.0","961,374","49,865,579,600","51,900","52,400","50,900","11,502,769,504,800","2.71","219,518,502","115,708,591","52.71",
8,066570,LG전자,"68,700","-200","-0.3","876,343","60,156,841,100","69,600","69,800","67,400","9,590,950,268,100","2.26","139,606,263","52,063,149","37.29",
9,006400,삼성SDI,"168,000","0","0.0","228,500","38,216,245,000","169,500","170,000","165,000","7,810,041,288,000","1.84","46,488,341","17,642,025","37.95",
10,005935,삼성전자(1우),"336,500","6,500","2.0","119,895","40,020,167,500","334,000","337,000","330,500","7,770,938,185,500","1.83","23,093,427","18,161,909","78.65",
11,053000,우리금융,"8,990","140","1.6","1,183,642","10,435,517,980","8,850","9,020","8,630","6,971,789,140,900","1.64","775,504,910","46,403,644","5.98",
12,055550,신한지주,"21,100","350","1.7","990,492","20,547,466,200","20,850","21,100","20,350","6,211,867,430,000","1.46","294,401,300","190,042,563","64.55",
13,000660,하이닉스,"12,250","850","7.5","18,128,484","217,228,939,900","11,650","12,350","11,550","5,441,436,108,500","1.28","444,198,866","21,892,475","4.93",
14,003600,SK,"41,650","150","0.4","975,952","40,953,758,800","42,200","42,500","41,500","5,288,626,286,300","1.24","126,977,822","72,710,100","57.26",
15,010950,S-Oil,"46,000","-300","-0.6","141,550","6,507,042,500","47,000","48,300","45,000","5,178,808,432,000","1.22","112,582,792","51,274,236","45.54",
16,033780,KT&G,"26,350","-250","-0.9","508,021","13,306,502,850","26,800","26,800","26,000","4,701,959,795,950","1.11","178,442,497","75,594,923","42.36",
17,002860,하나은행,"23,750","-600","-2.5","1,293,352","30,825,886,000","24,500","24,600","23,350","4,689,014,821,250","1.10","197,432,203","83,067,748","42.07",
