순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"630,000","7,000","1.1","417,979","261,992,428,156","620,000","630,000","618,000","92,798,582,310,000","12.66","147,299,337","78,710,405","53.44",1803
2,060000,국민은행,"83,900","2,600","3.2","2,013,930","168,889,293,300","82,000","85,900","81,500","28,222,207,832,400","3.85","336,379,116","285,805,725","84.97",
3,015760,한국전력,"40,800","550","1.4","1,124,176","45,509,530,500","40,050","40,800","40,000","26,175,962,649,600","3.57","641,567,712","194,587,459","30.33",
4,005490,POSCO,"250,500","-1,000","-0.4","285,091","71,127,452,000","246,500","251,500","246,500","21,840,302,167,500","2.98","87,186,835","59,469,186","68.21",
5,005380,현대차,"81,700","-200","-0.2","595,873","48,711,322,550","81,900","82,200","80,800","17,897,095,953,400","2.44","219,058,702","101,912,541","46.52",
6,017670,SK텔레콤,"192,500","500","0.3","112,896","21,877,474,000","194,500","195,500","192,500","15,838,266,867,500","2.16","82,276,711","40,307,572","48.99",
7,034220,LG필립스LCD,"43,800","400","0.9","829,136","36,196,781,300","43,700","44,050","43,250","15,672,327,660,000","2.14","357,815,700","192,840,187","53.89",
8,055550,신한지주,"43,500","1,050","2.5","3,653,790","158,191,256,800","42,600","43,700","42,600","15,625,518,115,500","2.13","359,207,313","207,850,383","57.86",
9,053000,우리금융,"19,300","250","1.3","3,253,875","62,815,262,200","18,850","19,600","18,750","15,556,096,062,000","2.12","806,015,340","89,334,036","11.08",
10,000660,하이닉스,"28,900","600","2.1","8,036,603","232,543,087,450","28,300","29,600","28,150","12,953,288,391,900","1.77","448,210,671","88,925,214","19.84",
11,023530,롯데쇼핑,"398,000","18,000","4.7","135,138","51,982,152,000","382,500","399,000","381,000","11,559,262,852,000","1.58","29,043,374","7,352,139","25.31",
12,066570,LG전자,"78,800","1,700","2.2","708,377","55,815,245,200","77,800","79,500","77,100","11,398,247,743,200","1.56","144,647,814","61,655,936","42.62",
13,005935,삼성전자(1우),"497,500","9,500","2.0","49,466","24,533,544,000","487,500","500,000","487,500","11,359,629,932,500","1.55","22,833,427","18,760,024","82.16",
14,030200,KT,"39,050","600","1.6","1,175,066","45,955,984,800","38,750","39,300","38,700","11,123,369,070,000","1.52","284,849,400","130,862,303","45.94",
15,086790,하나금융지주,"46,000","1,500","3.4","574,733","26,360,968,800","44,500","46,400","44,500","9,395,787,178,000","1.28","204,256,243","165,454,891","81.00",
16,033780,KT&G,"54,800","-1,100","-2.0","1,098,409","60,261,136,000","55,300","55,600","54,400","8,737,448,835,600","1.19","159,442,497","97,057,202","60.87",
17,010950,S-Oil,"74,600","0","0.0","224,123","16,723,849,800","75,200","75,500","73,300","8,398,676,283,200","1.15","112,582,792","56,969,655","50.60",
18,003600,SK,"65,200","1,200","1.9","897,994","58,522,434,900","64,500","65,500","64,100","8,389,617,954,400","1.14","128,675,122","65,252,365","50.71",
19,004170,신세계,"443,000","9,500","2.2","41,232","18,133,146,500","437,500","445,000","433,000","8,355,201,500,000","1.14","18,860,500","8,651,243","45.87",
20,004940,외환은행,"12,300","100","0.8","2,148,040","26,316,886,000","12,100","12,350","12,050","7,932,353,959,800","1.08","644,906,826","477,063,353","73.97",
21,012330,현대모비스,"86,000","0","0.0","142,727","12,223,257,000","85,600","86,600","84,800","7,370,425,492,000","1.01","85,702,622","41,869,269","48.85",
22,024110,기업은행,"18,000","250","1.4","1,449,797","25,869,131,000","17,700","18,000","17,500","7,292,728,530,000","1.00","405,151,585","82,800,011","20.44",
23,000270,기아차,"19,950","0","0.0","1,977,124","39,380,551,800","19,900","20,100","19,650","6,927,247,577,250","0.95","347,230,455","97,632,280","28.12",
24,032710,LG카드,"52,300","1,300","2.6","254,346","13,269,275,000","50,800","52,900","50,800","6,556,819,776,900","0.89","125,369,403","20,323,036","16.21",
25,009540,현대중공업,"84,800","1,600","1.9","552,883","46,725,742,800","84,500","84,900","83,300","6,444,800,000,000","0.88","76,000,000","16,304,934","21.45",
26,000810,삼성화재,"128,500","3,000","2.4","175,228","22,443,500,500","126,500","129,000","125,500","6,280,416,554,500","0.86","48,874,837","26,400,751","54.02",
27,003550,LG,"33,750","300","0.9","586,349","19,835,554,300","33,500","34,200","33,150","5,823,803,171,250","0.79","172,557,131","50,179,765","29.08",
28,000720,현대건설,"49,550","1,150","2.4","436,626","21,380,960,750","48,700","49,550","48,200","5,417,388,162,950","0.74","109,331,749","17,556,101","16.06",
29,032390,KTF,"25,850","150","0.6","639,116","16,520,601,900","25,700","26,100","25,400","5,201,229,152,350","0.71","201,208,091","44,705,175","22.22",
30,042660,대우조선해양,"25,750","750","3.0","940,955","24,199,440,150","25,200","26,050","25,200","4,928,312,018,500","0.67","191,390,758","72,957,804","38.12",
31,047040,대우건설,"13,950","0","0.0","1,785,044","24,929,421,300","13,900","14,150","13,750","4,733,101,833,300","0.65","339,290,454","32,874,488","9.69",
32,035420,NHN,"300,000","13,200","4.6","164,485","49,182,720,300","290,100","304,300","286,500","4,650,238,800,000","0.63","15,500,796","8,342,624","53.82",
33,035250,강원랜드,"19,200","100","0.5","232,673","4,454,122,200","19,300","19,300","18,650","4,107,657,600,000","0.56","213,940,500","71,410,136","33.38",
34,010140,삼성중공업,"17,400","500","3.0","3,250,776","56,257,187,400","17,000","17,500","17,000","4,017,051,539,400","0.55","230,865,031","84,593,448","36.64",
35,000830,삼성물산,"24,900","350","1.4","1,693,538","42,021,787,950","24,650","25,100","24,500","3,889,567,447,200","0.53","156,207,528","51,079,933","32.70",
36,006400,삼성SDI,"79,000","2,700","3.5","468,384","36,800,890,900","76,200","79,800","76,200","3,599,108,939,000","0.49","45,558,341","14,400,875","31.61",
37,002790,태평양,"380,000","11,000","3.0","19,925","7,516,692,000","373,500","381,500","362,500","3,577,225,000,000","0.49","9,413,750","3,839,887","40.79",
38,016360,삼성증권,"52,000","1,700","3.4","881,500","45,277,081,200","50,000","52,200","50,000","3,475,428,580,000","0.47","66,835,165","20,039,987","29.98",
39,047050,대우인터내셔,"36,150","800","2.3","373,386","13,407,918,900","35,500","36,250","35,300","3,433,844,252,400","0.47","94,988,776","4,041,581","4.25",
40,012630,현대산업,"44,450","-50","-0.1","162,470","7,151,836,500","44,000","44,500","43,300","3,350,826,801,000","0.46","75,384,180","50,027,850","66.36",
41,034020,두산중공업,"32,100","1,100","3.6","389,070","12,445,432,500","31,250","32,250","31,050","3,350,235,270,000","0.46","104,368,700","18,513,306","17.74",
42,001740,SK네트웍스,"13,950","400","3.0","58,162","808,790,900","13,400","14,200","13,400","3,307,864,803,750","0.45","237,122,925","1,446,274","0.61",
43,042670,두산인프라코어,"18,050","100","0.6","881,990","16,036,540,000","18,150","18,450","17,850","3,033,977,281,200","0.41","168,087,384","30,453,812","18.12",
44,006360,GS건설,"57,800","1,700","3.0","227,794","13,059,228,200","55,500","57,800","55,500","2,947,800,000,000","0.40","51,000,000","23,755,598","46.58",
45,006800,대우증권,"15,350","600","4.1","5,645,297","85,252,662,450","14,700","15,450","14,650","2,918,048,676,850","0.40","190,100,891","13,764,090","7.24",
46,051910,LG화학,"44,150","1,000","2.3","364,300","16,032,597,000","43,150","44,400","43,100","2,844,366,575,600","0.39","64,425,064","21,132,527","32.80",
47,005940,우리투자증권,"21,400","1,200","5.9","2,429,267","50,857,942,700","20,200","21,600","20,050","2,835,796,668,200","0.39","132,513,863","15,286,995","11.54",
48,009150,삼성전기,"36,750","400","1.1","494,122","18,186,090,500","36,550","37,150","36,200","2,744,993,328,000","0.37","74,693,696","7,050,152","9.44",
49,001040,CJ,"112,500","3,500","3.2","112,613","12,679,727,500","109,000","114,000","108,000","2,706,325,537,500","0.37","24,056,227","6,726,031","27.96",
50,000210,대림산업,"77,000","4,600","6.4","281,320","21,183,270,000","74,000","77,000","73,000","2,679,600,000,000","0.37","34,800,000","20,258,444","58.21",
51,078930,GS,"28,800","650","2.3","697,204","20,126,138,200","28,450","29,400","28,350","2,675,962,886,400","0.37","92,915,378","20,561,551","22.13",
52,000140,하이트맥주,"138,500","0","0.0","58,639","8,094,863,000","138,500","138,500","136,500","2,658,813,308,000","0.36","19,197,208","5,675,375","29.56",
53,036460,한국가스공사,"32,350","100","0.3","165,410","5,348,731,000","32,250","32,650","32,000","2,500,153,898,500","0.34","77,284,510","9,325,926","12.07",
54,004020,현대제철,"28,950","350","1.2","946,033","27,428,466,650","29,000","29,150","28,850","2,457,794,755,050","0.34","84,897,919","27,425,082","32.30",
55,005270,대구은행,"18,150","800","4.6","1,533,086","27,608,578,400","17,400","18,300","17,400","2,398,068,750,000","0.33","132,125,000","85,302,492","64.56",
56,002380,KCC,"218,000","10,000","4.8","60,759","13,260,728,500","211,000","220,500","211,000","2,293,360,000,000","0.31","10,520,000","2,451,938","23.31",
57,032640,LG텔레콤,"8,180","-40","-0.5","1,720,258","14,103,286,130","8,210","8,280","8,110","2,268,137,557,400","0.31","277,278,430","85,582,591","30.87",
58,042100,현대오토넷,"9,650","360","3.9","9,543,559","90,093,187,350","9,210","9,780","9,070","2,236,803,395,700","0.31","231,793,098","58,661,440","25.31",
59,000880,한화,"29,750","450","1.5","621,488","18,407,382,000","29,100","30,050","29,050","2,230,022,366,250","0.30","74,958,735","21,751,537","29.02",
60,003490,대한항공,"31,000","550","1.8","600,898","18,405,158,200","30,500","31,000","30,350","2,209,972,516,000","0.30","71,289,436","8,559,310","12.01",
61,000240,한국타이어,"14,700","300","2.1","732,423","10,608,962,850","14,400","14,700","14,200","2,207,791,956,300","0.30","150,189,929","70,730,826","47.09",
62,088980,맥쿼리인프라,"7,000","-60","-0.8","486,549","3,399,909,200","7,060","7,080","6,950","2,180,538,437,000","0.30","311,505,491","130,459,585","41.88",
63,021240,웅진코웨이,"28,350","0","0.0","461,456","13,147,786,600","28,750","28,900","28,250","2,093,693,171,850","0.29","73,851,611","26,307,102","35.62",
64,005280,부산은행,"14,200","850","6.4","1,282,109","17,860,315,700","13,500","14,450","13,400","2,082,907,830,000","0.28","146,683,650","90,441,240","61.66",
65,012450,삼성테크윈,"26,950","300","1.1","851,593","22,732,794,850","26,650","26,950","26,350","2,075,150,000,000","0.28","77,000,000","8,575,546","11.14",
66,069960,현대백화점,"90,800","900","1.0","262,664","23,623,190,000","89,900","90,900","89,000","2,056,767,277,600","0.28","22,651,622","10,482,069","46.28",
67,005387,현대차(2우B),"53,700","1,200","2.3","66,696","3,545,130,200","52,600","53,800","52,000","2,019,864,550,500","0.28","37,613,865","29,831,771","79.31",
68,011170,호남석유,"59,000","1,200","2.1","83,580","4,946,093,000","58,000","59,800","57,600","1,879,740,000,000","0.26","31,860,000","14,597,197","45.82",
69,003450,현대증권,"13,400","650","5.1","4,791,668","63,134,615,800","12,700","13,500","12,700","1,867,335,868,200","0.25","139,353,423","10,689,595","7.67",
70,071050,한국금융지주,"34,800","1,900","5.8","246,889","8,389,770,200","32,600","34,850","32,550","1,840,091,934,000","0.25","52,876,205","24,137,553","45.65",
71,003480,한진중공업,"27,900","1,300","4.9","607,840","16,468,195,000","26,900","28,000","26,400","1,809,193,607,100","0.25","64,845,649","21,485,125","33.13",
72,001300,제일모직,"35,600","700","2.0","831,741","28,993,126,100","34,700","35,600","34,400","1,780,000,000,000","0.24","50,000,000","16,884,158","33.77",
73,004990,롯데제과,"1,223,000","21,000","1.8","1,546","1,867,534,000","1,206,000","1,223,000","1,186,000","1,738,372,200,000","0.24","1,421,400","607,565","42.74",
74,001800,오리온,"287,000","0","0.0","24,377","6,933,625,000","282,000","288,000","280,500","1,698,697,609,000","0.23","5,918,807","2,579,077","43.57",
75,010620,현대미포조선,"83,600","900","1.1","106,301","8,880,187,600","83,400","85,000","82,700","1,672,000,000,000","0.23","20,000,000","7,967,107","39.84",
76,000700,한진해운,"23,100","-100","-0.4","354,860","8,240,441,500","23,200","23,400","23,100","1,656,596,772,600","0.23","71,714,146","21,528,160","30.02",
77,012750,에스원,"42,900","2,700","6.7","83,745","3,509,112,500","41,200","42,900","40,400","1,630,164,736,200","0.22","37,999,178","22,967,154","60.44",
78,001120,LG상사,"23,900","0","0.0","266,077","6,315,179,800","23,900","23,900","23,500","1,625,200,000,000","0.22","68,000,000","4,859,501","7.15",
79,037620,미래에셋증권,"59,800","1,500","2.6","103,823","6,161,668,600","58,200","59,800","58,100","1,611,610,000,000","0.22","26,950,000","2,787,647","10.34",
80,004370,농심,"272,000","8,000","3.0","13,917","3,735,508,000","263,500","272,000","261,500","1,569,809,376,000","0.21","5,771,358","1,678,823","29.09",
81,086280,글로비스,"41,650","3,100","8.0","1,271,495","52,026,562,200","38,800","42,200","38,800","1,561,875,000,000","0.21","37,500,000","7,601,116","20.27",
82,036570,엔씨소프트,"71,300","200","0.3","81,234","5,788,371,400","71,100","72,100","70,600","1,452,302,712,600","0.20","20,368,902","8,670,639","42.57",
83,010130,고려아연,"76,200","1,200","1.6","96,772","7,353,359,400","75,200","77,000","75,200","1,437,894,000,000","0.20","18,870,000","5,241,689","27.78",
84,011200,현대상선,"13,800","100","0.7","349,002","4,776,927,100","13,500","13,850","13,500","1,422,410,560,200","0.19","103,073,229","41,550,751","40.31",
85,001230,동국제강,"19,250","250","1.3","243,104","4,658,069,300","19,250","19,300","19,000","1,382,617,582,500","0.19","71,824,290","16,090,268","22.40",
86,000100,유한양행,"159,500","500","0.3","33,252","5,304,420,500","161,000","161,000","158,000","1,367,442,466,500","0.19","8,573,307","1,535,011","17.90",
87,034120,SBS,"51,600","100","0.2","39,084","2,024,347,400","51,100","52,600","51,100","1,345,476,037,200","0.18","26,075,117","0","0.00",
88,005300,롯데칠성,"1,080,000","4,000","0.4","1,598","1,720,214,000","1,089,000","1,089,000","1,060,000","1,336,179,240,000","0.18","1,237,203","532,666","43.05",
89,005830,동부화재,"18,800","0","0.0","358,167","6,761,213,150","18,700","19,150","18,700","1,331,040,000,000","0.18","70,800,000","13,857,676","19.57",
90,020560,아시아나항공,"7,580","40","0.5","901,238","6,796,959,610","7,450","7,610","7,450","1,327,794,231,940","0.18","175,170,743","20,557,096","11.74",
91,028050,삼성엔지니어링,"32,800","600","1.9","170,066","5,587,188,300","32,000","33,200","32,000","1,312,000,000,000","0.18","40,000,000","14,897,600","37.24",
92,005385,현대차(1우),"52,000","500","1.0","17,661","911,890,000","51,900","52,000","51,300","1,305,719,064,000","0.18","25,109,982","20,165,643","80.31",
93,009830,한화석화,"12,400","400","3.3","1,604,510","19,616,617,000","12,000","12,450","11,850","1,238,529,856,000","0.17","99,881,440","33,991,209","34.03",
