순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,015760,한국전력공사,"30,500","200","0.7","214,460","6,533,633,000","30,500","31,000","30,300","19,082,427,175,000",,"625,653,350",,,947
2,005930,삼성전자,"89,400","2,400","2.8","211,690","18,924,100,000","89,000","90,500","88,000","6,272,603,668,800",,"70,163,352",,,
3,005490,포항종합제철,"57,600","800","1.4","56,530","3,242,151,000","58,100","58,700","57,000","5,408,744,256,000",,"93,901,810",,,
4,017670,한국이동통신,"655,000","3,000","0.5","19,470","12,813,600,000","670,000","670,000","655,000","3,754,520,915,000",,"5,732,093",,,
5,000200,대우중공업,"7,950","400","5.3","428,020","3,355,354,300","7,800","7,950","7,650","2,840,874,226,500",,"357,342,670",,,
6,015580,신한은행,"16,800","0","0.0","127,540","2,155,910,000","17,000","17,100","16,800","2,069,760,000,000",,"123,200,000",,,
7,000720,현대건설,"38,700","400","1.0","164,840","6,390,521,000","38,700","39,000","38,400","1,889,106,908,400",,"48,814,132",,,
8,002610,엘지전자,"21,100","300","1.4","222,580","4,704,791,000","21,300","21,300","21,000","1,810,963,752,600",,"85,827,666",,,
9,004940,한국외환은행,"10,500","300","2.9","376,980","3,921,334,000","10,300","10,500","10,300","1,732,500,000,000",,"165,000,000",,,
10,000010,조흥은행,"10,200","200","2.0","174,250","1,785,231,000","10,400","10,400","10,100","1,672,800,000,000",,"164,000,000",,,
11,003600,유공,"27,300","1,500","5.8","115,180","3,073,875,000","26,300","27,300","26,000","1,671,997,782,000",,"61,245,340",,,
12,000130,한일은행,"9,780","280","3.0","205,910","1,987,912,600","9,870","9,870","9,520","1,623,480,000,000",,"166,000,000",,,
13,015940,데이콤,"121,500","-1,500","-1.2","6,750","825,360,000","123,500","125,000","121,000","1,594,323,000,000",,"13,122,000",,,
14,005380,현대자동차,"39,200","0","0.0","32,040","1,268,700,000","40,200","40,500","39,200","1,573,131,868,000",,"40,130,915",,,
15,000030,상업은행,"8,950","350","4.1","459,540","4,075,694,900","8,900","8,980","8,750","1,521,500,000,000",,"170,000,000",,,
16,006400,삼성전관,"66,900","1,400","2.1","84,620","5,642,693,000","67,100","67,500","66,100","1,490,968,121,100",,"22,286,519",,,
17,023130,국민은행,"17,100","500","3.0","254,060","4,313,619,000","17,000","17,100","16,800","1,368,000,000,000",,"80,000,000",,,
18,000270,기아자동차,"16,700","200","1.2","16,320","267,633,000","16,500","16,700","16,200","1,244,393,168,700",,"74,514,561",,,
19,003490,대한항공,"24,700","300","1.2","175,080","4,328,768,000","25,300","25,300","24,500","1,239,732,915,200",,"50,191,616",,,
20,000830,삼성물산,"20,600","600","3.0","153,450","3,114,432,000","20,400","20,700","19,800","1,220,439,501,600",,"59,244,636",,,
21,003550,엘지화학,"15,900","900","6.0","98,350","1,537,832,000","15,600","15,900","15,300","1,202,258,370,600",,"75,613,734",,,
22,000110,제일은행,"7,100","400","6.0","625,180","4,384,942,000","7,000","7,100","6,870","1,164,400,000,000",,"164,000,000",,,
23,010950,쌍용정유,"20,000","200","1.0","19,170","382,519,000","20,000","20,000","19,600","1,125,827,920,000",,"56,291,396",,,
