순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"1,802,000","14,000","0.8","150,329","269,850,552,000","1,771,000","1,802,000","1,770,000","253,504,165,274,000","16.74","140,679,337","71,413,038","50.76",2249
2,000660,SK하이닉스,"44,700","-650","-1.4","1,808,856","81,023,763,700","45,150","45,200","44,600","32,541,705,715,500","2.15","728,002,365","373,646,388","51.32",
3,005380,현대차,"146,000","2,500","1.7","381,283","55,246,730,000","142,500","146,000","142,000","32,160,365,934,000","2.12","220,276,479","95,647,287","43.42",
4,005935,삼성전자우,"1,433,000","9,000","0.6","19,982","28,494,028,000","1,408,000","1,435,000","1,406,000","29,395,740,891,000","1.94","20,513,427","15,993,951","77.97",
5,015760,한국전력,"44,050","-1,000","-2.2","1,376,653","61,052,801,050","44,950","45,050","44,050","28,278,517,591,850","1.87","641,964,077","200,835,234","31.28",
6,012330,현대모비스,"264,000","5,000","1.9","148,242","38,756,751,500","258,000","264,000","258,000","25,698,779,832,000","1.70","97,343,863","46,064,095","47.32",
7,035420,NAVER,"775,000","12,000","1.6","56,324","43,323,163,000","758,000","777,000","754,000","25,546,076,225,000","1.69","32,962,679","19,968,495","60.58",
8,028260,삼성물산,"125,500","0","0.0","295,470","37,070,738,500","124,500","126,500","124,500","23,806,100,396,500","1.57","189,690,043","16,798,353","8.86",
9,032830,삼성생명,"112,500","-1,000","-0.9","175,763","19,934,466,000","114,500","114,500","112,500","22,500,000,000,000","1.49","200,000,000","30,771,418","15.39",
10,005490,POSCO,"257,500","2,000","0.8","245,792","62,923,098,500","258,000","259,000","254,000","22,450,610,012,500","1.48","87,186,835","46,040,988","52.81",
11,055550,신한지주,"45,250","-500","-1.1","729,372","33,131,687,650","46,200","46,200","44,950","21,457,531,311,750","1.42","474,199,587","321,616,241","67.82",
12,090430,아모레퍼시픽,"321,500","5,000","1.6","92,971","29,878,537,102","317,000","325,500","315,000","18,794,404,535,000","1.24","58,458,490","21,496,272","36.77",
13,017670,SK텔레콤,"224,000","-500","-0.2","105,776","23,747,041,500","225,500","226,000","223,500","18,087,039,264,000","1.19","80,745,711","32,925,743","40.78",
14,105560,KB금융,"42,800","-500","-1.2","947,076","40,466,542,500","43,400","43,450","42,450","17,895,173,783,600","1.18","418,111,537","263,535,602","63.03",
15,051910,LG화학,"261,000","0","0.0","165,816","42,968,356,500","263,000","263,000","255,500","17,296,757,100,000","1.14","66,271,100","25,064,809","37.82",
16,034730,SK,"229,500","1,000","0.4","81,769","18,756,466,500","229,500","231,500","226,000","16,147,688,161,500","1.07","70,360,297","17,561,348","24.96",
17,000270,기아차,"39,250","300","0.8","586,340","22,979,519,500","38,700","39,400","38,700","15,910,511,369,750","1.05","405,363,347","151,774,571","37.44",
