순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"1,598,000","-2,000","-0.1","235,254","376,808,322,312","1,590,000","1,615,000","1,585,000","226,387,600,526,000","14.92","141,669,337","71,845,733","50.71",2203
2,015760,한국전력,"54,000","-1,600","-2.9","1,861,086","101,110,529,804","55,500","55,600","54,000","34,666,060,158,000","2.28","641,964,077","213,883,031","33.32",
3,005380,현대차,"135,500","-4,000","-2.9","617,732","84,444,888,000","138,500","139,500","135,000","29,847,462,904,500","1.97","220,276,479","94,669,547","42.98",
4,000660,SK하이닉스,"40,200","0","0.0","3,764,773","151,918,448,618","39,750","40,950","39,600","29,265,695,073,000","1.93","728,002,365","376,337,625","51.69",
5,035420,NAVER,"883,000","-17,000","-1.9","172,513","150,219,789,000","886,000","888,000","859,000","29,106,045,557,000","1.92","32,962,679","20,114,874","61.02",
6,028260,삼성물산,"149,000","500","0.3","419,843","62,919,380,500","148,000","151,500","147,500","28,263,816,407,000","1.86","189,690,043","16,099,514","8.49",
7,012330,현대모비스,"275,000","-7,000","-2.5","219,789","60,585,249,836","278,000","281,500","273,500","26,769,562,325,000","1.76","97,343,863","47,819,294","49.12",
8,005935,삼성전자우,"1,290,000","-2,000","-0.2","36,625","47,118,831,000","1,268,000","1,294,000","1,268,000","26,759,020,830,000","1.76","20,743,427","16,225,452","78.22",
9,090430,아모레퍼시픽,"389,000","-1,000","-0.3","88,624","34,427,318,000","385,500","392,500","385,000","22,740,352,610,000","1.50","58,458,490","20,807,344","35.59",
10,032830,삼성생명,"105,500","0","0.0","161,905","17,124,945,500","105,500","106,500","105,000","21,100,000,000,000","1.39","200,000,000","30,412,284","15.21",
11,005490,POSCO,"227,000","-3,000","-1.3","270,837","61,632,890,000","228,500","229,000","225,500","19,791,411,545,000","1.30","87,186,835","43,181,419","49.53",
12,055550,신한지주,"40,150","-450","-1.1","779,489","31,306,505,100","40,200","40,700","39,750","19,039,113,418,050","1.25","474,199,587","313,582,570","66.13",
13,017670,SK텔레콤,"226,000","0","0.0","167,857","37,895,872,000","226,500","227,000","223,000","18,248,530,686,000","1.20","80,745,711","33,260,936","41.19",
14,033780,KT&G,"125,000","-1,500","-1.2","463,372","58,185,937,908","126,500","127,000","124,500","17,161,562,125,000","1.13","137,292,497","76,218,854","55.52",
15,000270,기아차,"42,150","-800","-1.9","1,258,308","53,041,401,500","42,500","42,750","41,850","17,086,065,076,050","1.13","405,363,347","154,150,293","38.03",
16,051910,LG화학,"241,500","-2,500","-1.0","242,273","58,336,534,000","242,000","243,000","239,000","16,004,470,650,000","1.05","66,271,100","24,749,388","37.35",
17,096770,SK이노베이션,"161,500","0","0.0","282,288","45,551,311,000","160,000","163,000","158,000","14,933,188,586,000","0.98","92,465,564","38,881,265","42.05",
18,034730,SK,"212,000","1,000","0.5","68,210","14,341,671,500","209,500","212,000","208,000","14,916,382,964,000","0.98","70,360,297","17,595,701","25.01",
19,051900,LG생활건강,"955,000","5,000","0.5","50,357","48,154,150,000","949,000","968,000","939,000","14,915,378,135,000","0.98","15,618,197","6,957,710","44.55",
20,105560,KB금융,"37,850","-150","-0.4","1,025,908","38,820,611,200","37,650","38,350","37,450","14,623,411,580,050","0.96","386,351,693","258,905,697","67.01",
21,000810,삼성화재,"279,500","-4,000","-1.4","73,030","20,498,386,000","282,000","285,500","279,000","13,241,266,941,500","0.87","47,374,837","22,361,008","47.20",
22,002790,아모레G,"165,500","2,000","1.2","224,098","36,837,012,000","163,000","167,000","160,500","13,205,407,190,000","0.87","79,790,980","12,892,470","16.16",
23,068270,셀트리온,"106,400","-1,600","-1.5","594,719","63,671,169,000","108,100","109,400","105,500","12,405,159,188,800","0.82","116,589,842","30,036,190","25.76",
24,018260,삼성에스디에스,"154,000","-3,500","-2.2","193,810","29,669,745,500","154,500","155,500","151,000","11,916,181,200,000","0.79","77,377,800","6,518,040","8.42",
25,003550,LG,"64,700","400","0.6","251,040","16,182,802,200","64,200","64,700","64,000","11,164,446,375,700","0.74","172,557,131","46,358,434","26.87",
26,009540,현대중공업,"138,000","-2,000","-1.4","193,006","26,567,297,500","138,000","139,000","137,000","10,488,000,000,000","0.69","76,000,000","11,111,492","14.62",
27,011170,롯데케미칼,"298,000","-3,000","-1.0","94,580","28,460,583,000","298,500","304,500","297,500","10,214,074,862,000","0.67","34,275,419","10,965,378","31.99",
28,034220,LG디스플레이,"28,100","-350","-1.2","812,372","22,789,796,150","28,250","28,350","27,850","10,054,621,170,000","0.66","357,815,700","118,420,430","33.10",
29,010950,S-Oil,"81,200","700","0.9","465,571","37,785,763,700","79,000","81,800","79,000","9,141,722,710,400","0.60","112,582,792","87,735,225","77.93",
30,010130,고려아연,"481,000","-7,500","-1.5","32,823","15,822,868,000","484,000","487,000","480,500","9,076,470,000,000","0.60","18,870,000","3,975,129","21.07",
31,035250,강원랜드,"39,300","-650","-1.6","317,198","12,548,572,450","40,100","40,150","39,200","8,407,861,650,000","0.55","213,940,500","62,732,469","29.32",
