순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"949,000","4,000","0.4","183,831","173,983,149,000","942,000","952,000","942,000","139,787,070,813,000","11.27","147,299,337","74,502,342","50.58",1962
2,005490,POSCO,"487,000","0","0.0","152,835","74,142,003,000","487,000","488,500","483,000","42,459,988,645,000","3.42","87,186,835","43,348,655","49.72",
3,005380,현대차,"173,500","-3,000","-1.7","967,816","167,502,018,000","175,000","177,500","171,500","38,217,969,106,500","3.08","220,276,479","94,171,208","42.75",
4,009540,현대중공업,"443,000","2,000","0.4","194,215","86,621,089,000","443,000","452,500","442,000","33,668,000,000,000","2.72","76,000,000","15,354,224","20.20",
5,012330,현대모비스,"284,500","-4,500","-1.6","238,120","67,952,862,500","290,000","291,500","283,500","27,694,329,023,500","2.23","97,343,863","46,072,473","47.33",
6,051910,LG화학,"391,000","2,000","0.5","204,169","79,512,679,500","391,000","391,000","387,000","25,912,000,100,000","2.09","66,271,100","23,100,144","34.86",
7,055550,신한지주,"52,900","-700","-1.3","1,579,131","83,905,848,100","53,300","53,900","52,700","25,085,158,152,300","2.02","474,199,587","283,605,767","59.81",
8,105560,KB금융,"60,000","500","0.8","1,281,246","76,844,866,200","59,500","60,300","59,000","23,181,101,580,000","1.87","386,351,693","220,447,172","57.06",
9,032830,삼성생명,"102,500","500","0.5","307,032","31,569,095,000","102,000","103,500","102,000","20,500,000,000,000","1.65","200,000,000","9,487,732","4.74",
10,000270,기아차,"50,600","-700","-1.4","1,977,978","100,157,615,300","51,100","51,500","50,300","20,117,305,120,000","1.62","397,575,200","111,691,181","28.09",
11,015760,한국전력,"30,200","200","0.7","1,398,401","41,981,074,900","30,150","30,250","29,800","19,375,344,902,400","1.56","641,567,712","151,825,893","23.66",
12,096770,SK에너지,"194,000","1,000","0.5","580,043","111,074,523,000","193,500","194,000","187,500","17,938,319,416,000","1.45","92,465,564","30,764,048","33.27",
13,066570,LG전자,"118,000","4,000","3.5","1,227,302","144,001,696,000","114,500","119,000","114,000","17,068,442,052,000","1.38","144,647,814","48,825,118","33.75",
14,003550,LG,"87,300","600","0.7","360,897","31,280,797,000","86,700","87,500","85,800","15,064,237,536,300","1.21","172,557,131","50,258,652","29.13",
15,005935,삼성전자우,"649,000","8,000","1.2","15,020","9,768,204,000","640,000","657,000","640,000","14,818,894,123,000","1.20","22,833,427","18,920,563","82.86",
16,034220,LG디스플레이,"39,800","-200","-0.5","1,521,831","60,315,982,300","39,800","40,000","39,350","14,241,064,860,000","1.15","357,815,700","120,147,230","33.58",
17,000660,하이닉스,"24,000","-250","-1.0","5,687,987","137,178,981,200","24,300","24,500","23,900","14,166,637,296,000","1.14","590,276,554","99,260,618","16.82",
