순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"774,000","-18,000","-2.3","536,406","415,105,644,268","770,000","780,000","770,000","114,009,686,838,000","11.13","147,299,337","71,916,611","48.82",1933
2,005490,POSCO,"466,500","-10,000","-2.1","343,822","160,282,185,000","464,000","470,000","463,500","40,672,658,527,500","3.97","87,186,835","42,733,829","49.01",
3,005380,현대차,"144,500","2,500","1.8","657,825","93,840,671,000","139,500","145,000","139,000","31,829,951,215,500","3.11","220,276,479","84,372,650","38.30",
4,055550,신한지주,"45,650","-850","-1.8","1,893,060","86,376,765,500","45,000","46,150","45,000","21,647,211,146,550","2.11","474,199,587","284,814,206","60.06",
5,032830,삼성생명,"103,500","-1,500","-1.4","713,599","73,307,065,500","103,000","103,500","102,000","20,700,000,000,000","2.02","200,000,000","10,459,899","5.23",
6,051910,LG화학,"309,500","1,500","0.5","333,634","101,919,386,500","304,000","310,000","301,000","20,510,905,450,000","2.00","66,271,100","18,832,503","28.42",
7,015760,한국전력,"31,600","-300","-0.9","2,020,685","64,023,299,650","31,550","32,400","31,400","20,273,539,699,200","1.98","641,567,712","147,615,620","23.01",
8,012330,현대모비스,"207,000","4,500","2.2","379,709","77,517,380,500","199,500","207,000","199,500","20,150,179,641,000","1.97","97,343,863","41,070,053","42.19",
9,105560,KB금융,"47,500","-650","-1.4","1,849,719","88,002,120,650","47,100","48,000","47,050","18,351,705,417,500","1.79","386,351,693","219,112,614","56.71",
10,009540,현대중공업,"235,000","-8,000","-3.3","543,123","127,498,474,000","237,000","239,500","231,000","17,860,000,000,000","1.74","76,000,000","14,577,537","19.18",
11,000660,하이닉스,"25,050","-550","-2.2","13,952,014","348,556,722,350","24,950","25,200","24,750","14,785,291,985,850","1.44","590,231,217","114,936,685","19.47",
12,034220,LG디스플레이,"41,000","-1,100","-2.6","3,130,708","128,110,047,100","41,000","41,400","40,550","14,670,443,700,000","1.43","357,815,700","110,546,953","30.89",
13,066570,LG전자,"94,000","1,200","1.3","1,273,028","118,960,483,400","91,500","94,300","91,400","13,596,894,516,000","1.33","144,647,814","46,496,534","32.14",
14,017670,SK텔레콤,"160,500","-1,500","-0.9","110,912","17,853,034,000","160,500","162,000","160,500","12,959,686,615,500","1.26","80,745,711","39,558,848","48.99",
15,000270,기아차,"32,700","250","0.8","3,312,474","107,276,480,100","31,850","32,850","31,700","12,851,901,313,500","1.25","393,024,505","96,942,359","24.67",
16,005935,삼성전자우,"525,000","-7,000","-1.3","23,671","12,408,037,000","523,000","528,000","518,000","11,987,549,175,000","1.17","22,833,427","18,726,354","82.01",
17,030200,KT,"45,150","-200","-0.4","795,799","35,840,122,250","45,050","45,300","44,800","11,789,198,131,200","1.15","261,111,808","127,944,785","49.00",
