순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"46,850","600","1.3","7,668,936","357,084,147,550","46,050","46,900","46,000","279,684,312,467,500","16.00","5,969,782,550","3,412,569,100","57.16",2389
2,000660,SK하이닉스,"78,100","-300","-0.4","2,317,264","180,753,009,950","77,400","78,800","77,400","56,856,984,706,500","3.25","728,002,365","371,798,487","51.07",
3,005935,삼성전자우,"37,700","200","0.5","580,459","21,808,369,155","37,400","37,750","37,200","31,022,828,590,000","1.77","822,886,700","762,366,341","92.65",
4,005380,현대차,"126,500","-1,500","-1.2","286,762","36,224,798,000","127,000","128,000","125,500","27,029,025,655,500","1.55","213,668,187","95,169,705","44.54",
5,051910,LG화학,"380,000","-8,500","-2.2","206,511","78,872,115,000","387,000","387,000","379,500","26,825,090,340,000","1.53","70,592,343","27,662,276","39.19",
6,068270,셀트리온,"209,000","-1,500","-0.7","309,948","64,697,740,000","209,000","211,000","205,500","26,221,440,542,000","1.50","125,461,438","25,036,816","19.96",
7,207940,삼성바이오로직스,"365,500","500","0.1","67,595","24,733,781,000","364,000","368,000","363,000","24,183,307,500,000","1.38","66,165,000","5,641,514","8.53",
8,005490,POSCO,"269,000","-500","-0.2","168,097","45,269,111,232","270,000","272,000","268,000","23,453,258,615,000","1.34","87,186,835","48,077,648","55.14",
9,051900,LG생활건강,"1,432,000","-21,000","-1.4","37,235","53,209,145,000","1,453,000","1,453,000","1,419,000","22,365,258,104,000","1.28","15,618,197","7,069,125","45.26",
10,055550,신한지주,"45,800","50","0.1","775,865","35,395,689,500","45,750","45,900","45,200","21,718,341,084,600","1.24","474,199,587","318,937,967","67.26",
11,012330,현대모비스,"223,000","-3,500","-1.6","194,785","43,540,043,500","226,000","226,500","222,500","21,707,681,449,000","1.24","97,343,863","46,033,368","47.29",
12,028260,삼성물산,"111,500","0","0.0","129,564","14,435,994,500","112,000","112,000","110,500","21,150,439,794,500","1.21","189,690,043","27,660,977","14.58",
13,017670,SK텔레콤,"245,000","0","0.0","112,348","27,493,772,000","246,000","246,000","244,000","19,782,699,195,000","1.13","80,745,711","32,450,463","40.19",
14,035420,NAVER,"119,500","-2,000","-1.6","953,216","113,895,415,500","121,500","122,000","119,500","19,695,200,702,500","1.13","164,813,395","96,921,181","58.81",
15,105560,KB금융,"45,450","250","0.6","1,097,295","49,791,650,150","45,300","45,600","44,850","19,003,169,356,650","1.09","418,111,537","278,802,015","66.68",
16,034730,SK,"266,500","0","0.0","139,491","37,212,314,500","267,500","268,000","265,500","18,751,019,150,500","1.07","70,360,297","19,189,887","27.27",
17,015760,한국전력,"29,100","-100","-0.3","1,135,027","33,042,289,850","29,350","29,450","28,950","18,681,154,640,700","1.07","641,964,077","181,726,574","28.31",
18,018260,삼성에스디에스,"234,000","-1,000","-0.4","55,186","12,945,519,500","233,500","237,000","233,000","18,106,405,200,000","1.04","77,377,800","10,219,209","13.21",
19,096770,SK이노베이션,"185,000","-500","-0.3","160,121","29,540,704,500","186,000","186,000","183,500","17,106,129,340,000","0.98","92,465,564","35,265,648","38.14",
20,032830,삼성생명,"85,000","100","0.1","121,493","10,296,883,000","85,000","85,000","84,300","17,000,000,000,000","0.97","200,000,000","33,476,706","16.74",
