순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"451,000","-3,000","-0.7","359,177","164,845,255,000","458,000","463,500","451,000","66,432,000,987,000","10.66","147,299,337","63,436,954","43.07",1977
2,005490,POSCO,"380,000","3,000","0.8","295,116","113,553,229,500","380,000","392,000","377,000","33,130,997,300,000","5.32","87,186,835","37,310,298","42.79",
3,015760,한국전력,"29,600","-250","-0.8","1,729,668","51,716,213,650","29,950","30,600","29,100","18,990,404,275,200","3.05","641,567,712","155,815,660","24.29",
4,017670,SK텔레콤,"209,000","-500","-0.2","196,642","41,424,533,000","208,000","213,500","208,000","16,969,485,599,000","2.72","81,193,711","34,953,725","43.05",
5,009540,현대중공업,"199,500","3,000","1.5","463,218","93,213,662,000","198,500","205,500","196,000","15,162,000,000,000","2.43","76,000,000","11,245,556","14.80",
6,105560,KB금융,"33,700","-800","-2.3","1,426,548","49,193,307,850","34,500","35,200","33,550","12,009,052,054,100","1.93","356,351,693","204,746,809","57.46",
7,055550,신한지주,"29,700","-250","-0.8","1,205,651","36,820,422,950","30,400","31,100","29,700","11,767,127,733,900","1.89","396,199,587","202,685,451","51.16",
8,033780,KT&G,"79,100","-1,900","-2.4","379,363","30,709,399,500","80,000","82,800","79,100","10,978,486,512,700","1.76","138,792,497","70,775,341","50.99",
9,066570,LG전자,"74,800","-100","-0.1","989,515","74,080,822,300","75,300","75,700","74,100","10,819,656,487,200","1.74","144,647,814","33,063,169","22.86",
10,030200,KT,"37,500","-100","-0.3","718,075","26,924,264,150","37,550","38,000","36,900","10,257,588,750,000","1.65","273,535,700","112,877,667","41.27",
11,004170,신세계,"482,000","10,000","2.1","51,843","24,835,655,500","477,000","482,000","466,000","9,090,761,000,000","1.46","18,860,500","7,420,348","39.34",
12,000810,삼성화재,"188,500","5,000","2.7","141,040","26,584,397,000","186,000","190,500","184,500","8,930,156,774,500","1.43","47,374,837","23,262,733","49.10",
13,005380,현대차,"39,500","0","0.0","1,315,984","53,049,185,300","39,750","41,200","39,500","8,700,920,920,500","1.40","220,276,479","58,535,949","26.57",
14,034220,LG디스플레이,"21,000","0","0.0","1,422,073","31,073,423,450","21,500","22,400","21,000","7,514,129,700,000","1.21","357,815,700","120,116,765","33.57",
15,003550,LG,"42,700","500","1.2","574,912","24,972,996,100","42,900","44,400","42,300","7,368,189,493,700","1.18","172,557,131","35,343,017","20.48",
16,096770,SK에너지,"75,300","5,300","7.6","1,585,882","120,234,763,900","71,500","79,000","70,800","6,962,656,969,200","1.12","92,465,564","27,271,946","29.49",
17,010950,S-Oil,"61,500","-200","-0.3","310,832","19,380,132,500","62,100","63,500","61,000","6,923,841,708,000","1.11","112,582,792","51,131,878","45.42",
18,034020,두산중공업,"62,900","2,000","3.3","391,036","24,220,417,000","62,000","62,900","60,900","6,601,562,570,000","1.06","104,953,300","6,877,133","6.55",
19,000720,현대건설,"57,100","-300","-0.5","594,778","34,554,361,100","57,800","58,900","57,100","6,338,006,584,400","1.02","110,998,364","11,028,665","9.94",
20,035420,NHN,"130,000","3,500","2.8","235,554","30,597,834,000","127,500","132,000","126,500","6,256,601,520,000","1.00","48,127,704","21,370,385","44.40",
21,000830,삼성물산,"39,700","200","0.5","831,408","33,228,568,200","39,600","40,500","39,500","6,201,845,230,800","1.00","156,217,764","20,905,022","13.38",
22,023530,롯데쇼핑,"210,000","14,500","7.4","59,858","12,188,783,500","197,500","210,000","196,000","6,099,108,540,000","0.98","29,043,374","5,369,516","18.49",
23,032390,KTF,"31,400","850","2.8","416,820","12,882,906,500","30,550","31,400","30,100","5,911,806,457,400","0.95","188,274,091","47,624,548","25.30",
24,005935,삼성전자우,"258,000","-14,000","-5.2","40,387","10,735,496,000","273,500","276,000","258,000","5,891,024,166,000","0.95","22,833,427","18,203,615","79.72",
25,012330,현대모비스,"63,100","-200","-0.3","318,829","20,248,579,900","63,300","64,300","62,600","5,526,992,541,700","0.89","87,591,007","31,205,721","35.63",
26,051910,LG화학,"71,000","300","0.4","492,437","36,072,060,000","71,000","74,700","71,000","5,341,952,670,000","0.86","75,238,770","18,477,173","24.56",
27,010140,삼성중공업,"22,600","-300","-1.3","3,350,785","77,433,630,100","23,050","23,700","22,600","5,217,783,723,600","0.84","230,875,386","44,964,767","19.48",
28,053000,우리금융,"6,350","-80","-1.2","2,661,397","17,291,862,610","6,500","6,630","6,350","5,118,197,409,000","0.82","806,015,340","78,944,045","9.79",
29,011200,현대상선,"37,100","2,050","5.8","337,348","12,337,021,300","35,500","38,000","35,050","4,937,016,795,900","0.79","133,073,229","19,108,065","14.36",
30,010060,동양제철화학,"220,000","-3,000","-1.4","245,773","55,352,029,000","227,500","230,000","219,000","4,600,112,220,000","0.74","20,909,601","3,358,029","16.06",
31,029780,삼성카드,"36,700","400","1.1","169,774","6,285,792,200","36,400","37,500","36,150","4,512,591,299,700","0.72","122,958,891","8,799,978","7.16",
32,036460,한국가스공사,"57,500","-1,500","-2.5","243,923","14,059,091,100","59,400","60,200","56,600","4,443,859,325,000","0.71","77,284,510","7,345,219","9.50",
33,003600,SK,"94,500","500","0.5","256,141","24,960,711,700","95,900","100,000","94,300","4,437,891,234,000","0.71","46,961,812","11,573,747","24.65",
34,016360,삼성증권,"62,000","-700","-1.1","438,997","27,592,303,700","63,400","63,700","62,000","4,143,780,230,000","0.67","66,835,165","10,059,538","15.05",
35,086790,하나금융지주,"19,500","500","2.6","1,412,407","27,524,797,400","19,300","19,950","19,150","4,131,106,063,500","0.66","211,851,593","136,894,245","64.62",
36,004940,외환은행,"6,330","-30","-0.5","1,541,922","9,888,918,900","6,400","6,540","6,330","4,082,260,208,580","0.66","644,906,826","469,573,123","72.81",
37,090430,아모레퍼시픽,"654,000","14,000","2.2","29,914","19,427,766,506","647,000","654,000","640,000","3,823,185,246,000","0.61","5,845,849","1,700,279","29.09",
38,000120,대한통운,"89,000","1,600","1.8","13,780","1,211,143,100","88,000","89,000","86,500","3,575,728,436,000","0.57","40,176,724","5,071,521","12.62",
39,024110,기업은행,"7,690","40","0.5","1,063,515","8,246,920,250","7,770","7,900","7,620","3,403,941,072,770","0.55","442,645,133","74,067,821","16.73",
40,004020,현대제철,"37,600","500","1.4","1,095,815","41,557,776,250","37,200","38,550","36,800","3,192,161,754,400","0.51","84,897,919","12,097,425","14.25",
41,000660,하이닉스,"6,700","60","0.9","7,981,766","54,504,126,610","6,640","6,970","6,640","3,079,338,693,000","0.49","459,602,790","57,129,221","12.43",
42,002380,KCC,"287,500","0","0.0","33,406","9,635,418,000","285,000","293,000","285,000","3,024,500,000,000","0.49","10,520,000","1,705,639","16.21",
43,051900,LG생활건강,"190,000","3,000","1.6","33,596","6,346,525,000","189,500","191,000","185,500","2,967,457,430,000","0.48","15,618,197","6,054,554","38.77",
44,006360,GS건설,"58,000","300","0.5","870,960","52,154,990,200","58,900","61,100","58,000","2,958,000,000,000","0.47","51,000,000","16,894,616","33.13",
45,042660,대우조선해양,"15,350","0","0.0","1,716,116","26,773,309,550","15,350","15,950","15,200","2,937,848,135,300","0.47","191,390,758","25,310,714","13.22",
46,035250,강원랜드,"13,650","150","1.1","1,182,129","16,085,201,550","13,500","13,900","13,400","2,920,287,825,000","0.47","213,940,500","49,388,466","23.09",
47,037620,미래에셋증권,"73,100","-900","-1.2","243,928","18,198,773,400","74,800","75,800","73,100","2,919,105,443,300","0.47","39,933,043","2,756,329","6.90",
48,047040,대우건설,"8,880","110","1.2","863,696","7,760,352,340","8,910","9,100","8,850","2,892,383,263,680","0.46","325,718,836","27,639,688","8.49",
49,032640,LG텔레콤,"9,930","-170","-1.7","722,344","7,211,204,900","10,050","10,100","9,870","2,753,374,809,900","0.44","277,278,430","119,225,985","43.00",
50,003490,대한항공,"38,000","-750","-1.9","972,713","36,906,944,500","38,500","39,100","37,500","2,734,921,978,000","0.44","71,971,631","5,654,211","7.86",
51,010620,현대미포조선,"135,000","-3,000","-2.2","346,175","47,588,281,000","138,000","141,000","135,000","2,700,000,000,000","0.43","20,000,000","3,610,096","18.05",
52,006400,삼성SDI,"55,000","-300","-0.5","556,399","31,013,349,000","55,700","56,600","54,800","2,505,708,755,000","0.40","45,558,341","5,164,807","11.34",
53,078930,GS,"26,900","1,150","4.5","960,192","25,888,839,900","26,000","27,550","25,900","2,499,423,668,200","0.40","92,915,378","13,417,074","14.44",
54,009150,삼성전기,"33,300","-800","-2.4","736,483","25,001,183,600","34,350","34,400","33,300","2,487,300,076,800","0.40","74,693,696","6,792,372","9.09",
55,006260,LS,"76,300","0","0.0","163,324","12,565,022,400","76,500","78,000","76,100","2,456,860,000,000","0.39","32,200,000","2,675,673","8.31",
56,042670,두산인프라코어,"14,550","-550","-3.6","2,020,165","30,160,423,900","15,250","15,250","14,500","2,447,417,437,200","0.39","168,207,384","9,520,896","5.66",
57,012630,현대산업,"32,450","50","0.2","343,881","11,510,053,860","32,900","34,000","32,450","2,446,216,641,000","0.39","75,384,180","45,158,567","59.90",
58,006800,대우증권,"12,800","-550","-4.1","2,364,947","31,496,326,600","13,550","13,750","12,800","2,433,291,404,800","0.39","190,100,891","17,346,721","9.13",
59,000150,두산,"96,500","3,100","3.3","152,141","14,506,069,400","92,800","97,000","92,600","2,386,714,428,000","0.38","24,732,792","1,026,409","4.15",
60,000240,한국타이어,"15,300","300","2.0","663,013","9,967,463,400","15,000","15,300","14,600","2,328,505,913,700","0.37","152,189,929","51,476,087","33.82",
61,000270,기아차,"6,550","20","0.3","4,506,712","29,828,020,600","6,600","6,710","6,530","2,274,359,480,250","0.36","347,230,455","35,745,064","10.29",
62,012450,삼성테크윈,"28,500","200","0.7","587,520","16,630,019,450","28,400","28,550","27,800","2,194,500,000,000","0.35","77,000,000","7,976,439","10.36",
63,047050,대우인터내셔,"22,700","650","3.0","810,997","18,805,372,600","22,600","24,000","22,100","2,156,245,215,200","0.35","94,988,776","8,331,059","8.77",
64,000100,유한양행,"220,000","5,000","2.3","37,426","8,124,059,000","212,500","220,000","212,500","2,116,373,380,000","0.34","9,619,879","2,627,115","27.31",
65,012750,에스원,"54,000","1,100","2.1","139,748","7,421,738,600","53,400","54,000","51,800","2,051,955,612,000","0.33","37,999,178","19,119,809","50.32",
66,001740,SK네트웍스,"8,400","230","2.8","478,996","3,997,576,830","8,160","8,500","8,130","2,041,173,103,200","0.33","242,996,798","8,550,906","3.52",
67,097950,CJ제일제당,"179,000","-5,000","-2.7","119,434","21,451,589,000","181,500","183,500","177,500","2,018,527,152,000","0.32","11,276,688","2,373,661","21.05",
68,001300,제일모직,"40,200","1,300","3.3","435,534","17,305,822,420","39,200","40,200","38,750","2,010,000,000,000","0.32","50,000,000","11,868,414","23.74",
