순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"284,000","-23,000","-7.5","928,851","269,401,209,000","298,000","300,000","284,000","43,670,085,304,000","17.19","153,767,906","80,218,210","52.17",1741
2,017670,SK텔레콤,"153,000","-3,500","-2.2","363,539","55,825,547,000","153,000","156,000","152,500","12,958,340,355,000","5.10","84,695,035","34,917,346","41.23",
3,030200,KT,"43,250","-650","-1.5","426,742","18,454,408,000","43,150","43,800","42,800","12,699,194,750,000","5.00","293,623,000","126,981,793","43.25",
4,015760,한국전력,"17,900","300","1.7","1,859,091","33,069,214,400","17,500","17,950","17,500","11,457,805,680,400","4.51","640,100,876","166,620,429","26.03",
5,060000,국민은행,"29,600","-2,300","-7.2","4,726,513","142,932,895,300","30,700","31,150","29,600","9,716,457,076,000","3.83","328,258,685","221,448,643","67.46",
6,005490,POSCO,"98,500","-2,000","-2.0","193,017","19,032,872,500","99,000","101,000","96,700","8,942,006,807,500","3.52","90,781,795","56,830,020","62.60",
7,066570,LG전자,"40,100","-1,500","-3.6","964,259","39,003,751,900","40,900","41,200","40,100","5,598,211,146,300","2.20","139,606,263","29,672,812","21.25",
8,005380,현대차,"24,000","-1,700","-6.6","1,555,082","37,835,566,000","25,000","25,300","23,850","5,258,128,848,000","2.07","219,088,702","99,019,343","45.20",
9,032390,KTF,"23,850","-1,200","-4.8","4,573,347","109,176,972,900","24,400","24,650","23,700","4,558,701,378,150","1.79","191,140,519","27,366,611","14.32",
10,006400,삼성SDI,"78,000","0","0.0","269,125","20,784,145,000","77,900","78,000","76,000","3,625,951,446,000","1.43","46,486,557","16,258,098","34.97",
11,033780,KT&G,"18,200","300","1.7","438,767","7,950,648,400","18,000","18,200","17,900","3,302,253,445,400","1.30","181,442,497","52,680,175","29.03",
12,005935,삼성전자(1우),"138,000","-9,000","-6.1","94,120","13,131,260,000","144,500","144,500","137,500","3,297,292,926,000","1.30","23,893,427","14,555,682","60.92",
13,053000,우리금융,"3,950","-100","-2.5","751,913","2,999,631,700","3,975","4,035","3,950","3,032,872,880,050","1.19","767,815,919","4,020,754","0.52",
14,055550,신한지주,"10,300","-200","-1.9","1,164,870","11,918,458,000","10,200","10,350","10,150","3,011,319,587,500","1.19","292,361,125","140,476,319","48.05",
15,000270,기아차,"7,090","-280","-3.8","627,250","4,495,102,800","7,220","7,300","7,050","2,621,388,925,950","1.03","369,730,455","57,230,747","15.48",
16,051910,LG화학,"38,500","-700","-1.8","271,250","10,364,214,000","38,050","39,000","37,800","2,480,364,964,000","0.98","64,425,064","20,251,359","31.43",
17,009150,삼성전기,"33,000","-1,800","-5.2","926,912","30,871,393,500","33,700","34,000","32,900","2,464,891,968,000","0.97","74,693,696","16,692,899","22.35",
18,000810,삼성화재,"49,600","-1,900","-3.7","173,584","8,590,747,900","50,100","51,200","48,500","2,460,399,915,200","0.97","49,604,837","25,824,387","52.06",
19,035250,강원랜드,"117,500","-3,000","-2.5","115,324","13,716,370,500","121,000","121,000","117,000","2,350,000,000,000","0.93","20,000,000","2,884,830","14.42",
20,036460,한국가스공사,"27,000","1,000","3.8","194,757","5,314,745,500","26,300","27,800","26,300","2,086,681,770,000","0.82","77,284,510","9,907,925","12.82",
21,000010,조흥은행,"2,900","-140","-4.6","2,608,970","7,761,710,800","2,970","3,025","2,900","1,969,443,444,100","0.78","679,118,429","18,558,368","2.73",
22,004170,신세계,"127,500","-500","-0.4","73,830","9,412,185,000","124,500","129,000","124,500","1,894,713,750,000","0.75","14,860,500","7,066,200","47.55",
23,042660,대우조선해양,"9,480","-20","-0.2","397,259","3,770,755,720","9,320","9,540","9,320","1,823,864,385,840","0.72","192,390,758","19,210,133","9.98",
24,010950,S-Oil,"15,200","-750","-4.7","151,630","2,339,022,500","15,700","15,900","15,150","1,711,258,438,400","0.67","112,582,792","47,214,810","41.94",
25,003550,LG,"6,500","-450","-6.5","507,427","3,349,126,000","6,760","6,930","6,500","1,657,948,838,000","0.65","255,069,052","9,196,802","3.61",
26,012330,현대모비스,"19,250","-750","-3.8","936,826","18,144,253,500","19,850","19,850","19,050","1,645,037,201,500","0.65","85,456,478","20,188,644","23.62",
27,002860,하나은행,"8,200","-620","-7.0","1,548,170","13,065,059,200","8,570","8,700","8,200","1,618,944,064,600","0.64","197,432,203","50,798,757","25.73",
28,016360,삼성증권,"21,550","-1,600","-6.9","1,218,681","26,706,180,550","22,350","22,700","21,550","1,440,297,805,750","0.57","66,835,165","17,490,622","26.17",
29,024110,기업은행,"4,530","-140","-3.0","117,733","538,251,680","4,650","4,650","4,530","1,372,370,680,050","0.54","302,951,585","3,170,160","1.05",
30,009540,현대중공업,"17,700","-500","-2.8","93,950","1,679,849,000","17,950","18,150","17,650","1,345,200,000,000","0.53","76,000,000","6,130,429","8.07",
31,032710,LG카드,"17,500","-1,700","-8.8","936,778","17,435,431,000","19,200","19,750","17,500","1,295,000,000,000","0.51","74,000,000","31,684,932","42.82",
32,005940,LG투자증권,"9,940","-360","-3.5","1,993,852","19,538,525,080","9,870","10,000","9,480","1,213,836,707,860","0.48","122,116,369","8,845,998","7.24",
33,016830,한미은행,"6,300","-200","-3.1","337,840","2,169,257,900","6,450","6,580","6,300","1,153,320,619,500","0.45","183,066,765","126,371,989","69.03",
34,000140,하이트맥주,"57,500","-900","-1.5","24,640","1,421,231,000","57,900","58,500","57,200","1,103,839,460,000","0.43","19,197,208","7,612,713","39.66",
35,032640,LG텔레콤,"3,830","-150","-3.8","650,980","2,512,764,150","3,890","3,920","3,800","1,061,976,386,900","0.42","277,278,430","48,355,839","17.44",
36,010140,삼성중공업,"4,550","110","2.5","1,456,945","6,499,853,400","4,360","4,550","4,360","1,050,435,891,050","0.41","230,865,031","41,958,980","18.17",
37,003600,SK,"8,160","-440","-5.1","4,884,787","40,469,376,920","8,310","8,490","8,110","1,035,853,427,520","0.41","126,942,822","42,385,505","33.39",
38,002380,금강고려,"97,400","-100","-0.1","19,440","1,895,281,000","97,500","98,900","96,200","1,024,648,000,000","0.40","10,520,000","3,405,143","32.37",
39,000830,삼성물산,"5,980","-160","-2.6","1,002,300","5,944,842,500","5,970","6,060","5,820","929,504,457,440","0.37","155,435,528","33,431,224","21.51",
40,011170,호남석유,"28,850","50","0.2","103,170","2,970,453,000","28,500","29,000","28,300","919,161,000,000","0.36","31,860,000","10,388,487","32.61",
41,034120,SBS,"33,400","-100","-0.3","28,636","943,818,900","32,850","33,400","32,500","870,908,907,800","0.34","26,075,117","0","0.00",
42,000110,제일은행,"2,645","0","0.0","0","0","0","0","0","846,400,000,000","0.33","320,000,000","0","0.00",
43,031150,국민카드,"11,500","-600","-5.0","1,434,339","17,176,652,650","11,950","12,450","11,400","841,800,000,000","0.33","73,200,000","9,606,134","13.12",
44,000720,현대건설,"1,660","-180","-9.8","40,448,166","72,000,768,910","1,760","1,865","1,660","810,136,934,680","0.32","488,034,298","5,155,271","1.06",
45,001040,CJ,"35,950","-750","-2.0","56,300","2,030,968,500","36,000","36,650","35,900","805,418,623,200","0.32","22,403,856","6,230,482","27.81",
46,012750,에스원,"20,300","-100","-0.5","28,431","573,935,300","19,800","20,400","19,800","771,383,313,400","0.30","37,999,178","22,249,169","58.55",
47,033630,하나로통신,"2,720","10","0.4","8,356,841","22,925,457,350","2,740","2,830","2,680","759,757,689,600","0.30","279,322,680","10,743,076","3.85",
48,012990,LG석유화학,"16,700","0","0.0","215,147","3,570,751,400","16,500","16,700","16,300","754,840,000,000","0.30","45,200,000","12,128,271","26.83",
49,006360,LG건설,"14,700","-350","-2.3","230,924","3,412,869,800","14,800","15,200","14,500","749,700,000,000","0.30","51,000,000","13,136,404","25.76",
50,000660,하이닉스,"135","0","0.0","0","0","0","0","0","707,396,259,015","0.28","5,239,972,289","37,851,399","0.72",
51,002790,태평양,"83,000","-1,600","-1.9","11,100","926,335,000","83,300","85,500","82,700","705,566,400,000","0.28","8,500,800","2,967,170","34.90",
52,005280,부산은행,"4,800","-100","-2.0","471,411","2,254,212,050","4,810","4,830","4,745","704,081,520,000","0.28","146,683,650","30,135,857","20.54",
53,003540,대신증권,"14,350","-850","-5.6","959,805","13,661,518,250","14,700","14,850","13,750","697,214,840,000","0.27","48,586,400","11,426,372","23.52",
54,000210,대림산업,"17,500","-400","-2.2","93,450","1,641,750,000","17,600","17,900","17,400","691,250,000,000","0.27","39,500,000","16,295,716","41.25",
