순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"1,268,000","-5,000","-0.4","709,175","896,721,751,000","1,265,000","1,277,000","1,260,000","186,775,559,316,000","14.78","147,299,337","74,918,789","50.86",1968
2,005380,현대차,"258,000","-500","-0.2","489,653","126,915,640,500","262,000","262,500","255,000","56,831,331,582,000","4.50","220,276,479","97,976,522","44.48",
3,005490,POSCO,"384,500","8,000","2.1","242,873","93,285,771,500","383,000","386,000","380,500","33,523,338,057,500","2.65","87,186,835","44,098,180","50.58",
4,000270,기아차,"78,600","1,100","1.4","1,492,655","117,077,076,100","78,800","79,400","77,500","31,861,559,074,200","2.52","405,363,347","125,559,373","30.97",
5,012330,현대모비스,"296,000","2,000","0.7","303,209","89,624,505,384","298,000","299,000","293,000","28,813,783,448,000","2.28","97,343,863","45,128,009","46.36",
6,051910,LG화학,"369,500","1,000","0.3","402,293","148,669,304,500","373,000","375,000","363,000","24,487,171,450,000","1.94","66,271,100","24,243,055","36.58",
7,009540,현대중공업,"310,000","7,500","2.5","215,505","67,129,562,000","309,000","315,000","308,000","23,560,000,000,000","1.86","76,000,000","15,068,771","19.83",
8,055550,신한지주,"42,800","350","0.8","779,614","33,221,916,900","42,700","42,950","42,400","20,295,742,323,600","1.61","474,199,587","293,531,106","61.90",
9,000660,하이닉스,"29,000","1,800","6.6","6,983,362","199,076,221,600","27,750","29,050","27,650","20,126,720,360,000","1.59","694,024,840","170,070,542","24.50",
10,032830,삼성생명,"94,500","500","0.5","120,032","11,319,161,400","94,000","94,800","93,200","18,900,000,000,000","1.50","200,000,000","18,162,449","9.08",
11,005935,삼성전자우,"795,000","12,000","1.5","14,294","11,231,237,000","783,000","795,000","779,000","18,152,574,465,000","1.44","22,833,427","18,827,533","82.46",
12,105560,KB금융,"43,150","1,000","2.4","1,408,965","60,446,769,550","42,500","43,200","42,150","16,671,075,552,950","1.32","386,351,693","251,024,087","64.97",
13,096770,SK이노베이션,"170,500","4,500","2.7","756,279","128,888,863,500","169,000","172,000","167,500","15,765,378,662,000","1.25","92,465,564","30,661,776","33.16",
14,015760,한국전력,"22,350","-50","-0.2","1,149,303","25,591,331,750","22,400","22,500","22,100","14,347,897,120,950","1.14","641,964,077","160,408,260","24.99",
15,066570,LG전자,"77,700","1,700","2.2","1,683,440","129,708,654,800","76,600","77,700","76,000","12,715,435,147,800","1.01","163,647,814","38,454,239","23.50",
16,035420,NHN,"262,000","-2,500","-1.0","171,226","44,610,344,500","265,000","265,500","257,000","12,609,458,448,000","1.00","48,127,704","29,651,318","61.61",
17,010950,S-Oil,"112,000","2,500","2.3","709,672","79,486,326,500","111,000","113,500","110,500","12,609,272,704,000","1.00","112,582,792","51,206,025","45.48",
18,000830,삼성물산,"80,100","1,300","1.6","556,493","44,228,929,500","79,400","80,100","78,600","12,513,042,896,400","0.99","156,217,764","34,338,702","21.98",
19,017670,SK텔레콤,"140,500","500","0.4","178,717","24,950,412,000","141,000","141,000","138,500","11,344,772,395,500","0.90","80,745,711","37,426,116","46.35",
20,023530,롯데쇼핑,"373,500","-5,500","-1.4","54,064","20,270,968,500","382,000","384,000","371,000","10,847,700,189,000","0.86","29,043,374","4,148,195","14.28",
21,086790,하나금융지주,"44,500","500","1.1","696,766","30,897,365,000","44,050","44,550","43,700","10,815,714,453,500","0.86","243,049,763","156,856,869","64.54",
22,003550,LG,"62,600","1,000","1.6","479,746","30,026,806,400","62,000","63,100","61,800","10,802,076,400,600","0.85","172,557,131","47,986,764","27.81",
23,011170,호남석유,"335,000","-500","-0.2","334,568","112,603,519,000","341,500","342,000","331,000","10,673,100,000,000","0.84","31,860,000","7,180,517","22.54",
24,033780,KT&G,"76,900","-2,900","-3.6","627,784","48,371,989,600","77,800","79,000","76,100","10,557,793,019,300","0.84","137,292,497","80,817,562","58.87",
25,053000,우리금융,"12,650","50","0.4","1,323,598","16,777,790,700","12,800","12,800","12,550","10,196,094,051,000","0.81","806,015,340","173,857,549","21.57",
26,000810,삼성화재,"213,500","0","0.0","94,394","20,197,018,000","214,000","216,000","212,500","10,114,527,699,500","0.80","47,374,837","26,906,038","56.79",
27,034220,LG디스플레이,"27,850","1,150","4.3","2,129,687","59,014,009,850","27,300","27,950","27,100","9,965,167,245,000","0.79","357,815,700","107,332,004","30.00",
28,004020,현대제철,"108,500","2,500","2.4","585,808","63,405,111,000","108,500","109,000","106,500","9,256,620,537,500","0.73","85,314,475","17,750,564","20.81",
29,028050,삼성엔지니어링,"231,000","12,000","5.5","170,207","38,818,826,500","221,000","231,000","220,500","9,240,000,000,000","0.73","40,000,000","15,857,844","39.64",
30,010140,삼성중공업,"38,550","1,750","4.8","1,336,624","51,287,048,300","37,500","38,850","37,400","8,900,246,130,300","0.70","230,875,386","69,973,950","30.31",
31,051900,LG생활건강,"563,000","-7,000","-1.2","30,492","17,172,701,000","571,000","574,000","556,000","8,793,044,911,000","0.70","15,618,197","7,115,422","45.56",
32,000720,현대건설,"77,800","2,900","3.9","512,290","39,549,525,100","76,000","78,100","75,700","8,663,478,517,000","0.69","111,355,765","20,916,324","18.78",
33,030200,KT,"30,850","-50","-0.2","606,383","18,630,132,550","30,750","30,850","30,600","8,055,299,276,800","0.64","261,111,808","125,569,684","48.09",
34,139480,이마트,"278,000","5,500","2.0","65,820","18,178,635,000","274,500","279,000","270,000","7,749,477,682,000","0.61","27,875,819","17,781,836","63.79",
35,010130,고려아연,"404,500","10,500","2.7","113,261","46,006,884,000","399,500","411,000","395,000","7,632,915,000,000","0.60","18,870,000","2,752,155","14.58",
36,086280,현대글로비스,"201,500","6,000","3.1","43,843","8,705,025,500","199,000","201,500","195,500","7,556,250,000,000","0.60","37,500,000","10,868,685","28.98",
37,009150,삼성전기,"100,500","2,500","2.6","391,738","38,958,432,600","99,500","100,500","98,500","7,506,716,448,000","0.59","74,693,696","14,269,156","19.10",
38,024110,기업은행,"13,150","150","1.2","564,587","7,456,312,350","13,200","13,300","13,100","7,179,918,804,500","0.57","546,001,430","72,853,576","13.34",
39,036570,엔씨소프트,"321,500","-500","-0.2","90,553","29,051,560,500","324,500","324,500","317,500","7,026,540,356,500","0.56","21,855,491","6,124,449","28.02",
40,003600,SK,"145,000","4,500","3.2","154,679","22,296,745,500","143,000","146,000","142,000","6,809,462,740,000","0.54","46,961,812","14,218,421","30.28",
41,000240,한국타이어,"42,650","-450","-1.0","626,668","26,827,049,650","43,200","43,350","42,550","6,490,900,471,850","0.51","152,189,929","51,500,749","33.84",
42,078930,GS,"69,000","2,700","4.1","1,515,639","104,171,989,100","67,500","69,300","67,300","6,411,161,082,000","0.51","92,915,378","18,946,701","20.39",
43,090430,아모레퍼시픽,"1,067,000","-5,000","-0.5","23,203","24,708,638,000","1,082,000","1,082,000","1,053,000","6,237,520,883,000","0.49","5,845,849","2,286,699","39.12",
44,088350,대한생명,"7,170","180","2.6","373,755","2,653,571,950","7,000","7,170","6,960","6,227,360,100,000","0.49","868,530,000","104,149,772","11.99",
45,034020,두산중공업,"58,400","700","1.2","331,162","19,444,245,300","58,400","59,500","58,100","6,181,258,472,800","0.49","105,843,467","15,274,937","14.43",
46,006400,삼성SDI,"134,500","4,500","3.5","380,794","51,092,475,500","130,500","136,000","130,500","6,127,596,864,500","0.48","45,558,341","7,569,396","16.61",
47,042660,대우조선해양,"30,500","1,700","5.9","1,924,050","58,280,857,500","29,450","30,800","29,150","5,837,418,119,000","0.46","191,390,758","36,013,985","18.82",
48,004940,외환은행,"8,680","10","0.1","764,997","6,622,538,060","8,750","8,750","8,610","5,597,791,249,680","0.44","644,906,826","131,330,430","20.36",
49,034730,SK C&C,"105,500","1,500","1.4","116,239","12,204,580,000","104,000","106,000","104,000","5,275,000,000,000","0.42","50,000,000","9,997,090","19.99",
50,035250,강원랜드,"24,450","350","1.4","369,271","8,985,741,750","24,150","24,600","23,950","5,230,845,225,000","0.41","213,940,500","67,066,902","31.35",
51,010060,OCI,"217,000","6,000","2.8","261,588","56,699,169,500","213,000","219,500","212,500","5,175,313,507,000","0.41","23,849,371","5,218,056","21.88",
52,001300,제일모직,"95,700","2,400","2.6","305,704","29,061,995,400","94,000","95,700","93,800","5,018,283,200,700","0.40","52,437,651","12,835,158","24.48",
53,006360,GS건설,"95,000","3,500","3.8","512,754","48,463,688,500","92,500","95,100","92,200","4,845,000,000,000","0.38","51,000,000","17,769,814","34.84",
54,001800,오리온,"812,000","-8,000","-1.0","18,074","14,598,593,000","830,000","830,000","799,000","4,843,768,384,000","0.38","5,965,232","2,555,465","42.84",
