순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"1,346,000","8,000","0.6","358,509","484,026,468,699","1,359,000","1,360,000","1,339,000","198,264,907,602,000","15.67","147,299,337","74,585,557","50.64",1947
2,005380,현대차,"252,000","3,500","1.4","709,502","177,603,046,380","250,500","252,000","248,000","55,509,672,708,000","4.39","220,276,479","100,306,033","45.54",
3,005490,POSCO,"365,500","-2,000","-0.5","175,138","63,982,036,067","369,000","369,000","364,000","31,866,788,192,500","2.52","87,186,835","44,670,721","51.24",
4,012330,현대모비스,"310,500","-5,500","-1.7","263,613","82,153,516,144","316,000","319,000","308,000","30,225,269,461,500","2.39","97,343,863","48,638,587","49.97",
5,000270,기아차,"69,400","-400","-0.6","2,890,226","200,375,423,867","70,500","70,500","68,200","28,132,216,281,800","2.22","405,363,347","138,176,597","34.09",
6,051910,LG화학,"331,500","1,500","0.4","267,184","88,754,901,616","335,000","336,000","329,000","21,968,869,650,000","1.74","66,271,100","22,822,490","34.44",
7,032830,삼성생명,"96,100","-100","-0.1","122,559","11,743,342,100","96,100","96,500","95,100","19,220,000,000,000","1.52","200,000,000","20,526,313","10.26",
8,009540,현대중공업,"252,500","-4,000","-1.6","326,314","82,009,357,024","254,500","256,500","248,000","19,190,000,000,000","1.52","76,000,000","14,641,345","19.26",
9,005935,삼성전자우,"789,000","18,000","2.3","41,121","32,117,207,410","778,000","789,000","773,000","18,015,573,903,000","1.42","22,833,427","18,820,271","82.42",
10,055550,신한지주,"37,950","-50","-0.1","1,411,216","53,481,579,450","38,200","38,300","37,450","17,995,874,326,650","1.42","474,199,587","298,226,143","62.89",
11,015760,한국전력,"27,900","100","0.4","1,475,010","41,428,656,350","27,650","28,500","27,600","17,910,797,748,300","1.42","641,964,077","161,325,734","25.13",
12,000660,SK하이닉스,"22,750","-150","-0.7","3,873,405","88,551,044,110","22,950","23,250","22,600","15,791,285,760,250","1.25","694,122,451","170,926,911","24.62",
13,096770,SK이노베이션,"168,500","0","0.0","403,022","67,644,473,404","169,500","169,500","166,000","15,580,447,534,000","1.23","92,465,564","33,364,956","36.08",
14,105560,KB금융,"39,700","200","0.5","837,838","33,054,251,440","39,700","39,900","39,100","15,338,162,212,100","1.21","386,351,693","249,157,795","64.49",
15,035420,NHN,"290,500","14,000","5.1","358,282","102,843,848,480","276,500","292,500","274,500","13,981,098,012,000","1.10","48,127,704","28,238,594","58.67",
16,010950,S-Oil,"106,000","1,000","1.0","187,208","19,657,781,528","106,000","106,000","104,000","11,933,775,952,000","0.94","112,582,792","54,435,124","48.35",
17,017670,SK텔레콤,"147,000","2,500","1.7","190,364","27,971,599,116","146,000","148,000","145,500","11,869,619,517,000","0.94","80,745,711","38,251,187","47.37",
18,033780,KT&G,"84,700","-1,700","-2.0","616,410","52,281,786,356","86,200","86,400","83,800","11,628,674,495,900","0.92","137,292,497","81,583,943","59.42",
19,000810,삼성화재,"239,000","7,500","3.2","146,247","35,109,605,500","231,500","244,000","231,500","11,322,586,043,000","0.89","47,374,837","26,604,154","56.16",
20,066570,LG전자,"69,000","-300","-0.4","1,443,634","99,295,778,580","69,300","70,000","68,300","11,291,699,166,000","0.89","163,647,814","34,125,246","20.85",
21,003550,LG,"62,200","500","0.8","458,798","28,398,278,004","61,900","62,400","61,400","10,733,053,548,200","0.85","172,557,131","45,725,725","26.50",
22,000830,삼성물산,"66,000","800","1.2","443,499","29,133,203,628","65,400","66,000","65,100","10,310,372,424,000","0.81","156,217,764","38,058,603","24.36",
23,034220,LG디스플레이,"28,350","550","2.0","1,367,030","38,590,225,850","28,000","28,400","27,900","10,144,075,095,000","0.80","357,815,700","112,684,146","31.49",
24,051900,LG생활건강,"635,000","13,000","2.1","47,534","29,793,649,084","622,000","635,000","617,000","9,917,555,095,000","0.78","15,618,197","7,052,126","45.15",
25,023530,롯데쇼핑,"320,000","-1,500","-0.5","44,070","14,091,465,500","321,500","323,000","317,500","9,293,879,680,000","0.73","29,043,374","3,862,460","13.30",
26,010130,고려아연,"488,500","14,500","3.1","94,854","45,941,650,099","475,500","490,000","474,000","9,217,995,000,000","0.73","18,870,000","3,063,622","16.24",
27,030200,KT,"35,200","-250","-0.7","1,109,539","38,806,636,860","35,300","35,350","34,800","9,191,135,641,600","0.73","261,111,808","124,929,918","47.85",
28,086280,현대글로비스,"243,500","5,500","2.3","110,805","26,610,126,500","239,500","243,500","232,000","9,131,250,000,000","0.72","37,500,000","9,738,167","25.97",
29,053000,우리금융,"11,000","50","0.5","1,307,311","14,374,615,850","11,000","11,050","10,950","8,866,168,740,000","0.70","806,015,340","192,024,263","23.82",
30,010140,삼성중공업,"37,700","150","0.4","781,143","29,428,686,310","37,600","37,900","37,400","8,704,002,052,200","0.69","230,875,386","73,273,378","31.74",
31,011170,호남석유,"265,500","2,500","1.0","286,749","75,559,475,308","264,500","266,500","258,000","8,458,830,000,000","0.67","31,860,000","7,699,829","24.17",
