순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"603,000","13,000","2.2","589,329","356,498,400,200","607,000","609,000","602,000","88,821,500,211,000","12.75","147,299,337","75,668,148","51.37",1817
2,060000,국민은행,"78,000","2,900","3.9","1,507,061","117,409,777,300","77,500","78,500","76,600","26,237,571,048,000","3.76","336,379,116","281,391,694","83.65",
3,015760,한국전력,"35,150","-350","-1.0","2,698,391","95,296,343,400","36,000","36,000","34,950","22,551,105,076,800","3.24","641,567,712","196,028,587","30.55",
4,005490,POSCO,"254,500","5,000","2.0","370,958","94,638,797,000","256,000","257,000","251,500","22,189,049,507,500","3.18","87,186,835","55,127,933","63.23",
5,005380,현대차,"80,600","1,100","1.4","1,009,643","81,486,530,280","81,000","81,200","80,200","17,656,131,381,200","2.53","219,058,702","93,186,517","42.54",
6,017670,SK텔레콤,"204,000","0","0.0","184,669","37,677,742,500","206,000","206,500","202,000","16,784,449,044,000","2.41","82,276,711","39,072,276","47.49",
7,055550,신한지주,"44,500","800","1.8","1,534,362","68,578,110,200","44,600","45,050","44,350","15,984,725,428,500","2.29","359,207,313","224,610,301","62.53",
8,053000,우리금융,"17,850","300","1.7","2,448,604","43,884,561,900","18,000","18,150","17,750","14,387,373,819,000","2.06","806,015,340","78,023,491","9.68",
9,000660,하이닉스,"30,750","800","2.7","8,561,922","265,237,760,400","31,100","31,350","30,400","13,782,478,133,250","1.98","448,210,671","128,264,406","28.62",
10,034220,LG필립스LCD,"35,300","1,400","4.1","1,638,370","57,877,879,500","35,100","35,800","34,650","12,630,894,210,000","1.81","357,815,700","192,911,115","53.91",
11,030200,KT,"39,150","400","1.0","547,383","21,547,920,950","39,400","39,600","39,150","11,151,854,010,000","1.60","284,849,400","131,151,357","46.04",
12,023530,롯데쇼핑,"369,000","7,000","1.9","53,498","19,812,312,000","364,000","374,000","364,000","10,717,005,006,000","1.54","29,043,374","6,896,537","23.75",
13,005935,삼성전자(1우),"463,000","13,500","3.0","41,973","19,372,963,700","458,000","467,000","455,000","10,571,876,701,000","1.52","22,833,427","18,375,784","80.48",
14,001740,SK네트웍스,"39,300","3,400","9.5","1,316,045","51,632,195,500","37,300","40,800","36,500","9,324,976,353,600","1.34","237,276,752","1,810,020","0.76",
