순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"1,201,000","33,000","2.8","373,478","441,048,469,255","1,167,000","1,201,000","1,153,000","176,906,503,737,000","15.06","147,299,337","72,793,104","49.42",1951
2,005380,현대차,"232,500","-1,500","-0.6","933,968","215,617,410,980","229,000","233,000","226,500","51,214,281,367,500","4.36","220,276,479","96,407,789","43.77",
3,005490,POSCO,"363,500","5,500","1.5","191,659","69,264,489,668","357,500","364,500","357,000","31,692,414,522,500","2.70","87,186,835","43,844,711","50.29",
4,000270,기아차,"74,700","400","0.5","1,363,751","100,590,291,700","73,000","74,700","72,500","30,280,642,020,900","2.58","405,363,347","128,872,855","31.79",
5,012330,현대모비스,"274,500","1,000","0.4","263,536","71,791,151,904","268,500","274,500","268,000","26,720,890,393,500","2.28","97,343,863","46,605,106","47.88",
6,009540,현대중공업,"257,500","2,500","1.0","333,723","85,105,084,728","251,500","259,000","249,000","19,570,000,000,000","1.67","76,000,000","14,901,074","19.61",
7,051910,LG화학,"292,000","2,000","0.7","493,399","141,644,921,786","286,500","292,000","281,000","19,351,161,200,000","1.65","66,271,100","21,491,270","32.43",
8,055550,신한지주,"39,700","1,600","4.2","1,387,283","54,133,264,450","38,050","40,100","37,900","18,825,723,603,900","1.60","474,199,587","293,373,983","61.87",
9,032830,삼성생명,"93,100","1,700","1.9","234,279","21,669,146,100","90,500","93,500","90,400","18,620,000,000,000","1.59","200,000,000","18,604,485","9.30",
10,005935,삼성전자우,"749,000","31,000","4.3","32,146","23,376,388,071","721,000","749,000","711,000","17,102,236,823,000","1.46","22,833,427","18,762,194","82.17",
11,000660,SK하이닉스,"23,850","550","2.4","4,697,087","110,870,468,180","23,050","23,900","22,850","16,554,819,955,500","1.41","694,122,430","163,837,714","23.60",
12,015760,한국전력,"25,650","150","0.6","1,433,035","36,876,897,950","25,200","26,000","25,200","16,466,378,575,050","1.40","641,964,077","154,180,061","24.02",
13,105560,KB금융,"36,900","1,100","3.1","2,037,651","74,385,998,200","35,700","37,100","35,650","14,256,377,471,700","1.21","386,351,693","245,961,349","63.66",
14,096770,SK이노베이션,"138,000","6,500","4.9","841,184","114,630,643,935","129,000","139,500","129,000","12,760,247,832,000","1.09","92,465,564","31,469,129","34.03",
15,035420,NHN,"250,000","5,000","2.0","142,547","35,309,964,256","241,500","250,000","241,500","12,031,926,000,000","1.02","48,127,704","29,325,534","60.93",
16,033780,KT&G,"81,200","2,600","3.3","412,548","33,149,387,249","80,000","81,200","79,200","11,148,150,756,400","0.95","137,292,497","82,287,750","59.94",
17,000810,삼성화재,"226,000","10,000","4.6","224,902","49,639,550,444","211,000","228,500","211,000","10,706,713,162,000","0.91","47,374,837","26,251,561","55.41",
18,010950,S-Oil,"90,800","1,600","1.8","367,415","33,306,208,400","88,700","91,800","88,300","10,222,517,513,600","0.87","112,582,792","51,018,742","45.32",
19,000830,삼성물산,"65,400","1,700","2.7","654,390","42,210,425,512","63,100","65,700","62,800","10,216,641,765,600","0.87","156,217,764","35,657,647","22.83",
20,017670,SK텔레콤,"125,000","1,500","1.2","280,173","35,168,324,000","123,000","127,000","123,000","10,093,213,875,000","0.86","80,745,711","37,749,571","46.75",
21,053000,우리금융,"12,450","600","5.1","3,373,361","41,681,200,050","11,750","12,600","11,750","10,034,890,983,000","0.85","806,015,340","181,165,644","22.48",
22,066570,LG전자,"61,000","700","1.2","1,827,984","110,724,508,230","60,000","61,200","59,600","9,982,516,654,000","0.85","163,647,814","37,783,779","23.09",
23,051900,LG생활건강,"617,000","7,000","1.2","32,476","19,950,535,000","602,000","620,000","601,000","9,636,427,549,000","0.82","15,618,197","6,963,485","44.59",
24,003550,LG,"55,000","1,300","2.4","413,193","22,440,723,200","53,200","55,800","52,600","9,490,642,205,000","0.81","172,557,131","47,097,031","27.29",
25,023530,롯데쇼핑,"311,500","7,500","2.5","51,811","16,017,549,500","304,000","311,500","301,000","9,047,011,001,000","0.77","29,043,374","3,670,226","12.64",
26,086790,하나금융지주,"36,200","1,000","2.8","1,279,185","45,805,623,700","34,800","36,300","34,700","8,798,401,420,600","0.75","243,049,763","154,950,128","63.75",
27,010140,삼성중공업,"37,300","1,500","4.2","1,382,889","50,766,854,700","35,350","37,650","35,200","8,611,651,897,800","0.73","230,875,386","67,466,419","29.22",
28,086280,현대글로비스,"217,500","-2,000","-0.9","81,133","17,666,509,500","217,000","222,500","215,500","8,156,250,000,000","0.69","37,500,000","10,501,709","28.00",
29,030200,KT,"30,350","800","2.7","1,976,879","59,563,121,550","29,650","30,400","29,550","7,924,743,372,800","0.67","261,111,808","118,951,871","45.56",
30,009150,삼성전기,"106,000","3,500","3.4","525,797","55,216,281,500","102,000","106,500","101,500","7,917,531,776,000","0.67","74,693,696","15,775,040","21.12",
31,034220,LG디스플레이,"21,350","200","1.0","2,461,267","51,912,470,850","20,900","21,400","20,650","7,639,365,195,000","0.65","357,815,700","102,181,334","28.56",
32,011170,호남석유,"236,500","6,000","2.6","192,984","45,069,434,500","228,000","237,000","227,000","7,534,890,000,000","0.64","31,860,000","7,424,524","23.30",
33,010130,고려아연,"385,000","10,500","2.8","87,172","32,998,258,500","367,000","389,500","362,000","7,264,950,000,000","0.62","18,870,000","2,673,799","14.17",
34,000720,현대건설,"65,000","3,400","5.5","685,583","43,674,604,100","61,100","65,300","60,900","7,238,124,725,000","0.62","111,355,765","19,394,646","17.42",
35,028050,삼성엔지니어링,"179,500","2,500","1.4","206,314","36,794,516,500","174,500","181,000","173,000","7,180,000,000,000","0.61","40,000,000","15,276,586","38.19",
36,004020,현대제철,"84,000","1,000","1.2","504,240","41,881,631,300","82,500","84,100","81,800","7,166,415,900,000","0.61","85,314,475","16,353,226","19.17",
37,139480,이마트,"250,000","6,500","2.7","22,395","5,525,869,500","243,000","250,000","242,500","6,968,954,750,000","0.59","27,875,819","17,896,294","64.20",
38,024110,기업은행,"12,750","350","2.8","1,063,956","13,446,658,860","12,300","12,800","12,250","6,961,518,232,500","0.59","546,001,430","72,650,723","13.31",
39,006400,삼성SDI,"151,500","2,500","1.7","168,575","25,518,461,000","149,000","153,500","148,500","6,902,088,661,500","0.59","45,558,341","7,745,572","17.00",
40,000240,한국타이어,"45,300","150","0.3","464,009","20,972,368,550","46,100","46,100","44,750","6,894,203,783,700","0.59","152,189,929","53,359,308","35.06",
41,003600,SK,"132,500","4,000","3.1","199,394","26,392,285,500","127,500","135,000","127,500","6,222,440,090,000","0.53","46,961,812","14,355,590","30.57",
42,090430,아모레퍼시픽,"1,064,000","36,000","3.5","15,577","16,440,391,000","1,028,000","1,064,000","1,028,000","6,219,983,336,000","0.53","5,845,849","2,248,612","38.47",
43,034020,두산중공업,"57,500","1,700","3.0","500,678","28,661,924,600","55,600","57,900","55,500","6,086,350,102,500","0.52","105,849,567","14,628,022","13.82",
44,036570,엔씨소프트,"273,000","9,000","3.4","219,555","59,413,489,500","267,000","273,000","267,000","5,976,430,005,000","0.51","21,891,685","10,142,394","46.33",
45,001800,오리온,"948,000","20,000","2.2","18,353","17,214,066,000","922,000","948,000","921,000","5,655,730,080,000","0.48","5,965,960","2,557,767","42.87",
46,088350,대한생명,"6,430","110","1.7","469,921","3,029,987,120","6,250","6,730","6,220","5,584,647,900,000","0.48","868,530,000","103,613,976","11.93",
47,010060,OCI,"225,500","4,000","1.8","265,218","59,704,288,500","223,500","227,500","221,000","5,378,033,160,500","0.46","23,849,371","5,305,776","22.25",
48,034730,SK C&C,"106,500","4,500","4.4","125,899","13,187,297,500","102,500","106,500","101,500","5,325,000,000,000","0.45","50,000,000","10,004,181","20.01",
49,068270,셀트리온,"30,300","500","1.7","1,859,389","55,463,974,300","29,750","30,700","29,100","5,289,690,250,800","0.45","174,577,236","44,628,306","25.56",
