순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"826,000","-7,000","-0.8","328,339","271,200,105,000","833,000","835,000","821,000","121,669,252,362,000","9.49","147,299,337","75,052,354","50.95",1959
2,005380,현대차,"237,000","-1,000","-0.4","805,500","192,270,853,000","239,000","241,000","237,000","52,205,525,523,000","4.07","220,276,479","89,544,782","40.65",
3,005490,POSCO,"464,000","3,000","0.6","152,129","70,366,709,000","457,000","464,500","457,000","40,454,691,440,000","3.16","87,186,835","43,195,120","49.54",
4,012330,현대모비스,"400,000","9,000","2.3","378,788","150,801,407,000","394,000","400,500","393,000","38,937,545,200,000","3.04","97,343,863","43,640,272","44.83",
5,009540,현대중공업,"443,500","-3,500","-0.8","237,015","105,272,937,685","453,500","453,500","440,500","33,706,000,000,000","2.63","76,000,000","15,321,466","20.16",
6,051910,LG화학,"488,000","5,500","1.1","250,778","122,536,692,500","485,500","495,000","482,500","32,340,296,800,000","2.52","66,271,100","22,280,317","33.62",
7,000270,기아차,"72,300","700","1.0","2,274,002","164,215,628,300","72,200","72,700","71,500","28,848,931,196,700","2.25","399,017,029","110,628,688","27.73",
8,055550,신한지주,"50,900","-400","-0.8","1,364,774","69,431,620,100","51,500","51,700","50,500","24,136,758,978,300","1.88","474,199,587","289,084,908","60.96",
9,105560,KB금융,"50,500","-200","-0.4","1,266,469","64,222,102,100","51,000","51,300","50,500","19,510,760,496,500","1.52","386,351,693","223,303,067","57.80",
10,032830,삼성생명,"95,000","1,200","1.3","210,663","19,961,355,900","93,900","95,400","93,700","19,000,000,000,000","1.48","200,000,000","12,635,959","6.32",
11,096770,SK이노베이션,"200,500","-2,000","-1.0","677,527","136,394,705,500","205,000","205,500","199,500","18,539,345,582,000","1.45","92,465,564","28,277,272","30.58",
12,015760,한국전력,"28,350","-300","-1.0","1,710,574","48,376,316,050","28,650","28,850","28,000","18,199,681,582,950","1.42","641,964,077","168,729,979","26.28",
13,010950,S-Oil,"137,500","-2,500","-1.8","470,791","65,376,128,500","142,500","143,000","136,500","15,480,133,900,000","1.21","112,582,792","50,700,647","45.03",
14,000660,하이닉스,"25,050","-500","-2.0","8,432,185","212,239,821,550","25,250","25,550","24,900","14,833,898,129,100","1.16","592,171,582","148,900,403","25.14",
15,023530,롯데쇼핑,"509,000","2,000","0.4","53,144","26,952,911,800","510,000","510,000","502,000","14,783,077,366,000","1.15","29,043,374","4,051,980","13.95",
16,003550,LG,"80,300","700","0.9","650,231","52,001,101,600","79,900","80,400","79,300","13,856,337,619,300","1.08","172,557,131","50,039,540","29.00",
17,017670,SK텔레콤,"161,500","2,000","1.2","109,325","17,652,039,500","159,500","162,500","159,500","13,040,432,326,500","1.02","80,745,711","39,565,398","49.00",
18,000830,삼성물산,"82,000","800","1.0","869,034","70,922,785,100","81,200","82,700","80,600","12,809,856,648,000","1.00","156,217,764","33,374,003","21.36",
19,005935,삼성전자우,"560,000","6,000","1.1","27,124","14,973,809,000","549,000","560,000","546,000","12,786,719,120,000","1.00","22,833,427","18,900,398","82.78",
20,011170,호남석유,"395,500","4,000","1.0","231,411","91,993,806,000","394,500","404,000","388,500","12,600,630,000,000","0.98","31,860,000","7,621,193","23.92",
21,066570,LG전자,"82,900","600","0.7","894,267","74,238,101,900","83,300","83,600","82,600","11,991,303,780,600","0.94","144,647,814","46,418,002","32.09",
22,000810,삼성화재,"248,000","11,000","4.6","216,923","52,935,178,000","234,500","249,500","233,000","11,748,959,576,000","0.92","47,374,837","26,210,523","55.33",
23,053000,우리금융,"13,950","150","1.1","1,268,584","17,644,557,650","13,950","14,000","13,750","11,243,913,993,000","0.88","806,015,340","174,883,734","21.70",
24,004020,현대제철,"129,500","0","0.0","344,125","44,407,733,500","129,500","130,000","127,000","11,048,224,512,500","0.86","85,314,475","17,610,569","20.64",
25,010140,삼성중공업,"47,600","950","2.0","1,995,537","94,243,844,450","46,800","47,700","46,600","10,989,668,373,600","0.86","230,875,386","63,481,401","27.50",
26,030200,KT,"40,700","850","2.1","1,922,505","78,111,952,200","39,950","40,900","39,900","10,627,250,585,600","0.83","261,111,808","127,944,785","49.00",
27,034220,LG디스플레이,"29,550","50","0.2","1,847,654","54,415,825,350","29,650","29,700","29,250","10,573,453,935,000","0.82","357,815,700","114,544,907","32.01",
28,028050,삼성엔지니어링,"255,000","500","0.2","162,974","41,460,184,500","252,500","256,000","250,500","10,200,000,000,000","0.80","40,000,000","14,384,051","35.96",
29,024110,기업은행,"18,650","-200","-1.1","1,057,501","19,864,704,200","18,900","18,950","18,650","10,182,926,669,500","0.79","546,001,430","70,139,444","12.85",
30,010060,OCI,"403,000","-22,500","-5.3","760,085","310,034,411,500","420,000","420,500","403,000","9,772,496,513,000","0.76","24,249,371","5,991,749","24.71",
31,000720,현대건설,"86,100","200","0.2","690,190","59,649,990,400","86,400","87,000","85,700","9,587,731,366,500","0.75","111,355,765","21,885,082","19.65",
32,033780,KT&G,"66,400","1,200","1.8","409,811","27,287,676,200","65,200","67,000","65,200","9,116,221,800,800","0.71","137,292,497","81,644,050","59.47",
33,035420,NHN,"189,000","-3,000","-1.6","112,433","21,400,282,500","191,000","192,500","189,000","9,096,136,056,000","0.71","48,127,704","32,262,357","67.03",
34,086790,하나금융지주,"37,300","200","0.5","757,183","28,344,467,550","37,400","37,700","37,200","9,065,756,159,900","0.71","243,049,763","159,095,186","65.46",
35,003600,SK,"185,000","-500","-0.3","274,752","50,582,308,000","187,000","187,500","180,500","8,687,935,220,000","0.68","46,961,812","14,007,603","29.83",
36,042660,대우조선해양,"45,250","500","1.1","1,036,710","46,963,885,850","45,300","45,700","44,800","8,660,431,799,500","0.68","191,390,758","31,357,538","16.38",
37,010130,고려아연,"409,500","17,000","4.3","127,633","51,714,550,000","397,500","410,000","396,000","7,727,265,000,000","0.60","18,870,000","2,911,281","15.43",
38,006400,삼성SDI,"163,500","-2,000","-1.2","352,913","57,816,409,000","165,500","166,500","163,000","7,448,788,753,500","0.58","45,558,341","7,002,769","15.37",
39,078930,GS,"78,100","-1,300","-1.6","839,962","66,346,994,500","81,000","81,200","77,400","7,256,691,021,800","0.57","92,915,378","17,039,342","18.34",
40,051900,LG생활건강,"459,000","9,000","2.0","30,340","13,920,854,000","454,500","462,000","451,500","7,168,752,423,000","0.56","15,618,197","7,495,212","47.99",
41,029780,삼성카드,"57,800","-200","-0.3","124,709","7,207,279,700","57,900","58,200","57,200","7,107,023,899,800","0.55","122,958,891","15,699,598","12.77",
42,009830,한화케미칼,"50,400","200","0.4","1,894,263","96,063,101,600","50,900","51,200","50,100","7,070,288,954,400","0.55","140,283,511","22,179,616","15.81",
43,090430,아모레퍼시픽,"1,188,000","18,000","1.5","20,812","24,693,311,000","1,170,000","1,191,000","1,170,000","6,944,868,612,000","0.54","5,845,849","2,389,193","40.87",
44,000240,한국타이어,"45,550","-250","-0.6","652,601","30,026,827,250","46,000","46,700","45,450","6,932,251,265,950","0.54","152,189,929","60,350,261","39.65",
45,009150,삼성전기,"92,200","-600","-0.6","407,590","37,504,945,350","92,400","92,900","91,300","6,886,758,771,200","0.54","74,693,696","11,934,000","15.98",
46,139480,이마트,"244,500","-500","-0.2","91,419","22,166,463,500","242,000","244,500","240,000","6,815,637,745,500","0.53","27,875,819","16,684,228","59.85",
47,088350,대한생명,"7,740","0","0.0","695,127","5,383,481,880","7,740","7,800","7,680","6,722,422,200,000","0.52","868,530,000","98,211,677","11.31",
48,006360,GS건설,"130,000","0","0.0","299,178","39,112,570,500","129,500","132,000","128,500","6,630,000,000,000","0.52","51,000,000","20,091,350","39.39",
49,034730,SK C&C,"130,000","-3,500","-2.6","149,304","19,509,118,000","133,000","133,500","128,000","6,500,000,000,000","0.51","50,000,000","8,484,485","16.97",
50,086280,현대글로비스,"172,000","3,500","2.1","172,127","29,658,251,000","169,500","174,500","169,500","6,450,000,000,000","0.50","37,500,000","10,685,102","28.49",
51,001300,제일모직,"127,500","1,000","0.8","223,577","28,382,066,000","126,500","128,000","125,500","6,375,000,000,000","0.50","50,000,000","13,007,360","26.01",
52,036570,엔씨소프트,"291,000","7,000","2.5","126,341","36,568,891,500","284,500","293,000","284,000","6,351,439,041,000","0.50","21,826,251","6,454,882","29.57",
53,004940,외환은행,"9,600","40","0.4","2,026,540","19,263,146,680","9,600","9,660","9,360","6,191,105,529,600","0.48","644,906,826","463,758,808","71.91",
54,035250,강원랜드,"28,600","-800","-2.7","672,007","19,361,150,830","29,300","29,300","28,600","6,118,698,300,000","0.48","213,940,500","72,328,541","33.81",
55,034020,두산중공업,"56,500","100","0.2","424,046","23,994,893,300","56,600","57,300","56,100","5,980,155,885,500","0.47","105,843,467","12,167,372","11.50",
56,011780,금호석유,"235,000","500","0.2","241,850","57,031,844,500","234,500","238,000","232,000","5,974,745,045,000","0.47","25,424,447","2,467,288","9.70",
57,016360,삼성증권,"79,000","2,600","3.4","979,290","76,965,984,400","77,000","79,600","77,000","5,279,978,035,000","0.41","66,835,165","12,094,221","18.10",
58,068270,셀트리온,"44,200","550","1.3","825,500","36,333,704,800","43,900","44,500","43,400","5,149,932,590,400","0.40","116,514,312","39,500,077","33.90",
59,003490,대한항공,"69,700","-400","-0.6","706,639","48,854,549,100","69,600","69,900","68,400","5,016,422,680,700","0.39","71,971,631","10,846,653","15.07",
60,012450,삼성테크윈,"92,900","3,000","3.3","588,212","54,182,843,300","90,300","93,600","89,400","4,935,777,000,000","0.39","53,130,000","8,704,428","16.38",
61,011200,현대상선,"31,600","550","1.8","112,741","3,567,476,550","31,300","31,950","31,200","4,527,434,036,400","0.35","143,273,229","23,689,857","16.53",
62,000210,대림산업,"128,500","2,000","1.6","382,068","49,141,296,500","127,000","129,500","126,500","4,471,800,000,000","0.35","34,800,000","12,963,902","37.25",
63,047040,대우건설,"10,700","50","0.5","1,294,927","13,909,854,200","10,650","10,900","10,550","4,447,162,226,600","0.35","415,622,638","25,090,378","6.04",
64,011210,현대위아,"162,500","2,500","1.6","361,386","58,450,968,000","161,500","163,500","158,000","4,181,144,337,500","0.33","25,730,119","1,351,403","5.25",
65,010520,현대하이스코,"51,100","1,200","2.4","579,324","29,455,879,700","50,300","51,500","50,100","4,098,220,000,000","0.32","80,200,000","21,557,370","26.88",
66,060980,만도,"221,000","5,000","2.3","155,636","34,314,519,500","216,000","224,000","216,000","4,025,301,293,000","0.31","18,214,033","4,198,269","23.05",
67,042670,두산인프라코어,"23,700","500","2.2","2,811,658","66,923,621,650","23,350","24,100","23,350","3,994,646,470,800","0.31","168,550,484","20,652,685","12.25",
68,069960,현대백화점,"173,500","-2,500","-1.4","126,338","21,904,027,500","176,500","178,000","171,000","3,940,483,767,000","0.31","22,711,722","10,858,270","47.81",
69,005830,동부화재,"55,500","700","1.3","195,646","10,758,213,200","55,000","55,500","54,100","3,929,400,000,000","0.31","70,800,000","26,727,024","37.75",
70,047050,대우인터내셔널,"37,900","250","0.7","226,996","8,535,531,150","37,500","37,900","37,150","3,902,479,241,000","0.30","102,967,790","4,509,856","4.38",
71,000880,한화,"48,750","250","0.5","601,701","29,365,696,700","48,900","49,250","48,200","3,654,238,331,250","0.29","74,958,735","13,616,100","18.16",
72,006260,LS,"110,000","2,000","1.8","140,620","15,486,025,500","108,500","111,500","108,500","3,542,000,000,000","0.28","32,200,000","4,607,511","14.31",
73,002380,KCC,"334,000","-3,000","-0.9","17,334","5,783,414,500","337,000","339,500","331,000","3,513,680,000,000","0.27","10,520,000","2,365,676","22.49",
74,006800,대우증권,"17,850","200","1.1","1,081,019","19,373,669,300","17,750","18,100","17,750","3,393,300,904,350","0.26","190,100,891","24,585,167","12.93",
75,010620,현대미포조선,"169,500","500","0.3","90,267","15,277,371,000","169,500","170,500","167,000","3,390,000,000,000","0.26","20,000,000","5,412,077","27.06",
76,004170,신세계,"339,500","13,500","4.1","45,558","15,220,240,500","328,000","340,000","321,000","3,342,438,949,500","0.26","9,845,181","4,835,287","49.11",
77,004800,효성,"91,800","-100","-0.1","166,238","15,297,066,700","92,900","93,000","91,000","3,223,782,369,000","0.25","35,117,455","7,089,190","20.19",
78,000150,두산,"125,000","1,500","1.2","136,173","17,126,069,000","125,500","127,000","124,000","3,135,888,875,000","0.24","25,087,111","3,474,892","13.85",
79,005387,현대차2우B,"82,300","600","0.7","88,696","7,248,721,500","81,400","82,300","81,000","3,095,621,089,500","0.24","37,613,865","23,747,468","63.13",
80,097950,CJ제일제당,"235,500","1,500","0.6","124,359","29,189,236,500","234,000","237,000","231,000","3,008,500,254,000","0.23","12,774,948","3,132,823","24.52",
81,032640,LG유플러스,"5,790","50","0.9","2,085,601","12,068,798,680","5,780","5,810","5,740","2,980,656,304,650","0.23","514,793,835","112,128,643","21.78",
82,021240,웅진코웨이,"38,000","-50","-0.1","156,820","5,913,569,700","38,000","38,100","37,400","2,930,742,248,000","0.23","77,124,796","38,192,935","49.52",
83,138930,BS금융지주,"15,100","0","0.0","821,667","12,418,135,700","15,150","15,400","15,000","2,920,036,474,900","0.23","193,379,899","110,693,742","57.24",
84,036460,한국가스공사,"37,000","-1,850","-4.8","356,973","13,289,825,200","39,000","39,200","36,550","2,859,526,870,000","0.22","77,284,510","5,566,679","7.20",
85,001450,현대해상,"31,800","1,350","4.4","1,226,442","38,957,940,700","30,600","32,750","30,100","2,842,920,000,000","0.22","89,400,000","15,541,259","17.38",
86,018880,한라공조,"25,700","-200","-0.8","366,064","9,432,044,350","26,150","26,200","25,350","2,743,732,000,000","0.21","106,760,000","88,259,358","82.67",
87,001800,오리온,"456,000","-4,000","-0.9","12,943","5,940,266,500","461,000","461,500","454,500","2,719,621,392,000","0.21","5,964,082","2,372,337","39.78",
88,001740,SK네트웍스,"10,900","50","0.5","595,981","6,497,073,350","10,900","10,950","10,850","2,705,245,352,300","0.21","248,187,647","21,897,812","8.82",
89,001230,동국제강,"41,000","750","1.9","345,218","14,024,963,650","40,600","41,150","40,000","2,534,795,890,000","0.20","61,824,290","22,969,442","37.15",
90,120110,코오롱인더,"103,000","-1,500","-1.4","127,405","13,245,643,500","105,000","105,500","102,500","2,511,981,716,000","0.20","24,388,172","6,411,174","26.29",
91,067250,STX조선해양,"31,550","200","0.6","1,298,003","41,037,864,150","31,600","32,050","31,300","2,495,443,527,100","0.19","79,094,882","5,862,948","7.41",
92,000120,대한통운,"108,000","3,500","3.4","350,218","37,847,942,000","106,000","111,000","105,500","2,463,733,152,000","0.19","22,812,344","775,101","3.40",
93,011790,SKC,"67,600","-300","-0.4","197,472","13,419,430,300","68,600","68,700","67,500","2,448,138,258,800","0.19","36,215,063","4,408,482","12.17",
94,004990,롯데제과,"1,701,000","-18,000","-1.0","1,121","1,918,870,000","1,719,000","1,730,000","1,701,000","2,417,801,400,000","0.19","1,421,400","580,127","40.81",
95,064420,케이피케미칼,"24,550","350","1.4","1,094,740","26,828,563,400","24,450","24,800","24,200","2,414,192,548,100","0.19","98,337,782","16,073,962","16.35",
96,010120,LS산전,"77,000","-400","-0.5","95,795","7,383,345,100","77,400","77,700","76,400","2,310,000,000,000","0.18","30,000,000","2,063,778","6.88",
97,052690,한전기술,"60,000","300","0.5","42,988","2,564,212,900","60,200","60,300","58,700","2,293,200,000,000","0.18","38,220,000","1,456,831","3.81",
98,005940,우리투자증권,"17,150","300","1.8","981,252","16,960,204,300","17,100","17,450","17,000","2,272,612,750,450","0.18","132,513,863","21,104,463","15.93",
99,012630,현대산업,"29,900","-600","-2.0","278,564","8,381,117,350","30,550","30,600","29,800","2,253,986,982,000","0.18","75,384,180","42,668,277","56.60",
