순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"49,000","700","1.4","14,206,216","694,513,122,356","48,800","49,200","48,300","292,519,344,950,000","19.80","5,969,782,550",,,2476
2,000660,SK하이닉스,"82,300","900","1.1","3,344,109","276,219,167,400","82,200","83,700","81,200","59,914,594,639,500","4.06","728,002,365",,,
3,207940,삼성바이오로직스,"542,000","3,000","0.6","539,127","292,855,777,000","542,000","560,000","529,000","35,861,430,000,000","2.43","66,165,000",,,
4,005935,삼성전자우,"42,100","300","0.7","1,193,998","50,098,680,600","41,900","42,100","41,700","34,643,530,070,000","2.34","822,886,700",,,
5,068270,셀트리온,"216,000","500","0.2","1,273,985","275,422,008,000","220,000","220,500","212,000","27,722,869,704,000","1.88","128,346,619",,,
6,035420,NAVER,"168,500","2,500","1.5","520,725","87,907,957,000","168,000","170,000","166,500","27,678,382,057,500","1.87","164,263,395",,,
7,051910,LG화학,"326,500","11,500","3.6","436,161","142,046,589,000","327,500","329,000","321,000","23,048,399,989,500","1.56","70,592,343",,,
8,005380,현대차,"100,000","2,200","2.2","1,582,587","158,286,052,900","98,600","101,500","97,700","21,366,818,700,000","1.45","213,668,187",,,
9,051900,LG생활건강,"1,200,000","3,000","0.2","37,782","45,223,111,000","1,204,000","1,217,000","1,198,000","18,741,836,400,000","1.27","15,618,197",,,
10,028260,삼성물산,"94,000","1,800","2.0","386,674","36,390,805,500","93,400","95,000","92,400","17,830,864,042,000","1.21","189,690,043",,,
11,006400,삼성SDI,"251,500","10,000","4.1","640,598","160,506,420,000","250,500","252,500","248,000","17,294,279,295,000","1.17","68,764,530",,,
12,012330,현대모비스,"176,500","2,500","1.4","256,468","45,211,545,500","175,000","178,000","173,000","16,777,153,491,000","1.14","95,054,694",,,
13,005490,POSCO,"183,000","2,000","1.1","602,681","111,525,785,500","183,000","189,500","181,500","15,955,190,805,000","1.08","87,186,835",,,
14,017670,SK텔레콤,"196,000","6,000","3.2","270,715","52,765,015,000","192,500","196,500","192,000","15,826,159,356,000","1.07","80,745,711",,,
15,036570,엔씨소프트,"656,000","5,000","0.8","80,586","52,659,946,000","653,000","656,000","648,000","14,401,838,432,000","0.97","21,954,022",,,
16,055550,신한지주,"29,050","550","1.9","1,524,629","44,008,946,000","28,850","29,050","28,400","14,014,663,921,650","0.95","482,432,493",,,
17,035720,카카오,"159,500","2,000","1.3","430,759","68,817,599,500","159,500","160,500","158,000","13,869,669,412,500","0.94","86,957,175",,,
18,105560,KB금융,"33,200","650","2.0","1,592,187","52,547,785,400","32,750","33,350","32,550","13,804,822,944,000","0.93","415,807,920",,,
19,015760,한국전력,"21,200","750","3.7","3,816,326","80,344,546,200","20,900","21,200","20,750","13,609,638,432,400","0.92","641,964,077",,,
20,034730,SK,"177,500","2,500","1.4","172,526","30,792,433,000","177,000","182,000","175,000","12,488,952,717,500","0.85","70,360,297",,,
21,018260,삼성에스디에스,"157,000","5,000","3.3","126,808","19,695,675,500","154,000","157,000","153,000","12,148,314,600,000","0.82","77,377,800",,,
22,000270,기아차,"29,850","350","1.2","1,717,972","51,588,748,050","30,050","30,350","29,550","12,100,095,907,950","0.82","405,363,347",,,
23,091990,셀트리온헬스케어,"81,100","-400","-0.5","2,381,230","193,927,038,600","83,000","83,300","80,100","11,674,084,750,100","0.79","143,946,791",,,
24,033780,KT&G,"77,800","400","0.5","423,335","32,920,498,900","77,800","78,400","77,200","10,681,356,266,600","0.72","137,292,497",,,
25,003550,LG,"60,200","1,500","2.6","306,136","18,373,838,000","59,000","60,700","58,800","10,387,939,286,200","0.70","172,557,131",,,
26,090430,아모레퍼시픽,"172,000","500","0.3","179,886","30,990,447,500","174,000","174,000","171,000","10,054,860,280,000","0.68","58,458,490",,,
27,032830,삼성생명,"49,350","-50","-0.1","759,396","37,511,633,900","49,650","50,300","48,400","9,870,000,000,000","0.67","200,000,000",,,
28,000810,삼성화재,"193,000","6,000","3.2","104,558","19,775,160,000","188,000","193,000","186,000","9,143,343,541,000","0.62","47,374,837",,,
29,096770,SK이노베이션,"97,200","900","0.9","682,589","66,839,977,700","97,100","99,300","96,500","8,987,652,820,800","0.61","92,465,564",,,
30,066570,LG전자,"53,600","400","0.8","922,591","47,759,156,300","53,600","53,900","53,000","8,771,522,830,400","0.59","163,647,814",,,
31,251270,넷마블,"95,200","200","0.2","195,917","18,643,477,400","95,600","95,800","94,500","8,167,139,836,800","0.55","85,789,284",,,
32,010950,S-Oil,"67,400","1,500","2.3","795,980","53,941,829,200","66,600","68,900","66,200","7,588,080,180,800","0.51","112,582,792",,,
33,009150,삼성전기,"101,500","2,000","2.0","614,527","62,214,005,000","101,000","102,500","100,000","7,581,410,144,000","0.51","74,693,696",,,
34,086790,하나금융지주,"25,000","400","1.6","1,442,934","35,921,949,700","24,950","25,100","24,600","7,506,051,550,000","0.51","300,242,062",,,
35,010130,고려아연,"390,000","7,500","2.0","67,588","26,653,268,500","385,000","399,500","384,500","7,359,300,000,000","0.50","18,870,000",,,
36,011170,롯데케미칼,"192,500","12,500","6.9","379,858","72,903,276,500","184,000","196,000","183,000","6,598,018,157,500","0.45","34,275,419",,,
37,316140,우리금융지주,"8,160","260","3.3","2,682,703","21,598,326,090","7,970","8,160","7,930","5,893,704,293,280","0.40","722,267,683",,,
