순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"494,000","4,000","0.8","396,777","195,712,201,264","490,000","498,000","490,000","72,765,872,478,000","14.17","147,299,337","79,077,209","53.68",1727
2,015760,한국전력,"31,700","400","1.3","502,053","16,040,004,600","31,200","32,250","31,200","20,311,729,764,100","3.95","640,748,573","194,710,359","30.39",
3,005490,POSCO,"182,500","1,000","0.6","173,196","31,647,197,000","181,500","183,500","181,000","15,911,597,387,500","3.10","87,186,835","57,497,796","65.95",
4,060000,국민은행,"47,050","250","0.5","569,245","26,849,807,200","47,000","47,400","46,800","15,826,637,407,800","3.08","336,379,116","281,220,401","83.60",
5,034220,LG필립스LCD,"48,100","950","2.0","334,134","15,968,779,400","47,000","48,200","47,000","15,647,685,170,000","3.05","325,315,700","164,955,313","50.71",
6,017670,SK텔레콤,"182,000","1,500","0.8","134,853","24,514,016,500","180,500","183,000","180,000","14,974,361,402,000","2.92","82,276,711","39,537,362","48.05",
7,005380,현대차,"57,500","-200","-0.4","673,830","39,005,785,000","57,400","58,500","57,400","12,571,127,365,000","2.45","218,628,302","103,781,913","47.47",
8,030200,KT,"42,000","-100","-0.2","327,817","13,781,429,500","41,850","42,250","41,800","11,963,674,800,000","2.33","284,849,400","139,448,329","48.96",
9,010950,S-Oil,"82,500","0","0.0","188,491","15,474,597,500","81,100","82,500","80,800","9,288,080,340,000","1.81","112,582,792","56,334,889","50.04",
10,066570,LG전자,"65,800","200","0.3","973,975","64,095,710,400","65,400","66,300","65,400","9,194,737,633,200","1.79","139,737,654","50,691,394","36.28",
11,055550,신한지주,"26,900","-50","-0.2","619,434","16,715,497,100","26,950","27,100","26,900","8,589,681,395,900","1.67","319,319,011","201,760,472","63.18",
12,053000,우리금융,"10,300","100","1.0","990,462","10,099,686,600","10,200","10,300","10,100","8,301,958,002,000","1.62","806,015,340","99,741,502","12.37",
13,005935,삼성전자(1우),"339,500","3,500","1.0","53,814","18,124,049,500","335,500","340,000","333,000","7,751,948,466,500","1.51","22,833,427","18,721,677","81.99",
14,000660,하이닉스,"17,000","250","1.5","2,749,534","46,423,380,250","16,600","17,050","16,600","7,568,523,658,000","1.47","445,207,274","33,469,447","7.52",
15,003600,SK,"54,800","200","0.4","317,844","17,266,040,200","53,700","54,800","53,500","7,037,126,765,600","1.37","128,414,722","74,778,875","58.23",
16,033780,KT&G,"40,500","150","0.4","311,782","12,683,398,000","39,800","41,300","39,800","6,700,421,128,500","1.30","165,442,497","101,742,082","61.50",
17,004170,신세계,"327,000","4,500","1.4","90,342","29,177,867,500","317,000","328,500","317,000","6,167,383,500,000","1.20","18,860,500","8,337,968","44.21",
18,012330,현대모비스,"69,500","-700","-1.0","167,878","11,712,422,000","70,100","70,600","69,500","5,943,585,929,000","1.16","85,519,222","40,004,658","46.78",
19,004940,외환은행,"9,060","70","0.8","261,445","2,374,635,200","8,990","9,150","8,990","5,842,855,843,560","1.14","644,906,826","474,353,129","73.55",
20,002860,하나은행,"27,700","-300","-1.1","523,822","14,549,934,400","27,800","28,200","27,400","5,200,688,379,100","1.01","187,750,483","143,465,313","76.41",
21,000270,기아차,"13,750","250","1.8","1,206,861","16,534,531,750","13,500","13,800","13,500","4,774,418,756,250","0.93","347,230,455","123,027,154","35.43",
22,003550,LG,"26,300","100","0.4","383,666","10,010,524,600","25,950","26,300","25,700","4,538,252,545,300","0.88","172,557,131","52,289,764","30.30",
23,006400,삼성SDI,"97,100","1,000","1.0","261,350","25,375,011,000","96,000","97,600","96,000","4,423,714,911,100","0.86","45,558,341","16,680,718","36.61",
24,032390,KTF,"24,000","400","1.7","429,878","10,336,296,700","23,550","24,350","23,550","4,417,615,656,000","0.86","184,067,319","30,223,557","16.42",
25,032710,LG카드,"34,400","500","1.5","430,619","14,668,353,600","33,700","34,550","33,550","4,312,707,463,200","0.84","125,369,403","15,300,678","12.20",
26,000810,삼성화재,"83,900","900","1.1","121,653","10,194,511,700","82,200","84,100","82,200","4,100,598,824,300","0.80","48,874,837","30,389,913","62.18",
27,009540,현대중공업,"52,000","-300","-0.6","303,654","15,931,903,000","52,200","53,100","51,900","3,952,000,000,000","0.77","76,000,000","19,335,651","25.44",
28,024110,기업은행,"9,750","190","2.0","586,071","5,623,464,600","9,440","9,750","9,440","3,950,227,953,750","0.77","405,151,585","66,696,195","16.46",
29,042660,대우조선해양,"19,850","150","0.8","369,705","7,346,516,250","19,500","20,050","19,500","3,799,106,546,300","0.74","191,390,758","72,398,708","37.83",
30,001740,SK네트웍스,"15,000","-100","-0.7","36,431","544,578,600","14,950","15,100","14,850","3,555,323,340,000","0.69","237,021,556","1,880,449","0.79",
31,035250,강원랜드,"14,800","-50","-0.3","172,903","2,573,444,900","14,800","14,950","14,750","3,166,319,400,000","0.62","213,940,500","70,591,188","33.00",
32,000720,현대건설,"28,000","450","1.6","438,288","12,231,553,630","27,350","28,350","27,350","3,053,677,312,000","0.59","109,059,904","13,071,267","11.99",
33,047040,대우건설,"7,910","130","1.7","1,048,875","8,233,625,250","7,640","7,970","7,640","2,683,787,491,140","0.52","339,290,454","25,848,095","7.62",
34,051910,LG화학,"37,800","-650","-1.7","412,925","15,679,808,150","38,000","38,200","37,800","2,435,267,419,200","0.47","64,425,064","24,278,531","37.68",
35,002790,태평양,"274,000","-2,000","-0.7","20,883","5,706,948,000","273,500","276,500","270,000","2,329,219,200,000","0.45","8,500,800","4,037,786","47.50",
36,036460,한국가스공사,"29,650","-600","-2.0","99,939","2,985,486,350","30,250","30,250","29,650","2,291,485,721,500","0.45","77,284,510","9,412,927","12.18",
37,078930,GS,"24,400","400","1.7","177,936","4,299,584,400","23,650","24,500","23,650","2,267,135,223,200","0.44","92,915,378","30,318,353","32.63",
38,010140,삼성중공업,"9,410","420","4.7","5,247,393","48,976,169,330","9,100","9,430","9,090","2,172,439,941,710","0.42","230,865,031","91,138,863","39.48",
39,000830,삼성물산,"13,600","-400","-2.9","4,990,282","67,846,023,800","14,050","14,100","13,250","2,122,062,780,800","0.41","156,034,028","55,921,096","35.84",
40,002380,KCC,"189,000","5,000","2.7","25,294","4,725,764,000","182,000","189,000","182,000","1,988,280,000,000","0.39","10,520,000","2,136,321","20.31",
