순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"613,000","1,000","0.2","218,266","134,101,974,000","616,000","619,000","610,000","90,294,493,581,000","11.63","147,299,337","72,296,213","49.08",1860
2,015760,한국전력,"42,400","1,050","2.5","1,112,850","46,822,659,100","41,650","42,550","40,950","27,202,470,988,800","3.50","641,567,712","187,855,256","29.28",
3,005490,POSCO,"309,000","2,000","0.6","161,886","50,130,657,000","310,000","313,000","308,000","26,940,732,015,000","3.47","87,186,835","54,305,628","62.29",
4,060000,국민은행,"74,900","300","0.4","481,681","35,914,552,600","75,000","75,300","74,000","25,194,795,788,400","3.24","336,379,116","278,192,748","82.70",
5,055550,신한지주,"47,500","100","0.2","570,991","27,224,148,000","48,100","48,150","47,500","18,124,461,665,000","2.33","381,567,614","224,738,848","58.90",
6,017670,SK텔레콤,"222,500","1,500","0.7","68,093","15,118,638,500","224,000","224,000","220,500","18,065,600,697,500","2.33","81,193,711","38,719,955","47.69",
7,053000,우리금융,"22,100","500","2.3","815,937","17,894,449,200","21,700","22,100","21,700","17,812,939,014,000","2.29","806,015,340","76,754,129","9.52",
8,000660,하이닉스,"36,450","200","0.6","2,471,070","90,406,593,500","36,800","36,800","36,400","16,731,351,499,050","2.15","459,021,989","96,580,180","21.04",
9,005380,현대차,"67,400","100","0.2","577,705","38,810,320,000","67,300","67,900","66,600","14,792,025,587,000","1.90","219,466,255","89,526,462","40.79",
10,030200,KT,"46,500","-650","-1.4","751,291","35,365,679,500","47,300","47,900","46,500","13,002,674,100,000","1.67","279,627,400","133,032,893","47.58",
11,023530,롯데쇼핑,"386,000","2,000","0.5","42,371","16,385,615,500","383,500","389,000","383,000","11,210,742,364,000","1.44","29,043,374","6,564,526","22.60",
12,005935,삼성전자(1우B),"480,000","0","0.0","23,461","11,216,112,500","477,500","480,000","475,500","10,960,044,960,000","1.41","22,833,427","18,469,727","80.89",
13,004170,신세계,"580,000","0","0.0","34,571","19,945,733,000","577,000","580,000","572,000","10,939,090,000,000","1.41","18,860,500","8,630,877","45.76",
14,086790,하나금융지주,"48,900","650","1.4","179,386","8,695,737,500","48,250","48,900","47,500","10,359,542,897,700","1.33","211,851,593","169,919,173","80.21",
15,034220,LG필립스LCD,"27,850","-250","-0.9","465,078","13,100,790,100","28,200","28,550","27,850","9,965,167,245,000","1.28","357,815,700","186,101,152","52.01",
16,009540,현대중공업,"126,000","500","0.4","179,893","22,764,087,500","127,000","128,500","125,500","9,576,000,000,000","1.23","76,000,000","16,829,137","22.14",
17,003600,SK,"73,000","2,200","3.1","488,042","35,304,949,700","70,800","73,000","70,800","9,393,283,906,000","1.21","128,675,122","58,813,884","45.71",
18,001740,SK네트웍스,"38,000","300","0.8","314,453","11,966,655,700","38,800","39,600","37,050","9,095,122,350,000","1.17","239,345,325","2,470,497","1.03",
19,033780,KT&G,"56,500","-500","-0.9","600,653","33,975,723,700","57,300","57,500","56,200","8,330,501,080,500","1.07","147,442,497","81,220,310","55.09",
20,004940,외환은행,"12,850","-150","-1.2","1,832,334","23,603,608,050","13,000","13,100","12,800","8,287,052,714,100","1.07","644,906,826","496,936,005","77.06",
21,066570,LG전자,"55,000","0","0.0","366,932","20,205,214,200","55,100","55,600","54,800","7,955,629,770,000","1.02","144,647,814","47,301,749","32.70",
22,000810,삼성화재,"161,500","2,000","1.2","97,252","15,578,872,000","161,500","162,000","158,000","7,893,286,175,500","1.02","48,874,837","26,148,206","53.50",
23,032710,LG카드,"61,900","100","0.2","56,080","3,467,931,400","61,900","61,900","61,700","7,760,366,045,700","1.00","125,369,403","19,678,957","15.70",
24,010950,S-Oil,"68,500","-500","-0.7","180,867","12,380,222,200","69,100","69,100","68,000","7,711,921,252,000","0.99","112,582,792","57,041,421","50.67",
