순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"1,527,000","17,000","1.1","190,674","291,212,087,000","1,524,000","1,532,000","1,517,000","224,926,087,599,000","17.49","147,299,337","73,041,320","49.59",1932
2,005380,현대차,"224,000","500","0.2","287,336","64,615,790,000","226,000","226,500","223,500","49,341,931,296,000","3.84","220,276,479","99,807,554","45.31",
3,012330,현대모비스,"307,500","-3,500","-1.1","133,121","40,997,361,000","311,500","312,500","304,000","29,933,237,872,500","2.33","97,343,863","48,639,669","49.97",
4,005490,POSCO,"326,000","-1,000","-0.3","157,291","51,386,118,500","331,500","331,500","323,500","28,422,908,210,000","2.21","87,186,835","44,876,536","51.47",
5,000270,기아차,"55,600","-500","-0.9","1,455,060","81,232,434,700","56,500","56,700","55,400","22,538,202,093,200","1.75","405,363,347","135,389,418","33.40",
6,032830,삼성생명,"104,500","500","0.5","144,870","15,132,178,500","105,000","105,000","104,000","20,900,000,000,000","1.63","200,000,000","21,327,145","10.66",
7,005935,삼성전자우,"876,000","8,000","0.9","19,581","17,121,174,000","871,000","879,000","870,000","20,002,082,052,000","1.56","22,833,427","18,920,431","82.86",
8,000660,SK하이닉스,"28,750","-500","-1.7","3,045,853","88,517,763,500","29,500","29,650","28,750","19,957,100,977,500","1.55","694,160,034","198,736,592","28.63",
9,015760,한국전력,"30,300","-150","-0.5","1,018,367","30,945,059,600","30,750","30,750","30,150","19,451,511,533,100","1.51","641,964,077","157,707,006","24.57",
10,055550,신한지주,"40,400","550","1.4","1,047,648","42,705,818,950","41,150","41,150","40,400","19,157,663,314,800","1.49","474,199,587","299,739,575","63.21",
11,051910,LG화학,"268,000","3,000","1.1","330,625","88,729,281,000","268,000","271,500","266,000","17,760,654,800,000","1.38","66,271,100","22,350,436","33.73",
12,009540,현대중공업,"211,000","-3,000","-1.4","230,010","48,630,977,500","214,500","214,500","210,000","16,036,000,000,000","1.25","76,000,000","13,757,964","18.10",
13,096770,SK이노베이션,"162,000","-500","-0.3","175,768","28,687,722,000","164,500","165,000","162,000","14,979,421,368,000","1.17","92,465,564","32,847,195","35.52",
14,017670,SK텔레콤,"180,500","0","0.0","132,829","24,054,501,000","182,000","182,500","179,500","14,574,600,835,500","1.13","80,745,711","35,974,668","44.55",
15,105560,KB금융,"37,500","500","1.4","1,117,936","42,085,034,650","37,500","38,000","37,350","14,488,188,487,500","1.13","386,351,693","254,052,564","65.76",
16,035420,NHN,"277,000","9,000","3.4","237,188","65,865,208,700","272,000","280,000","270,000","13,331,374,008,000","1.04","48,127,704","26,793,842","55.67",
17,066570,LG전자,"81,100","-300","-0.4","751,731","61,202,334,900","81,700","82,600","80,800","13,271,837,715,400","1.03","163,647,814","29,399,856","17.97",
18,023530,롯데쇼핑,"409,000","15,500","3.9","97,899","39,682,155,500","397,500","411,500","394,000","12,879,774,828,000","1.00","31,490,892","4,688,240","14.89",
19,034220,LG디스플레이,"31,900","-400","-1.2","1,644,264","52,508,070,550","32,450","32,450","31,700","11,414,320,830,000","0.89","357,815,700","103,341,269","28.88",
20,003550,LG,"65,300","700","1.1","207,432","13,538,940,300","65,300","65,700","64,800","11,267,980,654,300","0.88","172,557,131","45,637,177","26.45",
21,000830,삼성물산,"68,500","0","0.0","826,408","57,078,228,000","69,900","70,200","68,400","10,700,916,834,000","0.83","156,217,764","38,037,744","24.35",
22,033780,KT&G,"76,600","1,100","1.5","271,810","20,761,508,800","75,800","76,800","75,600","10,516,605,270,200","0.82","137,292,497","80,641,708","58.74",
23,010950,S-Oil,"93,200","-200","-0.2","118,016","11,051,074,100","94,700","94,700","93,000","10,492,716,214,400","0.82","112,582,792","53,784,592","47.77",
24,000810,삼성화재,"218,000","500","0.2","55,356","12,117,034,500","219,500","220,000","217,500","10,327,714,466,000","0.80","47,374,837","25,688,842","54.22",
25,053000,우리금융,"12,700","200","1.6","3,093,756","39,440,423,050","12,750","12,900","12,550","10,236,394,818,000","0.80","806,015,340","192,570,566","23.89",
26,051900,LG생활건강,"616,000","5,000","0.8","20,671","12,640,498,000","607,000","616,000","606,000","9,620,809,352,000","0.75","15,618,197","6,977,551","44.68",
27,086790,하나금융지주,"39,550","350","0.9","1,318,873","52,628,283,400","39,550","40,400","39,300","9,612,618,126,650","0.75","243,049,763","163,226,763","67.16",
28,030200,KT,"35,300","200","0.6","343,986","12,124,743,550","35,300","35,350","35,100","9,217,246,822,400","0.72","261,111,808","123,336,029","47.23",
29,010140,삼성중공업,"34,800","-250","-0.7","762,286","26,693,127,250","35,300","35,450","34,600","8,034,463,432,800","0.62","230,875,386","71,660,960","31.04",
30,003600,SK,"170,500","2,000","1.2","86,619","14,768,768,000","170,000","171,500","168,000","8,006,988,946,000","0.62","46,961,812","14,765,597","31.44",
