순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"279,000","9,000","3.3","769,638","214,524,112,000","280,000","281,000","275,500","42,220,609,650,000","13.81","151,328,350","90,239,621","59.63",1616
2,017670,SK텔레콤,"268,000","18,000","7.2","292,005","76,671,240,000","250,500","270,000","250,500","23,892,915,560,000","7.82","89,152,670","28,865,892","32.38",
3,030200,한국통신공사,"49,950","1,950","4.1","1,214,336","60,191,402,200","48,500","50,100","48,350","15,594,372,967,050","5.10","312,199,659","116,200,705","37.22",
4,060000,국민은행,"49,800","1,300","2.7","1,415,710","70,163,411,000","49,050","50,100","49,050","14,924,933,607,600","4.88","299,697,462","213,278,641","71.16",
5,015760,한국전력,"21,700","0","0.0","1,911,990","41,883,264,500","22,000","22,200","21,700","13,890,189,009,200","4.54","640,100,876","170,150,220","26.58",
6,005490,포항제철,"122,000","5,500","4.7","259,280","31,229,125,000","121,000","122,000","118,500","11,417,917,170,000","3.74","93,589,485","58,004,507","61.98",
7,032390,KTF,"42,800","2,200","5.4","1,304,179","55,826,510,100","41,300","43,550","41,300","7,798,446,460,400","2.55","182,206,693","33,100,969","18.17",
8,005380,현대차,"26,900","1,100","4.3","1,430,970","38,249,496,500","26,500","27,100","26,200","5,893,486,083,800","1.93","219,088,702","115,593,679","52.76",
9,055550,신한지주,"17,550","550","3.2","2,691,700","47,632,450,500","17,500","18,050","17,350","5,130,640,569,600","1.68","292,344,192","152,985,819","52.33",
10,002610,LG전자,"24,800","800","3.3","1,474,340","36,500,875,500","24,300","25,150","24,300","3,846,928,136,000","1.26","155,118,070","43,076,979","27.77",
11,033780,담배인삼공사,"19,400","400","2.1","262,220","5,040,037,500","19,300","19,450","18,900","3,705,242,801,800","1.21","190,991,897","32,177,537","16.85",
12,031150,국민카드,"50,000","1,000","2.0","103,869","5,162,775,800","49,000","50,700","48,800","3,660,000,000,000","1.20","73,200,000","14,431,598","19.72",
13,000270,기아차,"8,860","420","5.0","1,115,490","9,835,606,500","8,620","8,950","8,550","3,274,633,451,300","1.07","369,597,455","49,554,455","13.41",
14,009150,삼성전기,"43,800","2,800","6.8","621,450","26,656,427,000","41,900","43,800","41,400","3,271,583,884,800","1.07","74,693,696","27,149,274","36.35",
15,016360,삼성증권,"47,850","2,850","6.3","528,260","24,925,159,500","45,800","48,100","45,500","3,161,486,870,850","1.03","66,070,781","29,507,524","44.66",
16,000010,조흥은행,"4,140","100","2.5","9,571,250","40,035,894,650","4,200","4,250","4,110","2,811,383,396,100","0.92","679,078,115","4,151,606","0.61",
17,000810,삼성화재,"56,000","4,400","8.5","254,350","13,978,387,000","52,600","57,000","52,400","2,777,870,872,000","0.91","49,604,837","25,705,173","51.82",
18,005935,삼성전자(1우),"113,500","4,500","4.1","163,861","18,472,383,500","112,000","114,000","111,000","2,711,903,964,500","0.89","23,893,427","15,404,534","64.47",
19,006400,삼성SDI,"58,000","1,500","2.6","249,957","14,407,603,000","56,900","58,300","56,700","2,690,720,746,000","0.88","46,391,737","20,508,873","44.21",
20,035250,강원랜드,"132,500","3,000","2.3","174,781","23,024,072,000","131,000","134,000","129,500","2,650,000,000,000","0.87","20,000,000","789,665","3.95",
21,010950,S-Oil,"21,900","700","3.3","155,640","3,390,783,500","21,500","22,000","21,300","2,465,563,144,800","0.81","112,582,792","47,950,622","42.59",
22,000660,하이닉스,"2,420","100","4.3","209,406,910","502,104,990,300","2,420","2,450","2,340","2,447,239,994,320","0.80","1,011,256,196","80,860,658","8.00",
23,032640,LG텔레콤,"8,240","480","6.2","9,988,078","82,045,767,110","7,910","8,450","7,880","2,284,774,263,200","0.75","277,278,430","54,042,455","19.49",
24,024110,기업은행,"7,990","40","0.5","1,117,176","8,988,213,020","8,100","8,200","7,960","2,266,872,167,370","0.74","283,713,663","3,731,739","1.32",
25,007360,하나은행,"16,900","-150","-0.9","2,333,240","39,504,171,000","17,200","17,400","16,650","2,215,723,307,200","0.72","131,107,888","67,918,787","51.80",
26,004170,신세계,"139,000","3,500","2.6","93,222","12,942,738,000","138,500","146,000","135,000","2,065,609,500,000","0.68","14,860,500","7,935,971","53.40",
27,016830,한미은행,"11,950","750","6.7","2,173,850","26,422,035,000","12,200","12,500","11,850","1,948,647,841,750","0.64","163,066,765","103,593,351","63.53",
28,006800,대우증권,"10,200","400","4.1","4,877,920","49,351,973,000","9,900","10,350","9,850","1,939,029,088,200","0.63","190,100,891","13,309,253","7.00",
29,009540,현대중공업,"25,300","200","0.8","239,540","6,082,015,000","25,500","25,600","25,200","1,922,800,000,000","0.63","76,000,000","4,773,308","6.28",
30,003600,SK,"14,950","850","6.0","1,161,910","16,995,385,000","14,200","14,950","14,150","1,897,795,188,900","0.62","126,942,822","41,869,605","32.98",
31,005940,LG투자증권,"14,900","400","2.8","3,336,930","49,638,020,500","14,900","15,100","14,600","1,863,863,648,000","0.61","125,091,520","11,682,269","9.34",
32,000720,현대건설,"3,250","195","6.4","8,094,730","26,043,895,250","3,150","3,315","3,115","1,573,687,440,000","0.51","484,211,520","4,169,367","0.86",
33,012330,현대모비스,"18,900","750","4.1","822,710","15,404,568,500","18,200","19,000","18,200","1,492,701,701,400","0.49","78,978,926","13,668,860","17.31",
34,003450,현대증권,"13,150","700","5.6","2,825,100","36,714,719,000","12,700","13,200","12,650","1,409,613,474,150","0.46","107,194,941","24,937,453","23.26",
35,051910,LG화학,"21,750","750","3.6","315,330","6,849,427,000","21,300","22,000","21,300","1,401,245,142,000","0.46","64,425,064","24,686,912","38.32",
36,036460,한국가스공사,"17,350","-100","-0.6","167,040","2,888,333,000","17,200","17,400","17,150","1,340,886,248,500","0.44","77,284,510","3,823,199","4.95",
37,033630,하나로통신,"4,990","530","11.9","14,967,848","73,046,470,360","4,670","4,990","4,630","1,317,360,000,000","0.43","264,000,000","13,833,965","5.24",
38,042660,대우조선,"6,350","440","7.4","1,232,850","7,612,118,400","5,920","6,350","5,920","1,259,781,313,300","0.41","198,390,758","7,720,966","3.89",
39,002380,금강고려,"109,000","5,500","5.3","31,950","3,513,990,000","104,500","116,000","104,500","1,226,300,249,000","0.40","11,250,461","3,721,502","33.08",
40,038400,외환신용카드,"28,400","2,600","10.1","517,400","14,374,099,500","25,850","29,200","25,850","1,186,382,792,800","0.39","41,774,042","15,908,416","38.08",
41,000830,삼성물산,"7,280","330","4.8","2,128,380","15,279,490,800","7,040","7,300","7,010","1,131,570,643,840","0.37","155,435,528","36,891,654","23.73",
42,002790,태평양,"132,000","13,500","11.4","26,230","3,356,635,000","121,500","133,000","120,000","1,122,105,600,000","0.37","8,500,800","3,502,865","41.21",
43,001040,제일제당,"49,500","1,600","3.3","446,060","21,878,641,000","48,500","49,500","47,650","1,083,595,342,500","0.35","21,890,815","4,470,087","20.42",
44,034120,SBS,"41,500","2,100","5.3","313,753","12,769,917,100","39,650","41,900","39,400","1,082,117,355,500","0.35","26,075,117","0","0.00",
45,008670,굿모닝증권,"5,760","210","3.8","3,158,600","18,030,063,600","5,650","5,780","5,620","1,035,104,526,720","0.34","179,705,647","96,233,107","53.55",
46,000140,하이트맥주,"53,800","800","1.5","26,390","1,436,518,000","53,100","55,200","53,100","979,860,906,400","0.32","18,213,028","9,898,978","54.35",
47,034020,두산중공업,"9,400","250","2.7","335,150","3,114,974,000","9,200","9,400","9,110","979,480,000,000","0.32","104,200,000","598,670","0.57",
48,003540,대신증권,"17,800","1,100","6.6","1,401,190","24,581,705,000","17,000","17,950","17,000","868,397,920,000","0.28","48,786,400","13,590,439","27.86",
49,010140,삼성중공업,"3,755","45","1.2","2,227,390","8,345,788,550","3,720","3,785","3,720","866,898,191,405","0.28","230,865,031","20,425,960","8.85",
50,004940,외환은행,"3,895","70","1.8","5,666,810","22,163,960,000","3,920","3,965","3,870","865,371,356,245","0.28","222,174,931","58,276,167","26.23",
51,028080,휴맥스,"31,750","1,550","5.1","323,617","10,138,301,900","30,500","31,900","30,300","849,154,670,750","0.28","26,745,029","13,674,421","51.13",
52,000110,제일은행,"2,645","0","0.0","0","0","0","0","0","846,400,000,000","0.28","320,000,000","0","0.00",
53,001740,SK글로벌,"8,460","260","3.2","148,790","1,246,600,700","8,000","8,500","8,000","813,826,882,260","0.27","96,197,031","33,073,718","34.38",
54,005440,현대백화점,"28,600","1,100","4.0","304,250","8,627,069,000","28,000","28,800","27,700","792,496,075,800","0.26","27,709,653","7,091,505","25.59",
55,001510,SK증권,"2,390","105","4.6","5,585,650","13,149,898,350","2,310","2,390","2,310","765,080,038,690","0.25","320,117,171","28,697,803","8.96",
56,036570,엔씨소프트,"156,000","10,000","6.8","50,154","7,701,506,500","146,000","157,000","146,000","747,630,000,000","0.24","4,792,500","1,956,004","40.81",
57,006360,LG건설,"14,100","600","4.4","747,260","10,398,745,000","13,700","14,250","13,550","719,100,000,000","0.24","51,000,000","11,794,785","23.13",
58,015940,데이콤,"29,900","2,900","10.7","3,221,410","96,968,681,000","28,300","31,050","27,950","715,895,700,000","0.23","23,943,000","1,866,467","7.80",
59,005890,동원증권,"10,100","500","5.2","1,765,970","17,708,785,800","9,820","10,300","9,710","678,057,258,200","0.22","67,134,382","5,872,092","8.75",
60,012750,에스원,"17,700","900","5.4","163,310","2,845,133,500","17,200","17,800","16,850","672,585,450,600","0.22","37,999,178","22,154,092","58.30",
61,001830,아남반도체,"5,670","450","8.6","6,366,730","35,782,015,500","5,700","5,760","5,460","634,363,954,560","0.21","111,880,768","53,768,322","48.06",
62,030000,제일기획,"135,000","5,500","4.2","36,573","4,878,205,000","130,000","136,000","130,000","621,222,615,000","0.20","4,601,649","2,776,145","60.33",
63,005300,롯데칠성,"499,000","20,500","4.3","4,090","2,025,405,000","472,000","510,000","472,000","617,364,297,000","0.20","1,237,203","379,966","30.71",
64,008060,대덕전자,"12,800","1,150","9.9","267,340","3,321,943,000","11,800","12,800","11,800","606,913,702,400","0.20","47,415,133","17,615,286","37.15",
65,012630,현대산업,"7,980","580","7.8","889,840","6,941,347,500","7,600","8,080","7,510","601,565,756,400","0.20","75,384,180","32,578,890","43.22",
66,008270,산은캐피탈,"4,305","105","2.5","1,318,390","5,658,077,850","4,180","4,470","4,150","601,033,121,220","0.20","139,612,804","487,849","0.35",
67,003490,대한항공,"8,120","320","4.1","1,610,590","13,030,441,700","7,920","8,200","7,820","578,870,220,320","0.19","71,289,436","11,981,304","16.81",
68,011170,호남석유,"17,600","2,000","12.8","245,830","4,190,553,500","15,900","17,900","15,900","560,736,000,000","0.18","31,860,000","11,170,873","35.06",
69,004370,농심,"72,100","1,100","1.6","108,341","7,761,104,100","70,100","73,400","70,100","547,960,000,000","0.18","7,600,000","1,349,451","17.76",
70,000210,대림산업,"13,750","1,150","9.1","563,820","7,525,119,000","13,000","13,850","12,700","543,125,000,000","0.18","39,500,000","10,680,707","27.04",
71,029530,신도리코,"51,900","400","0.8","39,810","2,043,609,000","52,000","52,400","50,800","523,153,505,100","0.17","10,080,029","3,833,784","38.03",
72,028150,LG홈쇼핑,"78,600","4,900","6.6","78,027","6,048,376,900","75,100","79,200","74,100","515,812,500,000","0.17","6,562,500","2,165,625","33.00",
73,020560,아시아나항공,"2,950","100","3.5","3,480,899","10,140,771,880","2,860","2,960","2,860","501,500,000,000","0.16","170,000,000","14,865,979","8.74",
74,004020,INI스틸,"3,950","45","1.2","232,520","928,125,100","3,950","4,065","3,900","480,207,689,650","0.16","121,571,567","9,120,906","7.50",
75,001300,제일모직,"9,570","1,220","14.6","1,028,910","9,335,374,000","8,400","9,570","8,320","478,500,000,000","0.16","50,000,000","2,716,528","5.43",
76,000030,한빛은행,"865","0","0.0","0","0","0","0","0","478,241,200,000","0.16","552,880,000","0","0.00",
77,009720,전기초자,"58,800","3,600","6.5","50,400","2,922,087,000","55,200","59,700","55,200","474,714,450,000","0.16","8,073,375","5,264,632","65.21",
78,006260,LG전선,"14,400","350","2.5","414,510","5,996,024,000","14,300","14,650","14,300","463,680,000,000","0.15","32,200,000","5,759,587","17.89",
79,004990,롯데제과,"324,000","5,000","1.6","7,500","2,453,175,000","325,000","339,000","321,000","460,533,600,000","0.15","1,421,400","594,952","41.86",
80,051900,LG생활건강,"28,900","1,100","4.0","183,690","5,297,474,500","27,800","29,300","27,800","451,365,893,300","0.15","15,618,197","7,302,165","46.75",
81,036060,한강기금,"3,265","20","0.6","50,200","163,611,300","3,245","3,265","3,245","413,544,900,000","0.14","126,660,000","22,938,500","18.11",
82,005270,대구은행,"3,400","100","3.0","4,163,070","14,243,532,300","3,450","3,480","3,380","409,428,000,000","0.13","120,420,000","4,521,201","3.75",
