순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"369,000","-5,500","-1.5","705,080","261,134,740,000","372,000","377,000","364,500","55,682,535,051,000","85.56","150,901,179","85,223,138","56.48",1466
2,022875,평화은행우선,"1,001,000","0","0.0","0","0","0","0","0","44,044,000,000,000","67.68","44,000,000","0","0.00",
3,017670,SK텔레콤,"365,000","-3,500","-1.0","201,994","73,315,305,000","361,500","370,000","360,000","32,540,724,550,000","50.00","89,152,670","27,462,885","30.80",
4,030200,한국통신공사,"98,200","1,000","1.0","850,158","83,344,758,600","96,700","100,000","96,200","30,658,006,513,800","47.11","312,199,659","60,352,739","19.33",
5,015760,한국전력,"34,600","700","2.1","2,351,050","81,319,919,000","34,500","34,800","34,200","22,147,490,309,600","34.03","640,100,876","157,155,251","24.55",
6,000660,현대전자,"22,000","-300","-1.4","7,471,850","163,458,431,000","21,700","22,500","21,500","10,789,420,026,000","16.58","490,428,183","167,839,195","34.22",
7,032390,한통프리텔,"74,300","-1,000","-1.3","562,241","41,793,986,400","75,000","75,700","73,600","10,599,844,331,100","16.29","142,662,777","17,175,575","12.04",
8,005490,포항제철,"94,600","-900","-0.9","265,928","25,328,904,800","95,500","96,900","94,400","9,127,067,125,000","14.02","96,480,625","28,944,187","30.00",
9,009150,삼성전기,"69,900","-1,700","-2.4","657,918","45,897,191,200","71,000","71,600","68,500","5,221,089,350,400","8.02","74,693,696","28,438,192","38.07",
10,023130,국민은행,"14,200","150","1.1","2,953,330","42,127,137,500","13,800","14,700","13,800","4,254,510,464,600","6.54","299,613,413","160,683,773","53.63",
11,005935,삼성전자(1우),"163,500","-2,500","-1.5","306,849","49,811,101,500","165,000","166,000","159,500","3,906,575,314,500","6.00","23,893,427","10,048,655","42.06",
12,033780,담배인삼공사,"20,400","0","0.0","118,220","2,419,977,500","20,450","20,600","20,300","3,896,234,698,800","5.99","190,991,897","6,915,605","3.62",
13,015940,데이콤,"161,500","-1,500","-0.9","87,347","14,128,875,500","161,000","164,000","161,000","3,866,794,500,000","5.94","23,943,000","2,277,184","9.51",
14,030700,한통엠닷컴,"21,600","-450","-2.0","838,611","18,053,772,600","21,500","22,000","21,300","3,385,448,287,200","5.20","156,733,717","58,746,412","37.48",
15,002610,LG전자,"31,200","-100","-0.3","861,100","26,687,487,000","31,000","31,400","30,750","3,348,623,179,200","5.15","107,327,666","21,681,767","20.20",
16,005380,현대차,"14,300","250","1.8","2,099,300","30,007,144,000","14,250","14,600","14,000","2,981,131,038,600","4.58","208,470,702","65,335,512","31.34",
