순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"828,000","-2,000","-0.2","409,114","336,844,437,000","834,000","834,000","815,000","121,963,851,036,000","12.16","147,299,337","71,862,666","48.79",1958
2,005490,POSCO,"538,000","-7,000","-1.3","227,092","122,168,875,000","548,000","548,000","535,000","46,906,517,230,000","4.68","87,186,835","43,250,394","49.61",
3,005380,현대차,"120,000","2,000","1.7","1,127,562","134,417,360,160","119,000","120,500","117,500","26,433,177,480,000","2.64","220,276,479","84,890,074","38.54",
4,015760,한국전력,"35,750","-600","-1.6","1,717,613","61,439,402,200","36,400","36,400","35,600","22,936,045,704,000","2.29","641,567,712","148,494,543","23.15",
5,055550,신한지주,"47,550","100","0.2","1,527,365","72,264,982,200","47,550","47,650","46,750","22,548,190,361,850","2.25","474,199,587","284,222,834","59.94",
6,105560,KB금융,"53,300","-300","-0.6","1,067,000","56,853,642,300","54,000","54,100","52,900","20,592,545,236,900","2.05","386,351,693","220,446,558","57.06",
7,009540,현대중공업,"237,500","500","0.2","259,887","61,694,723,500","239,000","239,000","235,000","18,050,000,000,000","1.80","76,000,000","14,296,478","18.81",
8,066570,LG전자,"119,000","1,500","1.3","810,874","96,675,424,210","117,500","121,000","117,000","17,213,089,866,000","1.72","144,647,814","48,209,614","33.33",
9,051910,LG화학,"249,000","0","0.0","183,873","45,804,622,500","249,000","251,500","246,000","16,501,503,900,000","1.65","66,271,100","18,728,347","28.26",
10,000660,하이닉스,"27,700","800","3.0","7,382,940","202,218,076,000","27,200","27,800","26,800","16,333,780,581,300","1.63","589,667,169","165,749,073","28.11",
11,012330,현대모비스,"157,500","4,500","2.9","809,809","126,708,573,000","155,000","158,000","154,000","15,331,658,422,500","1.53","97,343,863","38,552,978","39.60",
12,034220,LG디스플레이,"41,800","650","1.6","1,823,625","75,876,140,650","41,700","41,950","41,100","14,956,696,260,000","1.49","357,815,700","126,800,434","35.44",
13,017670,SK텔레콤,"175,000","1,000","0.6","141,432","24,657,847,936","175,000","175,500","173,500","14,130,499,425,000","1.41","80,745,711","39,561,279","48.99",
14,053000,우리금융,"17,150","-100","-0.6","4,568,394","77,144,994,350","17,250","17,300","16,800","13,823,163,081,000","1.38","806,015,340","172,641,018","21.42",
15,030200,KT,"46,850","300","0.6","803,821","37,345,137,000","46,500","46,850","45,950","12,233,088,204,800","1.22","261,111,808","124,970,087","47.86",
16,003550,LG,"70,300","-1,200","-1.7","454,638","32,134,664,275","71,000","71,500","70,300","12,130,766,309,300","1.21","172,557,131","58,833,654","34.10",
17,005935,삼성전자우,"530,000","0","0.0","52,494","27,786,280,000","530,000","533,000","524,000","12,101,716,310,000","1.21","22,833,427","18,708,654","81.94",
18,096770,SK에너지,"123,500","-2,500","-2.0","401,762","49,826,045,000","126,500","127,000","122,500","11,419,497,154,000","1.14","92,465,564","28,030,394","30.31",
19,000270,기아차,"26,050","1,000","4.0","7,104,305","182,092,359,350","25,400","26,150","25,050","10,175,249,543,450","1.01","390,604,589","99,147,371","25.38",
20,004170,신세계,"539,000","-4,000","-0.7","56,935","30,524,181,000","543,000","543,000","532,000","10,165,809,500,000","1.01","18,860,500","9,614,014","50.97",
21,034020,두산중공업,"90,600","-700","-0.8","345,711","31,297,857,500","91,700","92,000","89,900","9,580,321,870,200","0.96","105,743,067","11,824,099","11.18",
22,009150,삼성전기,"126,000","4,000","3.3","1,260,561","157,093,452,000","123,000","127,000","120,000","9,411,405,696,000","0.94","74,693,696","15,086,523","20.20",
23,035420,NHN,"195,500","5,500","2.9","292,421","56,824,090,000","195,000","195,500","192,000","9,408,966,132,000","0.94","48,127,704","26,279,183","54.60",
24,000830,삼성물산,"59,700","1,400","2.4","1,165,885","69,271,198,900","58,700","59,800","58,100","9,326,200,510,800","0.93","156,217,764","31,959,546","20.46",
25,023530,롯데쇼핑,"317,000","0","0.0","41,516","13,078,453,000","318,000","318,000","313,500","9,206,749,558,000","0.92","29,043,374","4,332,372","14.92",
26,000810,삼성화재,"193,500","500","0.3","133,366","25,670,175,000","194,000","194,500","190,500","9,167,030,959,500","0.91","47,374,837","23,763,859","50.16",
27,004940,외환은행,"13,950","50","0.4","757,759","10,494,063,050","14,050","14,100","13,700","8,996,450,222,700","0.90","644,906,826","467,541,589","72.50",
28,033780,KT&G,"60,400","-1,300","-2.1","1,307,076","78,635,996,000","61,900","61,900","59,800","8,292,466,818,800","0.83","137,292,497","73,106,753","53.25",
29,024110,기업은행,"14,550","50","0.3","2,578,094","37,939,218,100","14,750","14,900","14,550","7,944,320,806,500","0.79","546,001,430","65,745,198","12.04",
30,004020,현대제철,"90,200","-400","-0.4","783,061","71,030,504,400","91,000","91,500","90,100","7,695,365,645,000","0.77","85,314,475","15,356,034","18.00",
31,086790,하나금융지주,"35,050","100","0.3","1,050,762","36,805,677,950","35,000","35,350","34,750","7,425,398,334,650","0.74","211,851,593","136,284,999","64.33",
32,088350,대한생명,"8,400","140","1.7","3,174,446","26,404,156,530","8,320","8,400","8,260","7,295,652,000,000","0.73","868,530,000","87,643,194","10.09",
33,010950,S-Oil,"59,400","1,000","1.7","362,513","21,414,881,600","57,800","59,500","57,700","6,687,417,844,800","0.67","112,582,792","51,649,341","45.88",
