순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"329,000","16,000","5.1","911,219","298,613,266,000","325,000","334,500","322,000","50,066,870,273,000","14.45","152,178,937","80,435,543","52.86",1677
2,017670,SK텔레콤,"269,500","9,000","3.4","224,610","59,679,745,000","262,500","273,000","260,000","24,026,644,565,000","6.94","89,152,670","29,115,528","32.66",
3,060000,국민은행,"58,400","300","0.5","1,420,727","82,616,163,800","57,700","58,700","57,500","18,552,361,094,400","5.36","317,677,416","228,079,134","71.80",
4,030200,KT,"48,300","1,650","3.5","852,047","40,751,236,100","47,300","48,750","46,950","15,079,243,529,700","4.35","312,199,659","116,200,711","37.22",
5,015760,한국전력,"22,000","700","3.3","2,167,822","47,540,557,000","21,700","22,150","21,600","14,082,219,272,000","4.07","640,100,876","158,186,174","24.71",
6,005490,POSCO,"133,500","-500","-0.4","457,412","60,640,287,000","134,000","135,500","128,500","12,494,196,247,500","3.61","93,589,485","56,228,223","60.08",
7,005380,현대차,"36,150","1,650","4.8","1,557,792","56,356,801,300","35,800","37,200","35,450","7,920,056,577,300","2.29","219,088,702","112,977,845","51.57",
8,032390,KTF,"39,600","2,000","5.3","440,696","17,248,879,100","38,500","39,850","38,100","7,288,698,502,800","2.10","184,058,043","34,309,244","18.64",
9,066570,LG전자,"48,000","2,600","5.7","1,019,887","48,764,630,500","46,200","49,150","46,200","6,701,100,624,000","1.93","139,606,263","30,339,319","21.73",
10,055550,신한지주,"17,000","850","5.3","1,582,842","26,361,119,500","16,500","17,400","16,300","4,970,121,411,000","1.43","292,360,083","147,798,170","50.55",
11,053000,우리금융,"6,000","370","6.6","1,399,439","8,207,245,400","5,710","6,020","5,710","4,586,894,256,000","1.32","764,482,376","295,500","0.04",
12,009150,삼성전기,"58,300","3,500","6.4","1,186,303","68,725,844,900","56,000","59,500","56,000","4,354,642,476,800","1.26","74,693,696","23,424,245","31.36",
13,006400,삼성SDI,"93,200","6,200","7.1","518,288","47,629,543,600","90,000","93,200","90,000","4,332,547,112,400","1.25","46,486,557","18,128,436","39.00",
14,000270,기아차,"11,000","200","1.8","2,363,986","26,231,201,500","11,000","11,300","10,900","4,065,572,005,000","1.17","369,597,455","60,618,192","16.40",
15,032710,LG카드,"53,300","6,950","15.0","846,003","43,667,303,900","47,500","53,300","47,500","3,944,200,000,000","1.14","74,000,000","26,487,044","35.79",
16,005935,삼성전자(1우),"163,000","8,000","5.2","237,416","38,691,448,000","158,500","166,500","158,500","3,894,628,601,000","1.12","23,893,427","14,283,742","59.78",
17,000010,조흥은행,"5,600","635","12.8","3,580,192","18,644,271,200","5,050","5,600","5,040","3,803,062,737,600","1.10","679,118,346","15,355,791","2.26",
18,000810,삼성화재,"74,000","4,900","7.1","183,753","13,277,311,000","70,000","74,900","68,200","3,670,757,938,000","1.06","49,604,837","26,686,481","53.80",
19,035250,강원랜드,"160,500","6,000","3.9","77,939","12,582,797,500","158,000","163,500","158,000","3,210,000,000,000","0.93","20,000,000","2,708,127","13.54",
20,031150,국민카드,"42,150","2,450","6.2","633,790","26,218,242,150","40,150","42,400","39,900","3,085,380,000,000","0.89","73,200,000","14,282,034","19.51",
21,004170,신세계,"204,000","6,000","3.0","54,384","11,104,706,000","201,000","207,000","199,000","3,031,542,000,000","0.88","14,860,500","7,567,769","50.93",
22,033780,담배인삼공사,"15,600","0","0.0","362,597","5,653,208,700","15,650","15,750","15,500","2,979,473,593,200","0.86","190,991,897","32,193,757","16.86",
23,051910,LG화학,"43,500","2,250","5.4","402,600","17,197,398,000","42,000","43,500","41,700","2,802,490,284,000","0.81","64,425,064","22,416,338","34.79",
24,003600,SK,"20,700","1,200","6.2","990,211","20,061,787,200","19,500","20,700","19,500","2,627,716,415,400","0.76","126,942,822","40,663,382","32.03",
25,010950,S-Oil,"20,850","350","1.7","160,510","3,331,435,000","20,700","21,400","20,300","2,347,351,213,200","0.68","112,582,792","46,542,629","41.34",
26,007360,하나은행,"17,200","700","4.2","929,232","15,906,962,900","17,000","17,300","16,850","2,345,257,891,600","0.68","136,352,203","67,669,066","49.63",
27,016360,삼성증권,"34,400","2,000","6.2","1,037,158","35,046,183,200","32,900","35,000","32,700","2,190,425,676,000","0.63","63,675,165","24,944,474","39.17",
28,012330,현대모비스,"25,400","1,600","6.7","907,522","22,630,535,800","24,000","25,650","23,900","2,163,540,783,400","0.62","85,178,771","18,874,730","22.16",
29,024110,기업은행,"7,450","510","7.4","423,182","3,108,122,060","7,210","7,600","7,120","2,113,666,789,350","0.61","283,713,663","5,599,602","1.97",
30,016830,한미은행,"10,750","250","2.4","1,112,490","11,918,723,500","10,600","10,900","10,400","1,967,967,723,750","0.57","183,066,765","117,699,438","64.29",
31,032640,LG텔레콤,"6,960","580","9.1","1,524,270","10,442,572,070","6,500","7,100","6,500","1,929,857,872,800","0.56","277,278,430","54,153,637","19.53",
32,009540,현대중공업,"25,150","700","2.9","313,691","7,858,620,650","25,000","25,750","24,500","1,911,400,000,000","0.55","76,000,000","7,997,243","10.52",
33,042660,대우조선해양,"8,650","310","3.7","737,090","6,243,902,800","8,340","8,710","8,220","1,716,080,056,700","0.50","198,390,758","12,904,934","6.50",
34,005940,LG투자증권,"13,000","1,200","10.2","3,527,207","45,342,067,000","12,350","13,400","12,300","1,626,189,760,000","0.47","125,091,520","9,364,410","7.49",
35,004940,외환은행,"6,420","260","4.2","1,542,509","9,819,095,180","6,380","6,440","6,250","1,426,363,057,020","0.41","222,174,931","74,847,570","33.69",
36,000140,하이트맥주,"74,200","300","0.4","186,494","13,830,111,800","75,500","75,700","73,100","1,424,432,833,600","0.41","19,197,208","8,245,600","42.95",
37,000660,하이닉스,"260","30","13.0","230,094,491","58,505,835,410","245","260","240","1,362,392,795,140","0.39","5,239,972,289","54,964,635","1.05",
38,036460,한국가스공사,"17,000","0","0.0","200,423","3,433,230,500","17,300","17,400","16,900","1,313,836,670,000","0.38","77,284,510","3,766,799","4.87",
39,002380,금강고려,"116,000","15,000","14.8","84,170","9,405,825,000","105,000","116,000","104,000","1,305,053,476,000","0.38","11,250,461","3,499,626","31.11",
40,001740,SK글로벌,"12,900","400","3.2","140,410","1,769,229,500","12,700","12,900","12,300","1,240,941,699,900","0.36","96,197,031","32,028,022","33.29",
41,003550,LGCI,"13,050","150","1.2","823,721","10,777,825,550","13,100","13,350","12,800","1,236,747,168,900","0.36","94,769,898","10,010,606","10.56",
42,000720,현대건설,"2,505","65","2.7","2,676,574","6,732,403,670","2,460","2,570","2,455","1,219,585,251,900","0.35","486,860,380","6,212,427","1.28",
43,033630,하나로통신,"4,310","460","12.0","2,574,422","10,761,915,410","4,020","4,310","4,010","1,203,880,750,800","0.35","279,322,680","16,632,007","5.95",
44,002790,태평양,"140,000","0","0.0","31,990","4,404,780,000","136,000","141,500","134,500","1,190,112,000,000","0.34","8,500,800","3,294,282","38.75",
45,003490,대한항공,"15,900","1,200","8.2","919,025","14,468,040,000","15,100","16,000","15,100","1,133,502,032,400","0.33","71,289,436","16,220,674","22.75",
46,000830,삼성물산,"7,200","840","13.2","3,985,587","27,471,827,800","6,510","7,200","6,500","1,119,135,801,600","0.32","155,435,528","38,813,161","24.97",
47,034120,SBS,"42,450","2,450","6.1","105,488","4,416,507,350","41,000","42,650","40,500","1,106,888,716,650","0.32","26,075,117","0","0.00",
48,001040,제일제당,"49,150","1,650","3.5","73,493","3,610,286,450","47,800","50,500","47,800","1,101,149,522,400","0.32","22,403,856","5,385,056","24.04",
49,006800,대우증권,"5,680","350","6.6","1,442,717","8,145,455,760","5,500","5,840","5,450","1,079,773,060,880","0.31","190,100,891","11,861,956","6.24",
50,008670,굿모닝증권,"5,760","80","1.4","1,130,390","6,561,488,000","5,730","5,940","5,700","1,035,104,526,720","0.30","179,705,647","50,029,448","27.84",
