순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"477,000","6,000","1.3","519,841","246,996,639,500","474,500","479,500","469,500","69,688,593,360,000","18.34","146,097,680","85,392,118","58.45",1734
2,017670,SK텔레콤,"190,000","-4,500","-2.3","249,168","47,366,370,140","196,000","196,000","189,000","15,632,575,090,000","4.11","82,276,711","40,305,896","48.99",
3,005490,POSCO,"149,000","500","0.3","223,501","33,356,078,000","148,500","150,500","148,000","13,255,957,095,000","3.49","88,966,155","61,378,131","68.99",
4,060000,국민은행,"35,900","50","0.1","1,204,839","43,129,273,600","35,850","36,150","35,350","12,076,010,264,400","3.18","336,379,116","258,118,631","76.73",
5,015760,한국전력,"18,600","-50","-0.3","900,768","16,755,110,800","18,600","18,700","18,500","11,917,923,457,800","3.14","640,748,573","189,700,705","29.61",
6,030200,KT,"38,650","-750","-1.9","534,900","20,801,783,000","39,500","39,800","38,600","11,009,429,310,000","2.90","284,849,400","139,561,588","48.99",
7,005380,현대차,"44,450","1,700","4.0","1,495,968","65,863,689,200","43,500","44,450","43,300","9,698,923,413,900","2.55","218,198,502","120,445,090","55.20",
8,066570,LG전자,"54,800","800","1.5","1,212,370","66,564,243,700","54,100","55,400","54,100","7,650,423,212,400","2.01","139,606,263","53,021,893","37.98",
9,005935,삼성전자(1우),"303,000","5,000","1.7","37,719","11,340,692,000","300,000","303,000","298,500","6,918,528,381,000","1.82","22,833,427","18,399,045","80.58",
10,003600,SK,"45,800","1,200","2.7","540,477","24,539,021,100","44,500","46,050","44,500","5,834,179,047,600","1.54","127,383,822","78,057,630","61.28",
11,053000,우리금융,"7,440","-10","-0.1","1,205,980","8,927,487,200","7,440","7,510","7,300","5,769,756,530,400","1.52","775,504,910","47,550,824","6.13",
12,006400,삼성SDI,"121,500","2,000","1.7","284,057","34,295,973,500","119,500","122,500","118,500","5,648,333,431,500","1.49","46,488,341","18,750,373","40.33",
13,000660,하이닉스,"12,650","250","2.0","14,363,759","184,210,404,350","12,700","13,100","12,550","5,619,115,654,900","1.48","444,198,866","19,161,575","4.31",
14,010950,S-Oil,"48,200","-350","-0.7","115,617","5,567,868,400","48,050","48,700","47,600","5,426,490,574,400","1.43","112,582,792","51,889,358","46.09",
15,001740,SK네트웍스,"14,800","0","0.0","130,752","1,955,634,100","14,800","15,450","14,500","4,996,043,355,600","1.31","337,570,497","2,453,997","0.73",
16,055550,신한지주,"16,800","300","1.8","1,693,915","28,364,501,000","16,500","16,900","16,400","4,945,941,840,000","1.30","294,401,300","192,299,011","65.32",
17,033780,KT&G,"26,700","-300","-1.1","938,686","24,952,848,200","27,150","27,250","26,100","4,764,414,669,900","1.25","178,442,497","83,064,643","46.55",
18,002860,하나은행,"24,400","1,100","4.7","1,296,170","31,080,466,500","23,450","24,400","23,250","4,693,424,131,200","1.24","192,353,448","120,847,397","62.83",
19,003550,LG,"17,000","0","0.0","0","0","0","0","0","4,513,032,653,000","1.19","265,472,509","57,081,762","21.50",
20,012330,현대모비스,"51,300","400","0.8","306,888","15,720,370,960","51,200","51,700","50,500","4,387,136,088,600","1.15","85,519,222","31,429,122","36.75",
21,004170,신세계,"278,000","4,000","1.5","72,105","19,846,005,000","275,000","278,000","271,500","4,131,219,000,000","1.09","14,860,500","7,829,418","52.69",
22,032390,KTF,"20,050","0","0.0","295,709","5,937,086,450","20,050","20,350","19,800","3,736,203,595,950","0.98","186,344,319","25,224,899","13.54",
23,004940,외환은행,"5,730","-10","-0.2","874,310","4,975,399,200","5,730","5,780","5,600","3,695,316,112,980","0.97","644,906,826","457,105,585","70.88",
24,000810,삼성화재,"73,900","700","1.0","68,518","5,018,680,200","72,700","74,000","72,000","3,611,850,454,300","0.95","48,874,837","30,309,874","62.02",
25,000270,기아차,"9,870","380","4.0","706,210","6,874,400,200","9,630","9,890","9,590","3,427,164,590,850","0.90","347,230,455","129,815,569","37.39",
26,016830,한미은행,"15,700","-1,500","-8.7","80,445","1,279,779,000","16,900","16,900","15,500","3,188,148,210,500","0.84","203,066,765","201,946,636","99.45",
27,035250,강원랜드,"12,800","650","5.4","839,230","10,643,648,750","12,150","13,050","12,100","2,738,438,400,000","0.72","213,940,500","57,017,683","26.65",
28,024110,기업은행,"6,740","170","2.6","697,160","4,641,386,600","6,630","6,740","6,530","2,730,721,682,900","0.72","405,151,585","59,780,810","14.76",
29,042660,대우조선해양,"13,950","-50","-0.4","813,330","11,338,174,990","14,200","14,200","13,700","2,683,851,074,100","0.71","192,390,758","72,026,183","37.44",
30,036460,한국가스공사,"33,500","550","1.7","149,736","5,034,043,000","32,650","34,600","32,600","2,589,031,085,000","0.68","77,284,510","11,091,242","14.35",
31,051910,LG화학,"39,100","1,350","3.6","559,918","21,755,984,300","38,300","39,350","38,100","2,519,020,002,400","0.66","64,425,064","23,085,575","35.83",
32,009150,삼성전기,"32,750","300","0.9","666,602","21,821,239,000","32,650","33,050","32,350","2,446,218,544,000","0.64","74,693,696","21,475,726","28.75",
33,000830,삼성물산,"14,100","150","1.1","2,660,657","37,751,262,700","14,050","14,400","13,950","2,192,797,144,800","0.58","155,517,528","70,912,238","45.60",
34,009540,현대중공업,"27,450","-50","-0.2","329,628","9,013,862,100","27,550","27,700","27,150","2,086,200,000,000","0.55","76,000,000","15,201,919","20.00",
35,036570,엔씨소프트,"95,900","600","0.6","88,364","8,389,242,600","94,900","96,000","93,500","1,819,481,834,100","0.48","18,972,699","7,961,921","41.97",
36,002790,태평양,"213,000","-2,000","-0.9","32,728","7,024,294,000","214,500","216,000","211,000","1,810,670,400,000","0.48","8,500,800","3,961,259","46.60",
37,035420,NHN,"115,000","2,100","1.9","181,230","20,547,103,000","113,000","115,000","111,000","1,738,491,800,000","0.46","15,117,320","6,978,902","46.16",
38,000140,하이트맥주,"82,000","0","0.0","18,120","1,485,174,000","81,800","83,000","81,100","1,574,171,056,000","0.41","19,197,208","7,825,775","40.77",
39,000010,조흥은행,"2,160","0","0.0","0","0","0","0","0","1,553,295,806,640","0.41","719,118,429","23,671,674","3.29",
40,000240,한국타이어,"10,100","500","5.2","544,109","5,447,827,800","9,680","10,150","9,680","1,516,918,282,900","0.40","150,189,929","79,294,790","52.80",
41,004370,농심,"262,500","6,000","2.3","13,994","3,654,255,000","257,000","262,500","255,000","1,514,981,475,000","0.40","5,771,358","1,721,638","29.83",
42,001040,CJ,"62,500","1,200","2.0","90,095","5,651,002,500","61,100","63,300","61,100","1,498,901,687,500","0.39","23,982,427","10,596,185","44.18",
43,047040,대우건설,"4,000","20","0.5","656,800","2,610,294,950","3,980","4,040","3,905","1,339,081,016,000","0.35","334,770,254","13,228,533","3.95",
44,042670,대우종합기계,"7,730","20","0.3","1,830,292","14,251,994,660","7,760","7,940","7,650","1,298,310,578,320","0.34","167,957,384","27,805,877","16.56",
45,000210,대림산업,"36,200","1,200","3.4","142,783","5,108,215,100","35,300","36,550","34,750","1,295,960,000,000","0.34","35,800,000","23,978,590","66.98",
46,000700,한진해운,"17,700","300","1.7","1,564,344","27,495,290,800","17,600","18,050","17,150","1,269,340,384,200","0.33","71,714,146","21,730,320","30.30",
47,016360,삼성증권,"18,950","100","0.5","345,926","6,631,118,200","19,000","19,500","18,800","1,266,526,376,750","0.33","66,835,165","17,806,525","26.64",
48,011170,호남석유,"39,400","1,600","4.2","364,675","14,241,675,000","38,450","39,800","38,000","1,255,284,000,000","0.33","31,860,000","12,416,312","38.97",
49,002380,금강고려,"118,500","2,000","1.7","22,781","2,661,348,500","115,500","118,500","114,500","1,246,620,000,000","0.33","10,520,000","2,167,605","20.60",
