순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"450,500","6,000","1.4","345,360","154,848,896,000","443,000","451,000","443,000","66,358,351,318,500","14.95","147,299,337","79,738,967","54.13",1751
2,015760,한국전력,"26,850","-150","-0.6","1,223,439","32,771,399,300","26,800","27,050","26,400","17,204,099,185,050","3.88","640,748,573","195,471,083","30.51",
3,005490,POSCO,"187,000","500","0.3","194,729","36,614,421,500","187,000","190,000","187,000","16,303,938,145,000","3.67","87,186,835","60,373,344","69.25",
4,017670,SK텔레콤,"197,000","-2,000","-1.0","133,125","26,393,950,500","198,000","199,500","197,000","16,208,512,067,000","3.65","82,276,711","39,792,589","48.36",
5,060000,국민은행,"40,500","700","1.8","1,315,763","53,093,566,000","39,750","40,700","39,750","13,623,354,198,000","3.07","336,379,116","255,820,896","76.05",
6,034220,LG필립스LCD,"39,000","900","2.4","268,567","10,412,185,500","37,700","39,650","37,500","12,687,312,300,000","2.86","325,315,700","169,814,021","52.20",
7,005380,현대차,"55,500","1,800","3.4","1,095,584","60,227,111,000","54,000","55,700","53,800","12,133,870,761,000","2.73","218,628,302","122,057,846","55.83",
8,030200,KT,"41,500","0","0.0","457,855","18,994,937,500","41,300","41,800","41,200","11,821,250,100,000","2.66","284,849,400","139,423,202","48.95",
9,066570,LG전자,"64,100","1,900","3.0","726,100","46,052,994,000","62,700","64,500","62,200","8,948,761,458,300","2.02","139,606,263","55,608,340","39.83",
10,032710,LG카드,"15,850","650","4.3","324,715","5,145,724,850","15,300","16,550","15,300","8,196,319,063,700","1.85","517,117,922","2,204,728","0.43",
11,010950,S-Oil,"67,000","600","0.9","94,677","6,339,034,000","67,400","67,500","66,000","7,543,047,064,000","1.70","112,582,792","53,622,889","47.63",
12,003600,SK,"56,900","-100","-0.2","479,670","27,335,367,000","57,700","57,700","56,400","7,286,774,571,800","1.64","128,062,822","69,371,311","54.17",
13,055550,신한지주,"23,400","400","1.7","934,032","21,824,091,800","23,200","23,500","23,000","7,232,563,026,000","1.63","309,083,890","194,336,574","62.88",
14,005935,삼성전자(1우),"298,500","6,500","2.2","52,235","15,417,459,500","292,000","298,500","292,000","6,815,777,959,500","1.54","22,833,427","18,400,066","80.58",
15,053000,우리금융,"8,530","90","1.1","1,211,140","10,306,849,800","8,500","8,550","8,430","6,793,765,909,740","1.53","796,455,558","92,230,452","11.58",
16,012330,현대모비스,"65,500","2,400","3.8","361,565","23,399,618,500","64,000","65,500","63,100","5,601,509,041,000","1.26","85,519,222","36,668,509","42.88",
17,004940,외환은행,"8,600","200","2.4","877,457","7,478,215,100","8,490","8,600","8,400","5,546,198,703,600","1.25","644,906,826","464,337,370","72.00",
18,033780,KT&G,"30,950","-50","-0.2","466,357","14,410,336,650","31,000","31,200","30,650","5,429,945,282,150","1.22","175,442,497","98,167,287","55.95",
19,004170,신세계,"284,500","5,000","1.8","32,240","9,112,696,000","279,500","284,500","278,000","5,365,812,250,000","1.21","18,860,500","9,585,799","50.82",
20,000660,하이닉스,"11,650","450","4.0","5,351,629","61,236,348,850","11,200","11,650","11,200","5,182,684,671,050","1.17","444,865,637","24,227,802","5.45",
