순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"556,000","-14,000","-2.5","296,401","166,106,311,000","565,000","567,000","556,000","81,898,431,372,000","7.79","147,299,337","69,085,922","46.90",1941
2,005490,POSCO,"575,000","-7,000","-1.2","219,906","127,474,856,200","575,000","589,000","573,000","50,132,430,125,000","4.77","87,186,835","42,634,739","48.90",
3,009540,현대중공업,"442,500","-7,500","-1.7","132,026","58,797,401,500","450,000","450,500","442,000","33,630,000,000,000","3.20","76,000,000","14,819,309","19.50",
4,015760,한국전력,"39,650","-250","-0.6","1,939,243","76,603,122,000","39,700","39,700","39,150","25,438,159,780,800","2.42","641,567,712","179,239,015","27.94",
5,060000,국민은행,"69,000","-800","-1.2","696,887","48,260,331,000","69,800","69,800","68,900","23,210,159,004,000","2.21","336,379,116","273,561,094","81.33",
6,055550,신한지주,"53,500","-200","-0.4","595,475","31,768,214,160","54,000","54,000","52,900","21,196,677,904,500","2.02","396,199,587","230,350,133","58.14",
7,017670,SK텔레콤,"249,000","-2,000","-0.8","203,482","50,981,801,000","250,000","254,000","249,000","20,217,234,039,000","1.92","81,193,711","37,675,799","46.40",
8,034220,LG필립스LCD,"49,500","1,700","3.6","1,644,973","79,626,011,400","47,700","49,500","47,050","17,711,877,150,000","1.68","357,815,700","130,971,915","36.60",
9,096770,SK에너지,"181,000","-2,000","-1.1","194,493","35,603,978,500","181,500","185,500","180,000","16,538,602,595,000","1.57","91,373,495","40,204,234","44.00",
10,005380,현대차,"71,600","600","0.8","1,020,931","73,019,748,900","70,400","72,200","70,300","15,742,964,652,800","1.50","219,873,808","72,915,661","33.16",
11,053000,우리금융,"18,850","-150","-0.8","1,775,308","33,523,132,450","18,850","19,100","18,750","15,193,389,159,000","1.44","806,015,340","110,380,810","13.69",
12,066570,LG전자,"100,000","-3,000","-2.9","353,477","36,026,080,800","102,000","104,500","100,000","14,464,781,400,000","1.38","144,647,814","39,542,766","27.34",
13,004170,신세계,"726,000","-12,000","-1.6","56,278","42,171,590,000","742,000","763,000","726,000","13,692,723,000,000","1.30","18,860,500","8,135,990","43.14",
14,030200,KT,"48,900","-950","-1.9","994,024","48,779,423,950","49,500","49,550","48,600","13,573,143,660,000","1.29","277,569,400","125,528,263","45.22",
15,034020,두산중공업,"126,000","-3,000","-2.3","175,942","22,417,376,000","127,500","130,500","125,000","13,197,605,400,000","1.25","104,742,900","10,315,453","9.85",
16,003550,LG,"69,900","-2,100","-2.9","483,093","34,378,055,100","71,500","72,600","69,900","12,061,743,456,900","1.15","172,557,131","35,447,081","20.54",
17,023530,롯데쇼핑,"413,000","5,000","1.2","42,804","17,543,814,000","404,000","413,000","400,000","11,994,913,462,000","1.14","29,043,374","5,905,433","20.33",
18,000810,삼성화재,"253,000","-1,500","-0.6","108,012","27,890,048,500","254,000","262,000","250,500","11,985,833,761,000","1.14","47,374,837","27,403,127","57.84",
19,000660,하이닉스,"25,950","-50","-0.2","1,957,218","51,143,595,600","25,850","26,500","25,800","11,916,982,896,600","1.13","459,228,628","114,773,837","24.99",
