순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"1,372,000","-24,000","-1.7","338,162","463,833,066,380","1,396,000","1,397,000","1,360,000","202,094,690,364,000","15.47","147,299,337","73,158,753","49.67",1977
2,005380,현대차,"236,500","7,000","3.0","470,819","110,399,952,500","232,000","236,500","231,000","52,095,387,283,500","3.99","220,276,479","99,476,219","45.16",
3,012330,현대모비스,"293,500","4,500","1.6","155,784","45,718,559,500","289,000","295,000","287,000","28,570,423,790,500","2.19","97,343,863","47,899,241","49.21",
4,005490,POSCO,"326,500","-2,500","-0.8","164,571","53,671,407,000","328,000","329,000","324,000","28,466,501,627,500","2.18","87,186,835","46,103,706","52.88",
5,000660,SK하이닉스,"36,800","150","0.4","2,537,422","92,805,058,100","36,800","37,000","36,250","26,135,392,788,800","2.00","710,200,891","304,846,050","42.92",
6,035420,NAVER,"724,000","-10,000","-1.4","117,875","84,958,171,000","717,000","727,000","716,000","23,864,979,596,000","1.83","32,962,679","19,060,701","57.83",
7,005935,삼성전자우,"1,013,000","-33,000","-3.2","64,851","65,634,355,965","1,030,000","1,039,000","1,003,000","23,130,261,551,000","1.77","22,833,427","18,935,293","82.93",
8,000270,기아차,"56,100","200","0.4","1,195,705","66,589,944,700","55,500","56,100","55,200","22,740,883,766,700","1.74","405,363,347","144,389,275","35.62",
9,055550,신한지주,"47,300","500","1.1","695,308","32,789,011,900","46,250","47,500","46,250","22,429,640,465,100","1.72","474,199,587","305,781,195","64.48",
10,015760,한국전력,"34,750","200","0.6","1,003,170","34,836,600,250","34,500","34,900","34,400","22,308,251,675,750","1.71","641,964,077","151,334,870","23.57",
11,032830,삼성생명,"104,000","1,000","1.0","124,436","12,896,770,000","103,000","104,000","103,000","20,800,000,000,000","1.59","200,000,000","24,157,933","12.08",
12,051910,LG화학,"299,500","4,000","1.4","127,495","38,097,759,000","296,000","299,500","295,500","19,848,194,450,000","1.52","66,271,100","21,909,145","33.06",
13,009540,현대중공업,"257,000","1,000","0.4","119,511","30,599,561,500","256,500","257,500","254,500","19,532,000,000,000","1.50","76,000,000","13,852,233","18.23",
14,017670,SK텔레콤,"230,000","2,500","1.1","135,003","31,006,038,000","229,000","231,000","228,000","18,571,513,530,000","1.42","80,745,711","38,770,104","48.02",
15,105560,KB금융,"42,250","900","2.2","1,339,335","56,477,265,900","41,050","42,450","41,050","16,323,359,029,250","1.25","386,351,693","245,404,482","63.52",
16,096770,SK이노베이션,"141,500","1,000","0.7","214,496","30,332,789,000","141,000","142,500","140,500","13,083,877,306,000","1.00","92,465,564","30,781,887","33.29",
17,086790,하나금융지주,"43,900","1,450","3.4","1,028,518","44,630,339,900","42,000","43,900","42,000","12,726,349,321,800","0.97","289,894,062","179,234,069","61.83",
18,023530,롯데쇼핑,"404,000","6,000","1.5","82,190","33,006,793,000","395,500","407,000","395,500","12,722,320,368,000","0.97","31,490,892","4,246,879","13.49",
19,000810,삼성화재,"259,000","5,000","2.0","53,910","13,938,083,000","257,000","260,000","255,500","12,270,082,783,000","0.94","47,374,837","25,838,619","54.54",
20,066570,LG전자,"68,100","-200","-0.3","384,347","26,215,226,700","68,500","69,000","68,000","11,144,416,133,400","0.85","163,647,814","23,673,887","14.47",
21,003550,LG,"64,000","200","0.3","175,020","11,105,842,300","64,400","64,400","63,000","11,043,656,384,000","0.85","172,557,131","46,899,279","27.18",
22,053000,우리금융,"13,300","500","3.9","2,781,143","36,710,795,400","12,850","13,350","12,800","10,720,004,022,000","0.82","806,015,340","169,689,375","21.05",
23,033780,KT&G,"74,500","-200","-0.3","348,573","25,872,927,200","75,000","75,200","73,600","10,228,291,026,500","0.78","137,292,497","80,681,605","58.77",
24,000830,삼성물산,"60,600","1,600","2.7","450,776","27,050,313,200","59,400","60,700","58,800","9,466,796,498,400","0.72","156,217,764","37,244,728","23.84",
25,034220,LG디스플레이,"25,350","0","0.0","1,159,138","29,290,427,850","25,450","25,450","25,050","9,070,627,995,000","0.69","357,815,700","93,022,987","26.00",
26,003600,SK,"191,000","2,000","1.1","69,796","13,213,144,000","190,000","191,000","187,500","8,969,706,092,000","0.69","46,961,812","14,048,797","29.92",
27,010140,삼성중공업,"38,050","50","0.1","492,828","18,742,124,750","38,300","38,300","37,800","8,784,808,437,300","0.67","230,875,386","72,570,791","31.43",
