순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"575,000","17,000","3.0","857,833","492,654,311,750","576,000","577,000","570,000","84,697,118,775,000","7.84","147,299,337","71,489,266","48.53",1908
2,005490,POSCO,"673,000","5,000","0.8","213,812","144,881,022,000","669,000","687,000","664,000","58,676,739,955,000","5.43","87,186,835","46,687,158","53.55",
3,009540,현대중공업,"423,000","2,000","0.5","301,655","125,914,135,000","418,500","429,000","409,500","32,148,000,000,000","2.98","76,000,000","15,766,395","20.75",
4,015760,한국전력,"42,900","650","1.5","2,002,725","85,543,465,600","42,500","42,900","42,200","27,523,254,844,800","2.55","641,567,712","185,664,755","28.94",
5,060000,국민은행,"76,200","900","1.2","2,207,130","168,875,416,400","74,900","77,400","74,600","25,632,088,639,200","2.37","336,379,116","277,782,508","82.58",
6,055550,신한지주,"59,800","-500","-0.8","2,010,453","120,394,286,300","59,800","61,000","59,200","22,817,743,317,200","2.11","381,567,614","223,921,406","58.68",
7,017670,SK텔레콤,"210,000","1,000","0.5","90,816","19,032,022,645","211,000","211,000","208,000","17,050,679,310,000","1.58","81,193,711","39,784,172","49.00",
8,053000,우리금융,"20,900","100","0.5","2,176,353","45,220,211,000","20,850","21,100","20,550","16,845,720,606,000","1.56","806,015,340","102,351,946","12.70",
9,005380,현대차,"73,900","1,200","1.6","1,732,650","127,628,771,400","72,600","74,100","72,200","16,218,556,244,500","1.50","219,466,255","80,976,841","36.90",
10,034220,LG필립스LCD,"43,800","-50","-0.1","1,556,125","68,548,790,150","44,100","44,700","43,150","15,672,327,660,000","1.45","357,815,700","165,157,231","46.16",
11,096770,SK에너지,"160,000","-5,000","-3.0","435,425","69,683,208,000","162,000","162,500","158,500","14,619,759,200,000","1.35","91,373,495","40,510,815","44.34",
12,000660,하이닉스,"31,300","350","1.1","7,468,733","235,737,333,400","31,550","31,900","31,150","14,373,856,056,400","1.33","459,228,628","103,096,282","22.45",
13,030200,KT,"45,950","50","0.1","373,879","17,234,103,200","45,900","46,300","45,850","12,754,313,930,000","1.18","277,569,400","130,793,294","47.12",
14,066570,LG전자,"85,500","200","0.2","816,361","69,392,593,605","85,200","86,400","83,400","12,367,388,097,000","1.15","144,647,814","48,173,943","33.30",
15,004170,신세계,"637,000","7,000","1.1","105,236","67,161,353,490","635,000","643,000","630,000","12,014,138,500,000","1.11","18,860,500","7,763,902","41.16",
16,023530,롯데쇼핑,"390,000","2,000","0.5","49,362","19,283,482,500","389,500","396,500","388,000","11,326,915,860,000","1.05","29,043,374","6,002,023","20.67",
17,010140,삼성중공업,"48,650","200","0.4","1,385,112","67,250,497,800","48,750","49,250","48,100","11,232,087,528,900","1.04","230,875,386","58,978,206","25.55",
18,042660,대우조선해양,"57,900","-100","-0.2","803,976","46,230,024,300","58,000","58,200","57,000","11,081,524,888,200","1.03","191,390,758","65,218,056","34.08",
19,003550,LG,"63,000","-1,600","-2.5","3,238,820","207,449,135,528","64,600","66,700","62,300","10,871,099,253,000","1.01","172,557,131","41,399,553","23.99",
