순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"192,000","4,500","2.4","613,537","117,326,199,000","192,000","192,500","190,000","29,038,068,864,000","11.35","151,239,942","85,228,031","56.35",1519
2,017670,SK텔레콤,"191,500","500","0.3","142,200","27,765,055,000","195,000","197,500","191,500","17,072,736,305,000","6.67","89,152,670","41,144,888","46.15",
3,030200,한국통신공사,"52,000","900","1.8","1,424,840","73,879,856,000","52,100","52,700","51,200","16,234,382,268,000","6.35","312,199,659","58,906,139","18.87",
4,004947,외환은행(2우B),"0","0","0.0","0","0","0","0","0","16,043,000,000,000","6.27","122,000,000","0","0.00",
5,015760,한국전력,"24,200","1,400","6.1","1,661,190","38,773,422,500","22,600","24,200","22,600","15,490,441,199,200","6.05","640,100,876","172,523,822","26.95",
6,005490,포항제철,"104,000","6,000","6.1","197,940","20,078,510,000","101,000","104,000","99,900","10,033,985,000,000","3.92","96,480,625","56,879,414","58.95",
7,032390,KTF,"37,500","1,400","3.9","335,366","12,474,593,350","37,100","37,500","36,750","6,832,750,987,500","2.67","182,206,693","24,588,940","13.50",
8,005380,현대차,"28,300","1,000","3.7","852,540","23,715,670,000","27,500","28,300","27,150","6,200,210,266,600","2.42","219,088,702","124,160,232","56.67",
9,023130,국민은행,"17,450","300","1.8","826,830","14,397,260,500","17,400","17,550","17,300","5,262,918,656,350","2.06","301,599,923","194,844,234","64.60",
10,000270,기아차,"10,900","500","4.8","1,642,660","17,762,483,500","10,600","10,950","10,600","4,246,612,259,500","1.66","389,597,455","54,114,246","13.89",
11,015580,신한은행,"13,350","50","0.4","2,775,500","36,582,479,000","13,400","13,500","12,950","3,545,206,722,600","1.39","265,558,556","140,185,258","52.79",
12,027460,주택은행,"29,100","650","2.3","437,990","12,629,626,500","28,600","29,100","28,500","3,491,092,341,900","1.36","119,968,809","78,563,895","65.49",
