순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"313,000","-32,500","-9.4","1,247,397","400,797,681,000","330,000","334,000","313,000","47,084,318,942,000","66.93","150,429,134","82,153,774","54.61",1438
2,022875,평화은행우선,"1,001,000","0","0.0","0","0","0","0","0","44,044,000,000,000","62.60","44,000,000","0","0.00",
3,030200,한국통신공사,"88,000","-4,500","-4.9","704,649","62,325,431,000","90,000","90,200","87,000","27,473,569,992,000","39.05","312,199,659","53,889,564","17.26",
4,017670,SK텔레콤,"3,100,000","-400,000","-11.4","32,217","101,824,090,000","3,210,000","3,300,000","3,080,000","25,840,902,500,000","36.73","8,335,775","2,647,847","31.76",
5,015760,한국전력,"30,700","-900","-2.8","2,399,750","73,098,999,000","30,400","31,200","30,100","19,651,096,893,200","27.93","640,100,876","147,469,688","23.04",
6,032390,한통프리텔,"80,400","-3,700","-4.4","445,537","35,494,788,800","78,000","81,200","78,000","11,470,087,270,800","16.30","142,662,777","14,889,085","10.44",
7,000660,현대전자,"22,600","-1,650","-6.8","4,816,200","110,079,223,000","23,100","23,500","22,000","11,163,410,752,800","15.87","493,956,228","123,409,483","24.98",
8,005490,포항제철,"103,000","-2,000","-1.9","185,925","19,222,730,000","104,000","105,500","102,500","9,937,504,375,000","14.13","96,480,625","28,944,187","30.00",
9,009150,삼성전기,"83,000","-3,800","-4.4","437,848","36,964,713,000","87,300","87,300","83,000","6,188,809,593,000","8.80","74,563,971","26,184,006","35.12",
10,030700,한통엠닷컴,"33,900","-2,200","-6.1","801,833","27,048,078,550","34,100","34,700","33,100","5,313,273,006,300","7.55","156,733,717","57,506,551","36.69",
11,015940,데 이 콤,"212,000","-30,000","-12.4","329,975","70,508,015,000","211,000","228,000","209,000","5,075,916,000,000","7.21","23,943,000","2,737,608","11.43",
12,033780,담배인삼공사,"22,300","-200","-0.9","260,550","5,821,158,000","22,700","22,700","22,100","4,259,119,303,100","6.05","190,991,897","6,495,617","3.40",
13,023130,국민은행,"13,800","1,800","15.0","15,012,050","201,663,583,500","12,600","13,800","12,400","4,134,665,099,400","5.88","299,613,413","152,852,004","51.02",
14,005935,삼성전자(1우),"158,500","-11,500","-6.8","194,840","30,938,410,000","161,000","165,000","155,000","3,787,108,179,500","5.38","23,893,427","10,289,083","43.06",
15,011650,LG정보,"115,000","-14,000","-10.8","220,915","26,126,580,000","120,000","123,000","115,000","3,553,500,000,000","5.05","30,900,000","5,341,712","17.29",
