순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"285,500","500","0.2","703,508","202,523,444,000","283,500","294,000","283,500","43,900,737,163,000","15.58","153,767,906","78,581,601","51.10",1735
2,017670,SK텔레콤,"184,000","11,000","6.4","626,520","115,202,160,000","174,000","190,000","174,000","15,583,886,440,000","5.53","84,695,035","34,652,213","40.91",
3,030200,KT,"47,250","2,250","5.0","1,087,970","51,249,022,500","45,600","47,850","45,600","13,873,686,750,000","4.92","293,623,000","127,323,445","43.36",
4,015760,한국전력,"19,600","0","0.0","1,350,870","26,706,927,500","19,400","20,050","19,300","12,545,977,169,600","4.45","640,100,876","166,769,606","26.05",
5,060000,국민은행,"33,950","1,100","3.4","3,380,756","114,422,450,800","33,550","34,200","33,500","11,144,382,355,750","3.96","328,258,685","220,340,819","67.12",
6,005490,POSCO,"108,000","4,000","3.8","396,376","42,843,483,000","106,000","110,000","106,000","9,804,433,860,000","3.48","90,781,795","56,699,377","62.46",
7,066570,LG전자,"43,800","50","0.1","1,087,121","48,090,236,800","44,400","44,900","43,550","6,114,754,319,400","2.17","139,606,263","29,804,199","21.35",
8,005380,현대차,"26,950","450","1.7","1,512,315","40,999,659,250","27,100","27,600","26,800","5,904,440,518,900","2.10","219,088,702","97,852,747","44.66",
9,032390,KTF,"27,000","900","3.4","808,765","21,718,684,650","26,400","27,250","26,300","5,160,794,013,000","1.83","191,140,519","27,549,268","14.41",
10,006400,삼성SDI,"82,800","500","0.6","204,002","16,912,819,600","83,000","83,800","81,800","3,849,086,919,600","1.37","46,486,557","15,888,115","34.18",
11,053000,우리금융,"4,850","150","3.2","1,658,670","7,971,988,350","4,750","4,870","4,700","3,723,907,207,150","1.32","767,815,919","4,880,664","0.64",
12,055550,신한지주,"11,700","0","0.0","1,925,109","22,625,324,800","11,800","11,950","11,550","3,420,625,162,500","1.21","292,361,125","139,237,972","47.63",
