순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"458,000","-1,000","-0.2","532,078","242,782,754,000","453,000","459,000","453,000","67,463,096,346,000","16.30","147,299,337","85,079,363","57.76",1737
2,005490,POSCO,"171,500","-1,500","-0.9","279,207","48,219,705,500","173,000","175,500","171,000","15,257,695,582,500","3.69","88,966,155","61,969,289","69.65",
3,017670,SK텔레콤,"175,500","-1,500","-0.8","130,128","23,006,199,000","177,000","180,000","175,500","14,439,562,780,500","3.49","82,276,711","40,305,534","48.99",
4,015760,한국전력,"21,750","50","0.2","779,998","16,882,090,000","21,700","21,800","21,400","13,936,281,462,750","3.37","640,748,573","196,463,276","30.66",
5,060000,국민은행,"36,450","-50","-0.1","2,277,785","82,092,715,050","36,000","36,500","35,650","12,261,018,778,200","2.96","336,379,116","258,014,438","76.70",
6,005380,현대차,"53,100","0","0.0","1,377,093","73,335,601,300","53,000","53,900","52,700","11,586,340,456,200","2.80","218,198,502","122,774,064","56.27",
7,034220,LG필립스LCD,"35,100","250","0.7","230,131","8,107,010,100","35,000","35,600","35,000","11,418,581,070,000","2.76","325,315,700","171,185,592","52.62",
8,030200,KT,"37,250","500","1.4","269,075","10,023,449,250","37,100","37,550","37,000","10,610,640,150,000","2.56","284,849,400","139,548,505","48.99",
9,066570,LG전자,"66,200","2,500","3.9","1,005,355","65,649,164,000","64,400","66,200","64,100","9,241,934,610,600","2.23","139,606,263","58,059,882","41.59",
10,032710,LG카드,"14,600","1,200","9.0","538,734","7,275,491,400","13,000","14,600","12,500","7,549,921,661,200","1.82","517,117,922","1,283,940","0.25",
11,005935,삼성전자(1우),"301,500","-1,000","-0.3","38,407","11,521,765,500","298,000","302,500","298,000","6,884,278,240,500","1.66","22,833,427","18,557,216","81.27",
12,003600,SK,"53,100","1,900","3.7","801,708","42,694,840,800","51,000","54,500","51,000","6,766,364,248,200","1.64","127,426,822","78,175,585","61.35",
13,010950,S-Oil,"57,200","300","0.5","196,066","11,094,701,200","56,900","58,000","55,400","6,439,735,702,400","1.56","112,582,792","52,128,873","46.30",
14,053000,우리금융,"8,200","50","0.6","1,942,579","15,988,047,300","8,100","8,320","8,100","6,429,424,610,400","1.55","784,076,172","88,107,808","11.24",
15,055550,신한지주,"19,900","-250","-1.2","1,271,421","25,083,202,900","19,750","20,250","19,350","6,150,769,411,000","1.49","309,083,890","195,465,773","63.24",
16,033780,KT&G,"30,450","-50","-0.2","817,404","24,915,145,800","30,500","30,750","30,350","5,433,574,033,650","1.31","178,442,497","94,688,796","53.06",
17,006400,삼성SDI,"113,500","-1,500","-1.3","189,514","21,591,854,000","115,500","116,000","112,500","5,276,426,703,500","1.28","46,488,341","18,999,081","40.87",
18,002860,하나은행,"27,400","50","0.2","836,222","22,470,545,800","27,350","27,800","26,300","5,270,484,475,200","1.27","192,353,448","126,670,186","65.85",
19,012330,현대모비스,"58,000","-1,300","-2.2","490,252","28,466,434,000","58,600","59,700","57,300","4,960,114,876,000","1.20","85,519,222","33,989,379","39.74",
20,000660,하이닉스,"10,500","100","1.0","4,136,379","43,606,679,500","10,350","10,750","10,350","4,671,089,188,500","1.13","444,865,637","23,735,474","5.34",
21,004170,신세계,"306,500","-3,500","-1.1","107,947","32,860,404,100","306,500","310,000","299,000","4,554,743,250,000","1.10","14,860,500","7,956,987","53.54",
22,004940,외환은행,"6,690","-150","-2.2","1,315,254","8,769,064,160","6,720","6,850","6,540","4,314,426,665,940","1.04","644,906,826","460,333,717","71.38",
23,001740,SK네트웍스,"12,100","-2,100","-14.8","27,928","357,227,300","14,000","14,100","12,100","4,084,603,013,700","0.99","337,570,497","2,506,250","0.74",
24,000270,기아차,"10,600","-100","-0.9","881,370","9,323,942,900","10,500","10,800","10,350","3,680,642,823,000","0.89","347,230,455","132,722,559","38.22",
25,032390,KTF,"18,650","-150","-0.8","131,923","2,486,956,950","19,000","19,150","18,600","3,475,321,549,350","0.84","186,344,319","27,994,180","15.02",
26,000810,삼성화재,"66,300","-700","-1.0","208,673","13,828,141,900","65,900","67,300","65,900","3,240,401,693,100","0.78","48,874,837","29,549,718","60.46",
27,042660,대우조선해양,"16,750","300","1.8","1,130,270","18,776,661,500","16,450","17,000","16,250","3,222,545,196,500","0.78","192,390,758","73,028,456","37.96",
28,024110,기업은행,"7,070","-40","-0.6","937,750","6,625,965,700","7,100","7,160","7,000","2,864,421,705,950","0.69","405,151,585","62,415,714","15.41",
29,051910,LG화학,"43,700","-550","-1.2","406,964","17,688,637,300","44,000","44,750","42,750","2,815,375,296,800","0.68","64,425,064","24,377,847","37.84",
30,035250,강원랜드,"12,400","50","0.4","327,595","4,080,172,000","12,400","12,650","12,350","2,652,862,200,000","0.64","213,940,500","59,016,136","27.59",
31,003550,LG,"15,250","500","3.4","865,207","13,097,600,750","14,900","15,250","14,850","2,631,496,247,750","0.64","172,557,131","47,693,350","27.64",
32,036460,한국가스공사,"33,600","-100","-0.3","142,230","4,737,960,000","33,700","33,700","32,850","2,596,759,536,000","0.63","77,284,510","10,263,057","13.28",
33,000830,삼성물산,"16,000","150","1.0","1,985,685","31,484,501,500","15,800","16,000","15,700","2,489,120,448,000","0.60","155,570,028","64,359,601","41.37",
34,009540,현대중공업,"31,000","1,600","5.4","1,351,436","42,330,601,500","29,650","32,500","29,500","2,356,000,000,000","0.57","76,000,000","16,970,303","22.33",
35,078930,GS,"24,650","950","4.0","806,643","19,616,430,450","23,550","24,650","23,550","2,290,364,067,700","0.55","92,915,378","26,337,419","28.35",
36,009150,삼성전기,"29,500","700","2.4","312,940","9,175,779,500","28,800","29,500","28,800","2,203,464,032,000","0.53","74,693,696","20,526,208","27.48",
37,002790,태평양,"222,500","7,500","3.5","22,468","5,003,445,000","217,000","226,500","217,000","1,891,428,000,000","0.46","8,500,800","3,926,721","46.19",
38,036570,엔씨소프트,"94,700","900","1.0","244,785","23,110,643,500","92,400","95,200","92,400","1,846,389,385,600","0.45","19,497,248","8,308,728","42.61",
39,000210,대림산업,"49,500","1,700","3.6","188,624","9,320,006,770","47,000","50,200","47,000","1,772,100,000,000","0.43","35,800,000","24,270,043","67.79",
40,000140,하이트맥주,"84,600","-100","-0.1","16,294","1,394,714,400","85,000","87,400","84,300","1,624,083,796,800","0.39","19,197,208","7,893,515","41.12",
41,043790,옥션,"124,100","300","0.2","2,632","327,277,800","123,800","124,900","123,800","1,587,241,482,000","0.38","12,790,020","12,491,992","97.67",
42,047040,대우건설,"4,715","0","0.0","1,127,900","5,336,068,600","4,670","4,825","4,670","1,578,441,747,610","0.38","334,770,254","17,706,183","5.29",
43,000240,한국타이어,"10,350","350","3.5","1,029,030","10,454,428,300","9,970","10,350","9,970","1,554,465,765,150","0.38","150,189,929","79,330,384","52.82",
44,042670,대우종합기계,"9,160","90","1.0","1,549,875","14,444,358,800","9,250","9,490","9,150","1,538,489,637,440","0.37","167,957,384","37,605,716","22.39",
45,035420,NHN,"96,300","2,200","2.3","221,392","21,243,841,000","93,100","97,000","93,100","1,492,682,742,000","0.36","15,500,340","7,447,626","48.05",
46,001040,CJ,"62,000","1,300","2.1","175,311","10,829,157,000","61,500","62,700","60,800","1,486,910,474,000","0.36","23,982,427","11,003,545","45.88",
47,033630,하나로통신,"3,200","70","2.2","1,547,045","4,875,184,720","3,090","3,245","3,060","1,478,832,576,000","0.36","462,135,180","226,426,740","49.00",
48,011170,호남석유,"45,600","1,400","3.2","177,885","8,055,994,500","44,250","45,650","44,250","1,452,816,000,000","0.35","31,860,000","13,654,615","42.86",
49,004370,농심,"246,000","6,000","2.5","15,107","3,707,062,000","243,000","246,500","242,500","1,419,754,068,000","0.34","5,771,358","1,694,317","29.36",
50,000700,한진해운,"19,650","-200","-1.0","991,984","19,692,218,600","19,850","20,050","19,650","1,409,182,968,900","0.34","71,714,146","28,708,916","40.03",
51,000720,현대건설,"12,850","350","2.8","2,138,238","27,148,288,800","12,450","12,950","12,450","1,400,559,908,650","0.34","108,992,989","7,506,783","6.89",
52,002380,금강고려,"131,000","4,500","3.6","16,085","2,070,535,000","129,500","131,000","124,500","1,378,120,000,000","0.33","10,520,000","2,178,633","20.71",
53,012750,에스원,"34,800","400","1.2","41,412","1,428,287,600","34,900","35,700","33,700","1,322,371,394,400","0.32","37,999,178","23,264,774","61.22",
