순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"588,000","-2,000","-0.3","458,085","272,117,845,590","594,000","600,000","588,000","86,612,010,156,000","13.87","147,299,337","79,485,223","53.96",1756
2,015760,한국전력,"35,600","850","2.4","2,499,419","88,865,150,800","34,850","35,900","34,700","22,810,649,198,800","3.65","640,748,573","187,961,495","29.33",
3,060000,국민은행,"61,500","-1,900","-3.0","1,833,918","113,530,971,560","63,000","63,600","61,000","20,687,315,634,000","3.31","336,379,116","287,486,093","85.46",
4,005490,POSCO,"234,000","-5,000","-2.1","251,978","59,603,125,600","237,000","239,500","234,000","20,401,719,390,000","3.27","87,186,835","56,814,715","65.16",
5,005380,현대차,"81,500","100","0.1","889,963","72,484,386,000","81,900","82,100","80,600","17,818,206,613,000","2.85","218,628,302","102,789,994","47.02",
6,017670,SK텔레콤,"202,500","-4,000","-1.9","163,929","33,455,011,414","206,500","206,500","202,500","16,661,033,977,500","2.67","82,276,711","39,817,216","48.39",
7,034220,LG필립스LCD,"43,100","-200","-0.5","878,854","37,937,347,900","43,450","43,550","42,950","15,421,856,670,000","2.47","357,815,700","192,667,322","53.85",
8,030200,KT,"44,050","350","0.8","1,055,477","46,304,329,350","43,650","44,050","43,400","12,547,616,070,000","2.01","284,849,400","134,757,900","47.31",
9,053000,우리금융,"15,100","-850","-5.3","4,170,283","63,919,162,400","15,950","15,950","15,100","12,170,831,634,000","1.95","806,015,340","96,203,468","11.94",
10,055550,신한지주,"36,300","-900","-2.4","1,826,052","66,725,484,500","37,050","37,300","36,000","11,591,280,099,300","1.86","319,319,011","207,732,180","65.05",
11,005935,삼성전자(1우),"454,000","1,000","0.2","37,959","17,157,310,500","454,000","460,000","446,000","10,366,375,858,000","1.66","22,833,427","18,788,643","82.29",
12,000660,하이닉스,"23,000","-800","-3.4","7,730,920","180,843,991,450","24,000","24,050","23,000","10,298,771,410,000","1.65","447,772,670","32,119,714","7.17",
13,066570,LG전자,"69,900","1,300","1.9","2,188,951","153,011,371,200","69,300","70,400","69,300","9,767,662,014,600","1.56","139,737,654","50,230,600","35.95",
14,010950,S-Oil,"85,500","300","0.4","153,362","13,112,707,000","84,600","86,000","84,100","9,625,828,716,000","1.54","112,582,792","57,938,082","51.46",
15,003600,SK,"60,500","-300","-0.5","499,746","30,449,465,000","61,300","61,700","60,200","7,780,773,231,000","1.25","128,607,822","71,218,767","55.38",
16,004940,외환은행,"11,650","-350","-2.9","1,692,298","19,815,594,200","12,000","12,050","11,600","7,513,164,522,900","1.20","644,906,826","478,642,899","74.22",
17,033780,KT&G,"45,200","-150","-0.3","640,248","28,950,168,100","45,000","45,600","44,900","7,342,400,864,400","1.18","162,442,497","102,532,880","63.12",
18,012330,현대모비스,"85,700","-1,000","-1.2","223,147","19,043,940,900","85,800","86,700","84,100","7,328,997,325,400","1.17","85,519,222","40,982,631","47.92",
19,004170,신세계,"387,000","-11,000","-2.8","81,452","31,716,022,400","398,000","399,000","384,500","7,299,013,500,000","1.17","18,860,500","8,600,495","45.60",
20,002860,하나은행,"38,500","-900","-2.3","1,147,509","44,081,995,900","39,850","39,850","37,800","7,228,393,595,500","1.16","187,750,483","144,114,577","76.76",
21,000270,기아차,"19,500","-650","-3.2","1,904,364","37,911,733,050","20,100","20,300","19,500","6,770,993,872,500","1.08","347,230,455","118,551,939","34.14",
22,009540,현대중공업,"77,600","-1,400","-1.8","284,012","22,171,901,200","78,500","79,300","77,400","5,897,600,000,000","0.94","76,000,000","17,500,037","23.03",
23,024110,기업은행,"13,200","-700","-5.0","2,061,013","27,732,913,100","14,000","14,100","13,200","5,348,000,922,000","0.86","405,151,585","64,319,261","15.88",
24,000810,삼성화재,"108,000","-500","-0.5","164,734","17,716,601,780","107,500","110,500","106,000","5,278,482,396,000","0.85","48,874,837","29,515,765","60.39",
25,032710,LG카드,"39,500","-500","-1.2","875,864","34,218,862,350","40,450","40,500","38,000","4,952,091,418,500","0.79","125,369,403","17,795,326","14.19",
26,006400,삼성SDI,"108,500","-2,500","-2.2","364,087","40,115,264,500","111,000","112,000","108,500","4,943,079,998,500","0.79","45,558,341","15,179,285","33.32",
27,032390,KTF,"26,150","50","0.2","666,683","17,430,208,950","26,350","26,450","25,750","4,813,360,391,850","0.77","184,067,319","27,141,979","14.75",
28,003550,LG,"26,350","-500","-1.9","1,008,831","26,830,557,500","26,850","27,200","26,250","4,546,880,401,850","0.73","172,557,131","47,517,598","27.54",
29,042660,대우조선해양,"23,500","-250","-1.0","744,165","17,413,354,500","23,700","24,000","23,050","4,497,682,813,000","0.72","191,390,758","70,669,790","36.92",
30,001740,SK네트웍스,"17,000","300","1.8","63,328","1,073,472,500","16,850","17,150","16,650","4,031,089,725,000","0.65","237,122,925","1,782,880","0.75",
31,047040,대우건설,"11,700","100","0.9","3,522,101","40,871,283,350","11,750","11,800","11,400","3,969,698,311,800","0.64","339,290,454","32,498,958","9.58",
