순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"369,000","9,500","2.6","1,108,468","403,242,037,000","359,500","371,500","355,500","56,042,684,586,000","14.13","151,877,194","83,452,350","54.95",1675
2,017670,SK텔레콤,"260,500","2,500","1.0","220,140","56,848,100,000","258,000","260,500","255,500","23,224,270,535,000","5.86","89,152,670","29,338,605","32.91",
3,060000,국민은행,"58,200","2,600","4.7","2,409,229","139,116,283,800","56,100","58,300","55,700","18,488,825,611,200","4.66","317,677,416","223,295,438","70.29",
4,030200,KT,"59,200","300","0.5","772,980","45,458,382,000","58,600","59,700","58,100","18,482,219,812,800","4.66","312,199,659","116,197,016","37.22",
5,015760,한국전력,"24,400","950","4.0","2,901,498","69,819,467,700","23,450","24,600","23,450","15,618,461,374,400","3.94","640,100,876","157,449,231","24.60",
6,005490,포항제철,"144,000","4,000","2.9","336,812","48,330,098,000","140,500","145,000","140,500","13,476,885,840,000","3.40","93,589,485","56,984,072","60.89",
7,005380,현대차,"42,400","1,250","3.0","1,261,841","53,388,615,900","41,000","43,150","40,500","9,289,360,964,800","2.34","219,088,702","118,071,988","53.89",
8,032390,KTF,"40,950","-350","-0.8","658,077","26,873,996,350","40,500","41,200","40,500","7,537,176,860,850","1.90","184,058,043","32,176,080","17.48",
9,002610,LG전자,"45,000","0","0.0","0","0","0","0","0","6,980,313,150,000","1.76","155,118,070","38,357,690","24.73",
10,055550,신한지주,"19,700","650","3.4","5,019,217","99,907,331,400","18,950","20,350","18,800","5,759,180,582,400","1.45","292,344,192","150,626,547","51.52",
11,009150,삼성전기,"74,800","900","1.2","899,462","67,418,865,600","72,500","76,900","72,000","5,587,088,460,800","1.41","74,693,696","26,452,376","35.41",
12,000270,기아차,"13,450","-150","-1.1","2,176,672","29,318,901,400","13,200","13,800","13,200","4,971,085,769,750","1.25","369,597,455","52,597,417","14.23",
13,005935,삼성전자(1우),"201,000","1,000","0.5","401,907","80,762,522,000","196,500","205,500","195,000","4,802,578,827,000","1.21","23,893,427","14,117,554","59.09",
14,006400,삼성SDI,"100,000","-3,000","-2.9","493,468","49,828,741,000","99,500","105,000","99,300","4,639,173,700,000","1.17","46,391,737","20,041,929","43.20",
15,000010,조흥은행,"6,750","260","4.0","8,413,780","55,802,218,000","6,380","6,750","6,380","4,583,898,958,500","1.16","679,096,142","7,937,286","1.17",
16,000810,삼성화재,"78,000","1,100","1.4","177,072","13,710,924,000","77,000","78,000","75,600","3,869,177,286,000","0.98","49,604,837","26,719,280","53.86",
17,031150,국민카드,"52,100","400","0.8","195,710","10,175,637,400","51,600","52,400","51,300","3,813,720,000,000","0.96","73,200,000","13,712,553","18.73",
18,035250,강원랜드,"184,500","6,500","3.6","167,478","29,850,100,000","175,000","184,500","174,500","3,690,000,000,000","0.93","20,000,000","2,568,546","12.84",
19,033780,담배인삼공사,"17,150","-400","-2.3","305,580","5,235,731,500","17,600","17,600","17,000","3,275,511,033,550","0.83","190,991,897","31,433,394","16.46",
20,016360,삼성증권,"47,150","50","0.1","746,986","34,768,013,900","46,300","47,150","45,800","3,115,237,324,150","0.79","66,070,781","27,500,537","41.62",
21,004170,신세계,"198,500","1,500","0.8","71,393","13,934,540,500","196,000","199,500","191,000","2,949,809,250,000","0.74","14,860,500","7,657,927","51.53",
22,010950,S-Oil,"24,700","-100","-0.4","254,407","6,217,154,400","24,550","24,700","24,100","2,780,794,962,400","0.70","112,582,792","46,585,092","41.38",
23,032640,LG텔레콤,"10,000","500","5.3","4,538,151","44,013,780,240","9,310","10,000","9,300","2,772,784,300,000","0.70","277,278,430","52,979,709","19.11",
24,051910,LG화학,"42,800","400","0.9","443,863","18,717,917,400","41,500","43,150","41,300","2,757,392,739,200","0.70","64,425,064","23,883,379","37.07",
25,024110,기업은행,"9,190","390","4.4","2,244,560","20,438,718,220","8,750","9,250","8,670","2,607,328,562,970","0.66","283,713,663","3,645,592","1.28",
26,007360,하나은행,"18,900","1,450","8.3","2,262,421","41,354,801,900","17,400","18,900","17,200","2,577,056,636,700","0.65","136,352,203","69,273,756","50.81",
