순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"1,441,000","13,000","0.9","196,853","283,503,571,608","1,449,000","1,452,000","1,430,000","212,258,344,617,000","14.66","147,299,337","75,718,136","51.40",2026
2,005380,현대차,"168,500","1,500","0.9","545,852","92,403,288,275","170,000","172,500","167,500","37,116,586,711,500","2.56","220,276,479","98,363,030","44.65",
3,000660,SK하이닉스,"45,550","50","0.1","2,399,612","109,901,829,950","46,300","46,350","45,450","33,160,507,725,750","2.29","728,002,365","371,904,987","51.09",
4,015760,한국전력,"46,000","400","0.9","798,494","36,482,471,200","45,800","46,200","44,900","29,530,347,542,000","2.04","641,964,077","196,247,823","30.57",
5,005935,삼성전자우,"1,104,000","17,000","1.6","31,072","34,053,647,000","1,092,000","1,104,000","1,090,000","25,208,103,408,000","1.74","22,833,427","18,334,112","80.30",
6,012330,현대모비스,"246,500","1,000","0.4","156,318","38,488,457,600","246,500","248,500","245,000","23,995,262,229,500","1.66","97,343,863","47,170,745","48.46",
7,035420,NAVER,"671,000","-10,000","-1.5","90,718","61,213,064,000","690,000","691,000","669,000","22,117,957,609,000","1.53","32,962,679","17,386,098","52.74",
8,017670,SK텔레콤,"272,500","-6,000","-2.2","166,492","45,720,577,000","277,000","278,000","272,000","22,003,206,247,500","1.52","80,745,711","35,609,626","44.10",
9,005490,POSCO,"244,500","2,000","0.8","261,172","63,738,239,980","244,000","245,500","242,000","21,317,181,157,500","1.47","87,186,835","47,442,770","54.42",
10,018260,삼성에스디에스,"267,500","-4,500","-1.6","110,262","29,636,590,500","274,500","274,500","265,500","20,698,561,500,000","1.43","77,377,800","4,069,497","5.26",
11,028260,제일모직,"149,500","-2,000","-1.3","326,288","48,863,808,000","152,500","153,000","148,500","20,182,500,000,000","1.39","135,000,000","3,486,539","2.58",
12,055550,신한지주,"41,950","750","1.8","955,877","40,091,470,700","41,750","42,100","41,500","19,892,672,674,650","1.37","474,199,587","314,031,732","66.22",
13,090430,아모레퍼시픽,"3,355,000","114,000","3.5","20,968","69,479,441,000","3,282,000","3,363,000","3,257,000","19,612,823,395,000","1.35","5,845,849","1,720,479","29.43",
14,032830,삼성생명,"96,700","800","0.8","192,476","18,630,112,500","96,500","97,000","96,300","19,340,000,000,000","1.34","200,000,000","30,543,869","15.27",
15,000270,기아차,"45,200","-50","-0.1","964,411","43,587,010,302","45,550","45,750","44,900","18,322,423,284,400","1.27","405,363,347","148,620,661","36.66",
16,105560,KB금융,"39,300","450","1.2","1,002,220","39,333,012,350","39,350","39,450","39,000","15,183,621,534,900","1.05","386,351,693","272,318,236","70.48",
17,051910,LG화학,"226,000","1,000","0.4","131,695","29,881,570,250","228,000","228,500","226,000","14,977,268,600,000","1.03","66,271,100","24,562,160","37.06",
18,051900,LG생활건강,"841,000","42,000","5.3","47,899","39,618,547,000","808,000","845,000","800,000","13,134,903,677,000","0.91","15,618,197","6,012,560","38.50",
19,000810,삼성화재,"267,500","5,500","2.1","47,136","12,521,381,000","263,000","267,500","263,000","12,672,768,897,500","0.88","47,374,837","24,036,612","50.74",
20,033780,KT&G,"88,700","-1,200","-1.3","336,652","29,752,496,536","88,800","89,500","87,300","12,177,844,483,900","0.84","137,292,497","75,699,353","55.14",
21,002790,아모레G,"1,500,000","81,000","5.7","13,181","19,377,919,000","1,421,000","1,500,000","1,421,000","11,968,647,000,000","0.83","7,979,098","1,316,909","16.50",
22,034730,SK C&C,"232,500","-1,000","-0.4","201,723","46,831,384,500","236,000","239,000","227,500","11,625,000,000,000","0.80","50,000,000","10,479,387","20.96",
23,034220,LG디스플레이,"31,300","-250","-0.8","1,659,962","52,102,649,850","32,000","32,000","31,050","11,199,631,410,000","0.77","357,815,700","120,198,921","33.59",
24,003550,LG,"61,300","400","0.7","610,585","37,479,244,400","60,900","61,900","60,800","10,577,752,130,300","0.73","172,557,131","47,350,045","27.44",
25,066570,LG전자,"58,900","100","0.2","458,148","27,079,353,300","59,200","59,500","58,900","9,638,856,244,600","0.67","163,647,814","37,325,517","22.81",
26,006400,삼성SDI,"136,500","-7,000","-4.9","579,552","79,970,952,500","143,500","143,500","135,000","9,386,358,345,000","0.65","68,764,530","19,963,850","29.03",
