순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"1,312,000","4,000","0.3","382,615","500,181,052,171","1,306,000","1,314,000","1,298,000","190,330,970,144,000","12.90","145,069,337","71,874,766","49.55",2164
2,015760,한국전력,"60,200","300","0.5","1,253,616","74,626,979,600","59,900","60,200","58,700","38,646,237,435,400","2.62","641,964,077","208,905,821","32.54",
3,005380,현대차,"152,500","-3,000","-1.9","575,626","87,802,476,000","156,000","156,000","151,500","33,592,163,047,500","2.28","220,276,479","96,965,419","44.02",
4,028260,삼성물산,"143,000","-1,000","-0.7","444,038","63,675,525,000","144,500","145,500","142,000","27,125,676,149,000","1.84","189,690,043","15,551,957","8.20",
5,012330,현대모비스,"249,000","-1,000","-0.4","184,692","45,983,859,500","251,500","253,500","246,000","24,238,621,887,000","1.64","97,343,863","49,120,455","50.46",
6,005935,삼성전자우,"1,107,000","-12,000","-1.1","42,675","47,273,783,983","1,119,000","1,119,000","1,094,000","23,903,923,689,000","1.62","21,593,427","16,811,195","77.85",
7,032830,삼성생명,"117,500","2,500","2.2","478,731","56,301,111,500","115,500","118,500","115,000","23,500,000,000,000","1.59","200,000,000","31,844,792","15.92",
8,090430,아모레퍼시픽,"386,500","-1,500","-0.4","124,928","48,178,285,500","385,500","388,000","382,000","22,594,206,385,000","1.53","58,458,490","18,572,401","31.77",
9,051910,LG화학,"327,500","-3,500","-1.1","235,289","77,532,303,500","333,500","335,500","325,500","21,703,785,250,000","1.47","66,271,100","26,075,925","39.35",
10,035420,NAVER,"637,000","0","0.0","107,783","68,846,682,825","645,000","646,000","633,000","20,997,226,523,000","1.42","32,962,679","18,529,579","56.21",
11,000660,SK하이닉스,"28,150","-500","-1.8","4,336,581","122,851,315,624","28,700","28,850","28,000","20,493,266,574,750","1.39","728,002,365","348,081,485","47.81",
12,000270,기아차,"48,300","-950","-1.9","1,253,633","60,688,977,900","49,100","49,600","48,000","19,579,049,660,100","1.33","405,363,347","156,744,072","38.67",
13,055550,신한지주,"40,500","0","0.0","1,611,574","64,921,694,050","40,100","40,500","39,950","19,205,083,273,500","1.30","474,199,587","312,230,257","65.84",
14,005490,POSCO,"219,500","0","0.0","485,623","106,755,592,000","221,000","222,000","217,500","19,137,510,282,500","1.30","87,186,835","42,684,390","48.96",
15,017670,SK텔레콤,"208,500","-1,000","-0.5","176,041","36,579,869,400","210,500","210,500","206,000","16,835,480,743,500","1.14","80,745,711","32,505,155","40.26",
16,096770,SK이노베이션,"172,000","2,000","1.2","360,218","61,402,565,000","171,000","172,000","168,500","15,904,077,008,000","1.08","92,465,564","37,013,024","40.03",
17,034730,SK,"223,000","-4,500","-2.0","233,641","52,042,202,000","227,500","228,000","221,000","15,690,346,231,000","1.06","70,360,297","16,497,747","23.45",
18,033780,KT&G,"110,000","-1,500","-1.4","254,128","27,929,349,000","112,000","112,000","109,000","15,102,174,670,000","1.02","137,292,497","72,341,252","52.69",
19,051900,LG생활건강,"945,000","5,000","0.5","44,645","42,099,673,768","942,000","956,000","930,000","14,759,196,165,000","1.00","15,618,197","6,603,296","42.28",
20,000810,삼성화재,"295,000","1,500","0.5","113,421","33,269,573,500","295,000","296,500","290,500","13,975,576,915,000","0.95","47,374,837","23,140,964","48.85",
