순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,015760,한국전력,"19,900","100","0.5","1,362,750","27,139,614,000","19,800","20,200","19,550","12,501,537,503,500","173.74","628,217,965",,,1317
2,005930,삼성전자,"79,600","-900","-1.1","344,060","27,659,662,000","80,300","83,400","78,700","7,711,009,289,600","107.17","96,871,976",,,
3,005490,포항제철,"66,300","-600","-0.9","265,880","17,531,144,000","60,000","67,600","60,000","6,269,165,432,400","87.13","94,557,548",,,
4,017670,SK텔레콤,"577,000","7,000","1.2","13,920","8,030,210,000","577,000","584,000","563,000","3,588,341,651,000","49.87","6,218,963",,,
5,000200,대우중공업,"7,770","-20","-0.3","2,102,230","16,495,052,300","7,800","8,190","7,650","2,776,552,545,900","38.59","357,342,670",,,
6,009540,현대중공업,"49,900","400","0.8","17,121","840,009,400","47,500","49,900","47,500","2,154,182,800,400","29.94","43,169,996",,,
7,006400,삼성전관,"79,000","400","0.5","82,110","6,560,838,000","82,000","83,000","77,500","2,140,519,062,000","29.75","27,095,178",,,
8,000110,제일은행,"5,970","270","4.7","285,960","1,680,365,900","5,800","6,090","5,670","1,910,400,000,000","26.55","320,000,000",,,
9,002860,서울은행,"5,520","220","4.2","273,920","1,493,809,500","5,310","5,580","5,310","1,766,400,000,000","24.55","320,000,000",,,
10,002610,LG전자,"19,300","1,050","5.8","1,581,380","30,190,973,000","18,750","19,700","18,350","1,656,473,953,800","23.02","85,827,666",,,
11,029890,LG반도체,"20,000","1,200","6.4","615,240","12,320,030,500","20,000","20,800","19,550","1,393,200,000,000","19.36","69,660,000",,,
12,000660,현대전자,"22,000","300","1.4","244,660","5,508,970,500","22,900","23,300","22,000","1,232,000,682,000","17.12","56,000,031",,,
13,023130,국민은행,"10,500","-250","-2.3","368,950","3,841,928,000","10,500","10,700","10,050","1,129,486,701,000","15.70","107,570,162",,,
14,000810,삼성화재,"453,000","-7,000","-1.5","32,440","15,048,935,000","459,000","469,000","431,500","1,008,386,607,000","14.01","2,226,019",,,
15,015580,신한은행,"7,000","100","1.4","343,130","2,376,905,200","6,900","7,100","6,750","905,520,000,000","12.58","129,360,000",,,
16,005380,현 대 차,"22,000","1,000","4.8","146,500","3,152,757,500","20,900","23,400","20,300","882,880,130,000","12.27","40,130,915",,,
17,003550,LG화학,"11,600","-250","-2.1","370,240","4,365,920,500","11,550","12,200","11,500","877,119,314,400","12.19","75,613,734",,,
18,003600,유    공,"11,800","100","0.8","251,040","2,943,192,000","11,800","12,000","11,500","859,262,123,200","11.94","72,818,824",,,
19,009150,삼성전기,"32,000","550","1.8","598,100","19,142,591,000","32,100","33,000","31,050","847,806,560,000","11.78","26,493,955",,,
20,011650,LG정보,"48,500","-300","-0.6","117,900","5,668,583,000","48,350","48,600","47,000","819,650,000,000","11.39","16,900,000",,,
21,010140,삼성중공업,"10,200","430","4.4","1,462,590","14,770,102,600","9,950","10,500","9,770","753,423,316,200","10.47","73,865,031",,,
22,015940,데 이 콤,"45,000","400","0.9","30,310","1,359,965,500","45,700","46,000","44,000","714,555,000,000","9.93","15,879,000",,,
23,010950,쌍용정유,"12,350","250","2.1","48,940","599,394,500","12,000","12,600","11,800","695,198,740,600","9.66","56,291,396",,,
