순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"1,275,000","-5,000","-0.4","305,967","388,085,926,840","1,270,000","1,280,000","1,257,000","187,806,654,675,000","14.80","147,299,337","75,047,259","50.95",1973
2,005380,현대차,"233,000","-3,500","-1.5","774,000","182,309,455,280","236,000","238,000","233,000","51,324,419,607,000","4.04","220,276,479","97,570,080","44.29",
3,005490,POSCO,"380,000","2,500","0.7","175,681","66,829,814,664","377,500","383,500","375,500","33,130,997,300,000","2.61","87,186,835","44,087,302","50.57",
4,000270,기아차,"74,100","-900","-1.2","1,580,104","117,943,772,192","75,300","75,400","73,900","30,037,424,012,700","2.37","405,363,347","124,240,329","30.65",
5,012330,현대모비스,"286,500","-3,500","-1.2","357,879","102,653,527,000","292,500","293,000","284,000","27,889,016,749,500","2.20","97,343,863","44,612,328","45.83",
6,051910,LG화학,"370,000","8,000","2.2","408,227","151,173,902,732","363,500","375,500","362,000","24,520,307,000,000","1.93","66,271,100","24,310,712","36.68",
7,009540,현대중공업,"321,500","-1,500","-0.5","322,984","103,559,234,577","318,000","324,500","317,000","24,434,000,000,000","1.93","76,000,000","15,129,072","19.91",
8,055550,신한지주,"43,750","-700","-1.6","1,148,018","50,193,950,600","44,050","44,500","43,350","20,746,231,931,250","1.63","474,199,587","294,040,850","62.01",
9,000660,하이닉스,"29,250","-1,250","-4.1","9,809,386","290,150,439,500","30,400","30,450","29,100","20,300,214,051,000","1.60","694,024,412","173,899,904","25.06",
10,032830,삼성생명,"99,000","0","0.0","219,029","21,672,420,200","99,800","99,800","98,000","19,800,000,000,000","1.56","200,000,000","18,003,852","9.00",
11,005935,삼성전자우,"795,000","-5,000","-0.6","25,327","20,142,589,186","795,000","799,000","790,000","18,152,574,465,000","1.43","22,833,427","18,817,438","82.41",
12,105560,KB금융,"41,350","-900","-2.1","2,320,750","95,721,495,940","41,450","41,800","40,950","15,975,642,505,550","1.26","386,351,693","250,141,833","64.74",
13,096770,SK이노베이션,"165,500","3,000","1.8","495,234","81,441,232,628","162,000","166,000","161,000","15,303,050,842,000","1.21","92,465,564","30,842,723","33.36",
14,015760,한국전력,"22,400","150","0.7","1,061,467","23,918,890,700","22,350","22,650","22,350","14,379,995,324,800","1.13","641,964,077","162,042,609","25.24",
15,066570,LG전자,"82,800","700","0.8","1,394,331","115,453,972,588","81,500","83,500","81,500","13,550,038,999,200","1.07","163,647,814","39,920,407","24.39",
16,010950,S-Oil,"112,000","500","0.4","640,342","71,969,949,500","111,000","113,500","110,500","12,609,272,704,000","0.99","112,582,792","51,696,213","45.92",
17,035420,NHN,"260,000","6,500","2.6","125,034","32,345,217,770","258,500","262,000","253,500","12,513,203,040,000","0.99","48,127,704","29,716,203","61.74",
18,000830,삼성물산,"79,400","300","0.4","749,210","59,412,921,964","79,400","79,900","78,400","12,403,690,461,600","0.98","156,217,764","33,897,778","21.70",
19,017670,SK텔레콤,"139,500","-3,000","-2.1","203,839","28,696,367,000","143,500","143,500","139,500","11,264,026,684,500","0.89","80,745,711","34,848,507","43.16",
20,003550,LG,"65,000","600","0.9","532,441","34,632,410,685","64,000","65,600","63,800","11,216,213,515,000","0.88","172,557,131","48,435,769","28.07",
21,033780,KT&G,"80,400","2,000","2.6","668,246","53,128,947,100","79,100","80,400","77,900","11,038,316,758,800","0.87","137,292,497","80,498,855","58.63",
22,011170,호남석유,"336,500","13,500","4.2","664,517","221,558,883,500","324,000","338,500","322,000","10,720,890,000,000","0.84","31,860,000","7,238,558","22.72",
23,053000,우리금융,"13,000","-100","-0.8","1,538,442","20,111,383,450","13,050","13,200","13,000","10,478,199,420,000","0.83","806,015,340","173,083,667","21.47",
24,086790,하나금융지주,"42,700","-800","-1.8","1,053,148","45,111,994,280","43,050","43,700","42,500","10,378,224,880,100","0.82","243,049,763","154,946,625","63.75",
25,023530,롯데쇼핑,"355,000","3,000","0.8","78,731","28,017,674,000","352,000","358,500","347,000","10,310,397,770,000","0.81","29,043,374","4,258,088","14.66",
26,000810,삼성화재,"214,000","1,000","0.5","162,859","34,806,150,500","214,500","216,000","210,500","10,138,215,118,000","0.80","47,374,837","27,062,689","57.12",
27,028050,삼성엔지니어링,"242,000","-6,000","-2.4","263,423","63,596,289,000","247,500","248,000","238,000","9,680,000,000,000","0.76","40,000,000","15,757,870","39.39",
28,034220,LG디스플레이,"26,500","150","0.6","3,358,547","88,878,642,300","26,050","26,800","26,050","9,482,116,050,000","0.75","357,815,700","106,647,455","29.81",
29,051900,LG생활건강,"595,000","17,000","2.9","62,606","36,584,376,500","577,000","597,000","565,000","9,292,827,215,000","0.73","15,618,197","7,141,568","45.73",
30,000720,현대건설,"80,800","800","1.0","568,098","46,143,555,600","80,000","82,900","79,600","8,997,545,812,000","0.71","111,355,765","21,009,861","18.87",
31,010140,삼성중공업,"37,750","-1,400","-3.6","2,656,246","100,866,739,410","38,300","39,000","37,650","8,715,545,821,500","0.69","230,875,386","69,417,933","30.07",
32,004020,현대제철,"102,000","2,400","2.4","444,264","45,188,864,100","99,500","102,500","99,500","8,702,076,450,000","0.69","85,314,475","17,696,946","20.74",
33,030200,KT,"31,450","-250","-0.8","1,186,687","37,383,715,700","31,550","31,800","31,350","8,211,966,361,600","0.65","261,111,808","126,494,281","48.44",
34,086280,현대글로비스,"204,000","2,500","1.2","209,237","43,184,862,000","203,000","208,500","203,000","7,650,000,000,000","0.60","37,500,000","10,943,346","29.18",
35,024110,기업은행,"13,750","-50","-0.4","825,256","11,312,807,800","13,650","13,850","13,600","7,507,519,662,500","0.59","546,001,430","72,867,394","13.35",
36,009150,삼성전기,"99,900","-1,600","-1.6","419,885","42,059,203,800","101,500","102,000","99,700","7,461,900,230,400","0.59","74,693,696","14,400,213","19.28",
