순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"208,000","3,500","1.7","602,077","123,804,441,000","205,500","208,500","202,000","31,457,907,936,000","82.37","151,239,942","86,559,891","57.23",1516
2,030200,한국통신공사,"56,100","-400","-0.7","423,873","23,877,745,300","56,700","57,000","55,900","17,514,400,869,900","45.86","312,199,659","60,687,020","19.44",
3,017670,SK텔레콤,"183,000","1,000","0.6","396,146","73,247,873,000","180,000","188,500","180,000","16,314,938,610,000","42.72","89,152,670","42,764,790","47.97",
4,004947,외환은행(2우B),"0","0","0.0","0","0","0","0","0","16,043,000,000,000","42.01","122,000,000","0","0.00",
5,015760,한국전력,"20,200","0","0.0","869,490","17,554,268,000","20,100","20,500","20,000","12,930,037,695,200","33.86","640,100,876","167,406,682","26.15",
6,005490,포항제철,"90,000","-1,100","-1.2","184,930","16,710,784,000","91,000","91,200","89,800","8,683,256,250,000","22.74","96,480,625","55,032,986","57.04",
7,032390,한통프리텔,"38,950","-50","-0.1","397,420","15,428,444,950","38,800","39,550","38,400","5,556,715,164,150","14.55","142,662,777","24,131,617","16.92",
8,023130,국민은행,"13,600","-50","-0.4","2,527,780","34,752,853,000","13,700","14,100","13,550","4,101,758,952,800","10.74","301,599,923","183,665,845","60.90",
9,005380,현대차,"17,200","200","1.2","783,050","13,341,786,500","17,300","17,300","16,850","3,768,325,674,400","9.87","219,088,702","107,974,104","49.28",
10,004945,외환은행(1우B),"131,500","0","0.0","0","0","0","0","0","3,419,000,000,000","8.95","26,000,000","26,000,000","100.00",
11,009150,삼성전기,"39,850","850","2.2","294,950","11,580,134,500","39,000","40,300","38,500","2,976,543,785,600","7.79","74,693,696","22,555,871","30.20",
12,000270,기아차,"7,300","0","0.0","185,480","1,379,408,500","7,400","7,630","7,300","2,966,065,518,500","7.77","406,310,345","43,433,964","10.69",
13,033780,담배인삼공사,"14,900","-500","-3.2","86,840","1,325,152,000","15,300","15,500","14,900","2,845,779,265,300","7.45","190,991,897","9,549,592","5.00",
14,015580,신한은행,"10,650","200","1.9","1,471,340","15,721,288,500","10,500","10,900","10,400","2,817,070,990,200","7.38","264,513,708","136,519,981","51.61",
15,015585,신한은행(1우C),"44,150","0","0.0","0","0","0","0","0","2,582,775,000,000","6.76","58,500,000","0","0.00",
16,016360,삼성증권,"30,000","-950","-3.1","410,580","12,232,961,500","30,750","31,100","29,150","2,522,123,430,000","6.60","84,070,781","21,864,698","26.01",
17,006400,삼성SDI,"54,000","-4,200","-7.2","820,810","44,825,004,000","55,600","57,000","52,300","2,505,153,798,000","6.56","46,391,737","21,263,567","45.83",
18,027460,주택은행,"21,200","50","0.2","926,890","19,732,897,500","21,250","21,800","20,950","2,312,126,144,800","6.05","109,062,554","67,021,653","61.45",
19,031150,국민카드,"29,800","650","2.2","137,652","4,111,904,900","30,500","30,500","29,400","2,181,360,000,000","5.71","73,200,000","11,738,657","16.04",
20,009540,현대중공업,"28,000","-300","-1.1","239,500","6,818,363,000","28,300","29,150","27,850","2,128,000,000,000","5.57","76,000,000","4,888,408","6.43",
21,005935,삼성전자(1우),"85,500","-200","-0.2","85,430","7,322,243,000","87,000","87,200","84,800","2,042,888,008,500","5.35","23,893,427","14,354,253","60.08",
22,002610,LG전자,"12,350","100","0.8","705,680","8,680,247,500","12,400","12,450","12,100","1,915,708,164,500","5.02","155,118,070","28,768,551","18.55",
23,010950,S-Oil,"28,700","300","1.1","30,020","871,067,500","28,300","29,650","28,300","1,615,563,065,200","4.23","56,291,396","25,586,012","45.45",
24,003600,SK,"12,300","-200","-1.6","318,330","3,912,385,000","12,500","12,600","12,050","1,561,396,710,600","4.09","126,942,822","43,457,904","34.23",
25,000660,현대전자,"3,155","-105","-3.2","79,731,170","254,477,211,100","3,205","3,330","3,060","1,547,310,423,380","4.05","490,431,196","94,202,414","19.21",
26,030700,한통엠닷컴,"9,800","240","2.5","171,738","1,640,391,440","9,500","9,800","9,400","1,535,990,426,600","4.02","156,733,717","5,249,263","3.35",
27,000810,삼성화재,"30,700","-500","-1.6","110,210","3,421,833,500","31,500","31,800","30,700","1,522,868,495,900","3.99","49,604,837","18,083,630","36.46",
28,010140,삼성중공업,"5,970","270","4.7","8,204,240","48,844,135,500","5,800","6,030","5,800","1,378,264,235,070","3.61","230,865,031","70,933,530","30.73",
29,036460,한국가스공사,"17,000","-500","-2.9","74,670","1,276,025,000","17,350","17,500","17,000","1,313,836,670,000","3.44","77,284,510","3,190,619","4.13",
30,000010,조흥은행,"1,900","-90","-4.5","2,585,880","4,997,652,800","1,990","2,000","1,860","1,290,248,418,500","3.38","679,078,115","4,069,983","0.60",
31,003550,LG화학,"12,700","0","0.0","0","0","0","0","0","1,239,694,421,800","3.25","97,613,734","29,391,956","30.11",
32,006800,대우증권,"7,200","-160","-2.2","2,294,760","16,397,813,700","7,250","7,470","6,850","1,111,595,695,200","2.91","154,388,291","14,654,816","9.49",
33,016830,한미은행,"6,700","0","0.0","544,160","3,644,891,600","6,600","6,730","6,600","1,092,547,325,500","2.86","163,066,765","105,676,613","64.81",
34,042660,대우조선,"4,920","170","3.6","4,443,990","21,802,306,450","4,870","4,990","4,815","965,836,048,800","2.53","196,308,140","5,390,858","2.75",
35,004170,신세계,"68,300","1,000","1.5","57,900","3,951,608,000","68,000","69,000","67,300","956,883,000,000","2.51","14,010,000","6,399,656","45.68",
36,027469,주택은행(3우B),"0","0","0.0","0","0","0","0","0","946,428,000,000","2.48","17,790,000","0","0.00",
37,032640,LG텔레콤,"4,750","-250","-5.0","1,367,422","6,529,000,000","5,000","5,070","4,610","905,825,000,000","2.37","190,700,000","47,316,420","24.81",
38,000830,삼성물산,"5,720","-70","-1.2","842,230","4,796,702,300","5,760","5,880","5,610","889,091,220,160","2.33","155,435,528","33,582,936","21.61",
39,024110,기업은행,"3,220","-30","-0.9","91,886","293,763,560","3,250","3,270","3,110","880,134,394,860","2.30","273,333,663","100","0.00",
40,005940,LG투자증권,"7,100","-140","-1.9","1,760,660","12,478,966,400","7,290","7,290","6,930","869,766,649,500","2.28","122,502,345","6,983,765","5.70",
