순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"1,425,000","29,000","2.1","273,434","388,563,908,000","1,408,000","1,445,000","1,397,000","203,731,305,225,000","13.92","142,969,337","72,017,046","50.37",2180
2,015760,한국전력,"60,400","300","0.5","726,399","43,622,364,000","60,100","60,400","59,500","38,774,630,250,800","2.65","641,964,077","211,654,481","32.97",
3,005380,현대차,"135,500","-3,500","-2.5","2,700,499","368,799,159,250","138,000","138,500","135,500","29,847,462,904,500","2.04","220,276,479","95,849,635","43.51",
4,090430,아모레퍼시픽,"431,500","2,500","0.6","84,492","36,437,495,500","431,000","435,000","426,500","25,224,838,435,000","1.72","58,458,490","19,291,080","33.00",
5,005935,삼성전자우,"1,183,000","53,000","4.7","46,150","53,954,596,000","1,159,000","1,183,000","1,148,000","24,918,034,141,000","1.70","21,063,427","16,474,061","78.21",
6,012330,현대모비스,"252,000","-6,500","-2.5","314,770","79,537,086,550","258,000","260,000","249,000","24,530,653,476,000","1.68","97,343,863","48,467,060","49.79",
7,000660,SK하이닉스,"32,400","600","1.9","4,571,310","147,410,557,900","32,000","32,550","31,700","23,587,276,626,000","1.61","728,002,365","354,625,883","48.71",
8,035420,NAVER,"710,000","-3,000","-0.4","153,533","109,314,783,248","710,000","717,000","707,000","23,403,502,090,000","1.60","32,962,679","19,443,209","58.99",
9,028260,삼성물산,"123,000","5,500","4.7","2,257,154","279,408,232,500","118,500","127,500","117,500","23,331,875,289,000","1.59","189,690,043","14,308,083","7.54",
10,032830,삼성생명,"100,500","1,500","1.5","672,968","67,909,382,100","99,100","104,500","98,600","20,100,000,000,000","1.37","200,000,000","30,464,173","15.23",
11,033780,KT&G,"136,500","6,500","5.0","520,188","69,949,404,790","130,000","136,500","130,000","18,740,425,840,500","1.28","137,292,497","73,974,781","53.88",
12,055550,신한지주,"38,000","550","1.5","777,122","29,393,203,812","37,950","38,250","37,500","18,019,584,306,000","1.23","474,199,587","310,901,432","65.56",
13,005490,POSCO,"201,500","-500","-0.2","234,719","47,199,670,500","204,500","205,000","199,000","17,568,147,252,500","1.20","87,186,835","42,499,342","48.75",
14,000270,기아차,"43,200","-600","-1.4","1,747,483","75,652,289,150","44,000","44,200","42,700","17,511,696,590,400","1.20","405,363,347","156,850,294","38.69",
15,051900,LG생활건강,"1,117,000","5,000","0.4","46,348","52,406,771,280","1,122,000","1,166,000","1,107,000","17,445,526,049,000","1.19","15,618,197","6,714,007","42.99",
16,017670,SK텔레콤,"215,500","-1,500","-0.7","97,543","21,082,142,578","218,000","219,500","215,000","17,400,700,720,500","1.19","80,745,711","32,797,699","40.62",
17,051910,LG화학,"260,000","3,000","1.2","432,127","111,698,204,500","263,500","263,500","255,500","17,230,486,000,000","1.18","66,271,100","25,886,481","39.06",
18,034730,SK,"202,500","1,000","0.5","109,791","22,243,683,500","203,000","204,500","201,500","14,247,960,142,500","0.97","70,360,297","17,165,296","24.40",
19,002790,아모레G,"167,500","3,500","2.1","119,925","19,962,321,500","165,000","168,500","164,000","13,364,989,150,000","0.91","79,790,980","12,060,022","15.11",
20,096770,SK이노베이션,"140,500","-500","-0.4","241,530","33,970,727,500","144,000","144,000","138,500","12,991,411,742,000","0.89","92,465,564","37,797,048","40.88",
21,105560,KB금융,"32,600","-100","-0.3","792,541","25,863,662,850","33,350","33,350","32,400","12,595,065,191,800","0.86","386,351,693","259,128,450","67.07",
22,000810,삼성화재,"263,500","3,000","1.2","113,743","30,220,110,000","264,000","268,500","263,000","12,483,269,549,500","0.85","47,374,837","23,115,324","48.79",
23,068270,셀트리온,"96,100","1,700","1.8","450,961","43,217,691,300","95,500","97,200","94,700","11,204,283,816,200","0.77","116,589,842","29,443,548","25.25",
24,018260,삼성에스디에스,"143,500","5,500","4.0","426,267","61,261,783,500","139,500","148,500","139,500","11,103,714,300,000","0.76","77,377,800","6,547,704","8.46",
25,003550,LG,"63,700","800","1.3","194,806","12,478,539,500","63,400","65,500","62,900","10,991,889,244,700","0.75","172,557,131","46,078,598","26.70",
26,011170,롯데케미칼,"283,000","5,500","2.0","153,402","43,063,320,000","283,000","284,500","275,000","9,699,943,577,000","0.66","34,275,419","10,721,904","31.28",
27,010130,고려아연,"508,000","6,000","1.2","49,097","24,911,449,000","507,000","512,000","503,000","9,585,960,000,000","0.65","18,870,000","3,412,443","18.08",
28,034220,LG디스플레이,"26,400","750","2.9","2,294,529","60,494,712,400","26,250","26,700","26,000","9,446,334,480,000","0.65","357,815,700","111,073,495","31.04",
29,035250,강원랜드,"41,700","650","1.6","271,980","11,295,382,450","41,150","41,750","41,100","8,921,318,850,000","0.61","213,940,500","61,972,232","28.97",
30,008930,한미사이언스,"153,000","-2,500","-1.6","134,592","20,857,031,500","157,000","157,000","153,000","8,918,417,277,000","0.61","58,290,309","2,372,469","4.07",
31,066570,LG전자,"53,900","200","0.4","441,219","23,679,359,900","54,100","54,200","53,300","8,820,617,174,600","0.60","163,647,814","36,885,881","22.54",
32,010950,S-Oil,"75,700","-1,300","-1.7","364,191","27,710,261,200","78,200","78,300","75,100","8,522,517,354,400","0.58","112,582,792","86,744,691","77.05",
33,021240,코웨이,"104,500","-500","-0.5","120,126","12,677,248,000","104,500","107,500","104,500","8,059,541,182,000","0.55","77,124,796","41,641,258","53.99",
34,009540,현대중공업,"105,500","500","0.5","178,721","18,828,108,000","107,000","107,000","104,000","8,018,000,000,000","0.55","76,000,000","10,359,429","13.63",
35,030200,KT,"29,650","-750","-2.5","700,025","20,956,844,858","30,350","30,450","29,650","7,741,965,107,200","0.53","261,111,808","127,934,322","49.00",
36,006400,삼성SDI,"108,000","2,000","1.9","252,502","27,186,159,000","107,500","109,500","106,500","7,426,569,240,000","0.51","68,764,530","23,459,420","34.12",
37,128940,한미약품,"706,000","-11,000","-1.5","110,295","78,832,624,000","723,000","728,000","703,000","7,367,188,366,000","0.50","10,435,111","1,164,109","11.16",
38,047810,한국항공우주,"73,200","100","0.1","586,875","42,968,921,600","73,900","74,400","72,700","7,135,177,832,400","0.49","97,475,107","22,973,540","23.57",
39,086790,하나금융지주,"23,250","-450","-1.9","893,338","20,890,222,250","23,950","24,050","23,050","6,882,071,191,500","0.47","296,003,062","193,679,260","65.43",
40,000030,우리은행,"9,520","20","0.2","1,538,002","14,618,704,350","9,600","9,620","9,440","6,435,520,000,000","0.44","676,000,000","168,082,630","24.86",
41,086280,현대글로비스,"171,500","-3,000","-1.7","112,876","19,466,270,500","176,000","176,000","171,000","6,431,250,000,000","0.44","37,500,000","11,035,110","29.43",
