순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"616,000","6,000","1.0","605,118","373,850,100,480","615,000","622,000","612,000","91,881,130,880,000","20.67","149,157,680","89,681,505","60.13",1744
2,017670,SK텔레콤,"200,000","-1,500","-0.7","162,426","32,651,715,000","202,000","203,500","200,000","16,455,342,200,000","3.70","82,276,711","40,147,046","48.80",
3,060000,국민은행,"48,100","-900","-1.8","1,382,741","66,494,808,700","49,100","49,500","47,350","16,179,835,479,600","3.64","336,379,116","254,959,782","75.80",
4,005490,POSCO,"170,000","-5,000","-2.9","439,937","75,212,990,000","175,000","175,500","169,000","15,124,246,350,000","3.40","88,966,155","59,879,915","67.31",
5,015760,한국전력,"19,850","0","0.0","879,973","17,438,429,550","19,800","20,000","19,700","12,718,859,174,050","2.86","640,748,573","184,034,935","28.72",
6,005380,현대차,"53,100","-1,000","-1.8","1,024,498","55,004,760,800","54,700","54,800","53,000","11,656,432,456,200","2.62","219,518,502","118,017,225","53.76",
7,030200,KT,"40,700","-450","-1.1","605,331","24,606,148,700","41,200","41,400","40,050","11,593,370,580,000","2.61","284,849,400","139,489,198","48.97",
8,066570,LG전자,"74,000","-100","-0.1","896,126","66,642,585,000","74,700","75,100","73,100","10,330,863,462,000","2.32","139,606,263","56,133,851","40.21",
9,005935,삼성전자(1우),"374,000","9,500","2.6","173,177","64,603,108,000","370,000","376,000","367,000","8,636,941,698,000","1.94","23,093,427","18,401,429","79.68",
10,006400,삼성SDI,"167,500","-500","-0.3","298,625","50,128,182,500","169,000","169,000","166,500","7,786,797,117,500","1.75","46,488,341","18,128,965","39.00",
11,053000,우리금융,"8,850","30","0.3","1,369,129","12,115,447,350","8,800","8,900","8,770","6,863,218,453,500","1.54","775,504,910","45,556,014","5.87",
12,055550,신한지주,"22,100","-650","-2.9","1,093,889","24,600,886,400","22,900","22,950","22,100","6,506,268,730,000","1.46","294,401,300","192,006,583","65.22",
13,000660,하이닉스,"13,900","300","2.2","9,183,958","127,273,359,900","13,850","14,100","13,600","6,174,364,237,400","1.39","444,198,866","23,893,824","5.38",
14,010950,S-Oil,"54,000","0","0.0","165,150","9,001,813,000","54,700","57,300","53,000","6,079,470,768,000","1.37","112,582,792","51,460,486","45.71",
15,003600,SK,"46,000","950","2.1","1,041,274","47,634,213,000","45,650","46,050","44,000","5,840,979,812,000","1.31","126,977,822","75,685,370","59.61",
16,002860,하나은행,"25,850","-750","-2.8","1,012,164","26,163,500,650","26,500","26,600","25,650","4,972,336,630,800","1.12","192,353,448","82,819,446","43.06",
17,033780,KT&G,"26,150","-400","-1.5","368,013","9,640,602,450","26,400","26,550","26,000","4,666,271,296,550","1.05","178,442,497","75,519,133","42.32",
18,001740,SK네트웍스,"13,300","1,700","14.7","149,197","1,939,216,600","12,400","13,300","12,000","4,489,687,610,100","1.01","337,570,497","2,426,147","0.72",
19,012330,현대모비스,"52,600","-900","-1.7","427,667","22,693,692,200","53,500","53,900","52,600","4,471,088,736,200","1.01","85,001,687","28,038,019","32.99",
20,004940,외환은행,"6,950","-100","-1.4","662,017","4,620,131,350","7,020","7,070","6,900","4,301,402,440,700","0.97","618,906,826","433,837,731","70.10",
21,003550,LG,"15,900","1,200","8.2","7,118,247","113,032,493,700","15,400","16,600","15,250","4,221,012,893,100","0.95","265,472,509","50,965,153","19.20",
22,004170,신세계,"280,000","2,500","0.9","40,931","11,374,965,000","276,000","280,000","275,500","4,160,940,000,000","0.94","14,860,500","7,593,119","51.10",
23,000810,삼성화재,"84,900","900","1.1","110,110","9,318,423,000","85,100","85,100","83,600","4,149,473,661,300","0.93","48,874,837","29,964,870","61.31",
24,000270,기아차,"11,500","-250","-2.1","1,786,951","20,688,593,500","11,850","11,900","11,500","4,136,900,232,500","0.93","359,730,455","133,545,754","37.12",
