순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"664,000","-4,000","-0.6","226,625","150,643,907,008","669,000","672,000","661,000","97,806,759,768,000","13.18","147,299,337","74,458,809","50.55",1835
2,060000,국민은행,"74,600","-600","-0.8","890,203","66,439,025,600","75,200","75,900","74,000","25,093,882,053,600","3.38","336,379,116","275,176,126","81.81",
3,015760,한국전력,"36,850","0","0.0","753,065","27,746,960,250","36,850","37,100","36,600","23,641,770,187,200","3.18","641,567,712","181,892,699","28.35",
4,005490,POSCO,"245,000","500","0.2","139,679","34,124,272,500","244,500","245,000","243,000","21,360,774,575,000","2.88","87,186,835","53,864,721","61.78",
5,005380,현대차,"81,000","-400","-0.5","789,465","63,759,038,400","81,500","81,700","80,300","17,743,754,862,000","2.39","219,058,702","90,827,041","41.46",
6,000660,하이닉스,"37,300","300","0.8","3,886,480","145,060,700,140","37,200","37,650","36,900","17,121,520,189,700","2.31","459,021,989","110,704,476","24.12",
7,017670,SK텔레콤,"201,500","-500","-0.2","107,992","21,643,683,000","200,500","202,000","199,000","16,479,820,766,500","2.22","81,785,711","38,634,568","47.24",
8,055550,신한지주,"42,650","-350","-0.8","1,168,284","49,820,685,400","43,000","43,150","42,450","16,273,858,737,100","2.19","381,567,614","221,054,676","57.93",
9,053000,우리금융,"19,950","150","0.8","1,966,072","39,334,964,400","19,900","20,150","19,800","16,080,006,033,000","2.17","806,015,340","68,766,485","8.53",
10,030200,KT,"40,800","-250","-0.6","378,679","15,487,262,950","40,950","41,000","40,800","11,408,797,920,000","1.54","279,627,400","132,428,028","47.36",
11,005935,삼성전자(1우),"497,000","-1,500","-0.3","47,122","23,326,538,802","498,000","498,500","491,000","11,348,213,219,000","1.53","22,833,427","18,332,149","80.29",
12,034220,LG필립스LCD,"31,400","850","2.8","2,585,456","81,763,863,800","31,050","32,150","31,050","11,235,412,980,000","1.51","357,815,700","190,658,175","53.28",
13,009540,현대중공업,"131,000","-1,000","-0.8","190,692","24,832,985,500","133,000","133,000","128,500","9,956,000,000,000","1.34","76,000,000","15,848,977","20.85",
14,023530,롯데쇼핑,"335,000","4,000","1.2","75,500","25,279,887,000","332,000","336,000","332,000","9,729,530,290,000","1.31","29,043,374","6,476,040","22.30",
15,004170,신세계,"490,000","-5,000","-1.0","34,306","16,919,083,000","496,500","497,500","490,000","9,241,645,000,000","1.24","18,860,500","8,895,296","47.16",
16,033780,KT&G,"57,500","500","0.9","441,572","25,243,299,000","57,100","57,500","56,700","9,167,943,577,500","1.23","159,442,497","83,516,069","52.38",
17,086790,하나금융지주,"43,300","150","0.4","729,396","31,665,489,150","43,450","43,800","43,100","8,932,738,256,500","1.20","206,298,805","165,848,805","80.39",
18,066570,LG전자,"61,000","0","0.0","757,251","46,396,001,400","61,200","61,900","60,500","8,823,516,654,000","1.19","144,647,814","53,593,335","37.05",
19,012330,현대모비스,"97,300","-200","-0.2","367,921","36,127,591,200","98,000","98,700","97,300","8,338,865,120,600","1.12","85,702,622","41,129,669","47.99",
20,003600,SK,"62,900","1,600","2.6","542,613","33,918,391,100","61,500","63,100","61,500","8,093,665,173,800","1.09","128,675,122","62,853,086","48.85",
21,004940,외환은행,"12,100","-100","-0.8","693,364","8,401,156,950","12,200","12,200","12,050","7,803,372,594,600","1.05","644,906,826","511,730,253","79.35",
22,001740,SK네트웍스,"32,250","-150","-0.5","113,752","3,687,455,050","32,900","32,900","32,200","7,709,107,660,500","1.04","239,042,098","1,743,717","0.73",
23,032710,LG카드,"60,200","200","0.3","70,994","4,256,089,200","60,000","60,400","59,700","7,547,238,060,600","1.02","125,369,403","20,568,565","16.41",
24,010950,S-Oil,"63,300","-900","-1.4","165,422","10,570,808,500","64,600","64,900","63,300","7,126,490,733,600","0.96","112,582,792","56,016,138","49.76",
25,000810,삼성화재,"145,500","0","0.0","72,047","10,450,163,000","145,500","146,500","143,500","7,111,288,783,500","0.96","48,874,837","25,715,781","52.62",
26,024110,기업은행,"16,200","-150","-0.9","945,235","15,252,640,800","16,350","16,350","16,050","6,563,455,677,000","0.88","405,151,585","82,863,883","20.45",
27,047040,대우건설,"18,000","-50","-0.3","868,289","15,551,568,600","17,900","18,200","17,600","6,107,228,172,000","0.82","339,290,454","26,508,831","7.81",
28,042660,대우조선해양,"30,600","100","0.3","1,241,727","38,452,782,300","31,000","31,150","30,600","5,856,557,194,800","0.79","191,390,758","69,373,875","36.25",
29,032390,KTF,"29,000","-50","-0.2","359,836","10,370,751,450","29,100","29,250","28,400","5,835,034,639,000","0.79","201,208,091","44,835,566","22.28",
30,000720,현대건설,"50,900","-1,100","-2.1","355,194","18,191,324,000","51,900","52,100","50,800","5,569,186,648,400","0.75","109,414,276","15,421,509","14.09",
31,010140,삼성중공업,"23,100","0","0.0","1,217,240","28,176,824,500","23,350","23,400","23,000","5,333,156,182,200","0.72","230,872,562","79,131,762","34.28",
32,000270,기아차,"15,350","0","0.0","873,234","13,480,941,800","15,450","15,550","15,350","5,329,987,484,250","0.72","347,230,455","85,372,560","24.59",
33,003550,LG,"27,500","-50","-0.2","672,064","18,534,895,500","27,550","27,800","27,500","4,745,321,102,500","0.64","172,557,131","50,622,707","29.34",
34,000830,삼성물산,"30,000","-400","-1.3","1,177,192","35,345,414,600","30,500","30,600","29,800","4,686,532,920,000","0.63","156,217,764","46,529,885","29.79",
35,035420,NHN,"99,300","-700","-0.7","215,712","21,614,366,500","101,000","101,500","99,300","4,602,394,928,400","0.62","46,348,388","21,826,976","47.09",
36,035250,강원랜드,"20,000","200","1.0","311,067","6,189,247,500","19,700","20,000","19,700","4,278,810,000,000","0.58","213,940,500","72,047,311","33.68",
37,034020,두산중공업,"39,350","-400","-1.0","329,794","12,985,465,900","40,100","40,350","38,950","4,107,813,395,000","0.55","104,391,700","19,832,790","19.00",
38,016360,삼성증권,"53,800","-800","-1.5","250,871","13,589,793,200","54,800","54,800","53,700","3,595,731,877,000","0.48","66,835,165","20,413,840","30.54",
39,006400,삼성SDI,"78,000","1,500","2.0","238,664","18,459,841,700","76,500","78,000","76,300","3,553,550,598,000","0.48","45,558,341","11,979,058","26.29",
40,047050,대우인터내셔,"35,800","650","1.8","480,350","17,181,626,800","35,400","36,000","35,200","3,400,598,180,800","0.46","94,988,776","1,947,945","2.05",
41,006360,GS건설,"66,200","-2,200","-3.2","219,679","14,651,821,100","68,400","68,400","66,200","3,376,200,000,000","0.45","51,000,000","24,811,173","48.65",
42,012630,현대산업,"42,200","0","0.0","397,101","16,921,159,600","42,200","43,100","42,200","3,181,212,396,000","0.43","75,384,180","47,116,350","62.50",
43,042670,두산인프라코어,"18,750","-100","-0.5","525,879","9,852,025,450","18,900","18,950","18,500","3,152,950,950,000","0.42","168,157,384","23,416,337","13.93",
44,006800,대우증권,"16,450","-100","-0.6","1,470,180","24,333,561,650","16,750","16,750","16,400","3,127,159,656,950","0.42","190,100,891","9,372,109","4.93",
45,078930,GS,"33,100","750","2.3","473,370","15,635,991,000","32,650","33,250","32,300","3,075,499,011,800","0.41","92,915,378","22,022,856","23.70",
46,032640,LG텔레콤,"11,050","350","3.3","4,274,683","47,135,554,850","10,800","11,250","10,700","3,063,926,651,500","0.41","277,278,430","77,837,694","28.07",
47,001040,CJ,"104,500","500","0.5","85,148","8,865,297,500","103,500","105,500","103,000","3,059,634,600,000","0.41","29,278,800","5,700,687","19.47",
48,012450,삼성테크윈,"38,800","800","2.1","682,663","26,201,105,150","38,650","38,800","37,950","2,987,600,000,000","0.40","77,000,000","12,082,476","15.69",
49,036460,한국가스공사,"37,950","950","2.6","117,402","4,405,769,400","36,850","37,950","36,850","2,932,947,154,500","0.40","77,284,510","6,670,466","8.63",
50,009150,삼성전기,"39,000","600","1.6","580,199","22,525,959,400","38,600","39,100","38,350","2,913,054,144,000","0.39","74,693,696","5,572,252","7.46",
51,002380,KCC,"271,000","1,000","0.4","23,891","6,571,145,500","272,500","284,000","270,000","2,850,920,000,000","0.38","10,520,000","2,349,095","22.33",
52,004020,현대제철,"32,950","-450","-1.4","979,640","32,422,240,100","33,600","33,600","32,700","2,797,386,431,050","0.38","84,897,919","19,425,537","22.88",
53,005940,우리투자증권,"20,150","0","0.0","810,168","16,405,096,200","20,400","20,450","20,150","2,670,154,339,450","0.36","132,513,863","16,408,540","12.38",
54,090430,아모레퍼시픽,"440,000","7,000","1.6","11,229","4,928,182,500","433,500","447,500","431,000","2,572,173,560,000","0.35","5,845,849","2,543,651","43.51",
55,003490,대한항공,"34,700","-600","-1.7","579,254","20,122,270,850","35,000","35,600","34,300","2,473,743,429,200","0.33","71,289,436","9,980,961","14.00",
56,011200,현대상선,"18,300","-350","-1.9","582,832","10,746,516,800","18,650","18,700","18,300","2,435,240,090,700","0.33","133,073,229","17,191,528","12.92",
57,051910,LG화학,"37,600","-450","-1.2","165,241","6,243,521,700","37,750","38,050","37,600","2,422,382,406,400","0.33","64,425,064","17,696,008","27.47",
58,010620,현대미포조선,"118,000","-5,000","-4.1","65,132","7,748,625,000","121,500","123,000","118,000","2,360,000,000,000","0.32","20,000,000","8,621,534","43.11",
59,042100,현대오토넷,"10,100","-100","-1.0","887,428","9,018,368,300","10,300","10,300","10,100","2,341,110,289,800","0.32","231,793,098","57,570,872","24.84",
60,000140,하이트맥주,"117,000","0","0.0","61,321","7,120,175,500","117,000","117,000","114,500","2,246,073,336,000","0.30","19,197,208","6,284,275","32.74",
61,000210,대림산업,"64,500","-2,500","-3.7","160,139","10,402,257,800","65,600","66,000","64,500","2,244,600,000,000","0.30","34,800,000","15,853,421","45.56",
62,000880,한화,"29,850","550","1.9","781,437","22,914,540,450","29,300","29,850","28,900","2,237,518,239,750","0.30","74,958,735","18,419,202","24.57",
63,071050,한국금융지주,"40,950","500","1.2","138,423","5,652,466,200","40,800","41,450","40,250","2,165,280,594,750","0.29","52,876,205","24,457,894","46.26",
64,005270,대구은행,"15,850","-50","-0.3","363,854","5,780,859,900","16,000","16,000","15,700","2,094,181,250,000","0.28","132,125,000","86,191,856","65.24",
65,088980,맥쿼리인프라,"6,390","40","0.6","292,011","1,866,333,390","6,400","6,400","6,360","2,067,102,403,560","0.28","323,490,204","129,979,448","40.18",
66,001300,제일모직,"41,050","-100","-0.2","414,796","17,198,655,200","41,350","41,950","41,050","2,052,500,000,000","0.28","50,000,000","13,943,237","27.89",
67,000240,한국타이어,"12,450","-100","-0.8","898,351","11,262,044,450","12,600","12,700","12,450","1,894,764,616,050","0.26","152,189,929","68,532,896","45.03",
68,011170,호남석유,"59,000","-1,000","-1.7","54,659","3,212,419,900","58,600","60,000","58,000","1,879,740,000,000","0.25","31,860,000","14,991,501","47.05",
69,005387,현대차(2우B),"49,400","600","1.2","64,140","3,124,463,000","49,200","49,400","48,300","1,858,124,931,000","0.25","37,613,865","31,496,885","83.74",
70,015940,데이콤,"22,900","0","0.0","942,468","21,524,610,200","23,150","23,250","22,400","1,847,838,670,500","0.25","80,691,645","12,833,708","15.90",
71,028050,삼성엔지니어링,"45,200","0","0.0","90,855","4,096,570,500","45,450","45,450","44,600","1,808,000,000,000","0.24","40,000,000","15,751,268","39.38",
72,037620,미래에셋증권,"63,900","900","1.4","65,917","4,200,954,000","63,400","64,000","63,000","1,724,341,500,000","0.23","26,985,000","3,406,433","12.62",
73,021240,웅진코웨이,"23,100","300","1.3","773,920","17,756,991,500","22,750","23,550","22,550","1,718,076,198,300","0.23","74,375,593","21,361,293","28.72",
74,005280,부산은행,"11,700","-100","-0.8","911,321","10,698,029,400","11,900","11,900","11,600","1,716,198,705,000","0.23","146,683,650","83,597,921","56.99",
75,003480,한진중공업,"26,100","350","1.4","605,561","15,533,702,550","25,700","26,100","25,100","1,692,471,438,900","0.23","64,845,649","18,870,302","29.10",
76,000700,한진해운,"23,600","-600","-2.5","876,570","20,757,686,000","24,050","24,200","23,200","1,692,453,845,600","0.23","71,714,146","26,163,480","36.48",
77,003450,현대증권,"12,000","-250","-2.0","2,036,961","24,739,083,200","12,350","12,400","12,000","1,672,241,076,000","0.23","139,353,423","12,443,560","8.93",
78,004990,롯데제과,"1,154,000","-32,000","-2.7","861","1,008,461,000","1,186,000","1,190,000","1,154,000","1,640,295,600,000","0.22","1,421,400","615,660","43.31",
79,033630,하나로텔레콤,"6,990","-10","-0.1","2,591,720","18,326,736,820","7,000","7,250","6,980","1,623,398,778,090","0.22","232,245,891","106,634,405","45.91",
80,010130,고려아연,"85,500","2,900","3.5","302,471","25,742,532,600","84,000","87,400","82,000","1,613,385,000,000","0.22","18,870,000","4,373,104","23.17",
81,005300,롯데칠성,"1,283,000","-36,000","-2.7","632","817,606,000","1,345,000","1,345,000","1,283,000","1,587,331,449,000","0.21","1,237,203","533,309","43.11",
82,005830,동부화재,"22,400","0","0.0","492,838","10,860,560,600","22,300","22,500","21,750","1,585,920,000,000","0.21","70,800,000","12,270,084","17.33",
83,004370,농심,"270,000","3,000","1.1","10,633","2,865,874,500","272,000","272,000","267,000","1,558,266,660,000","0.21","5,771,358","1,643,776","28.48",
84,001120,LG상사,"22,750","0","0.0","371,596","8,390,495,500","22,750","22,750","22,400","1,547,000,000,000","0.21","68,000,000","2,711,444","3.99",
85,069960,현대백화점,"68,000","300","0.4","193,962","13,333,036,000","68,500","69,300","68,000","1,540,491,176,000","0.21","22,654,282","9,601,286","42.38",
86,012750,에스원,"36,850","350","1.0","103,707","3,833,994,450","36,450","37,650","36,450","1,400,269,709,300","0.19","37,999,178","20,993,092","55.25",
87,034120,SBS,"51,500","-900","-1.7","30,779","1,588,551,200","51,700","52,300","50,800","1,342,868,525,500","0.18","26,075,117","0","0.00",
88,003690,코리안리,"11,700","200","1.7","244,204","2,826,022,150","11,500","11,700","11,350","1,309,689,564,300","0.18","111,939,279","51,056,568","45.61",
89,001800,오리온,"218,000","8,000","3.8","135,058","29,421,772,500","211,500","220,000","210,000","1,290,299,926,000","0.17","5,918,807","2,513,969","42.47",
90,001230,동국제강,"17,850","-350","-1.9","169,404","3,054,796,300","18,350","18,350","17,850","1,282,063,576,500","0.17","71,824,290","14,641,246","20.38",
91,000100,유한양행,"147,000","2,000","1.4","53,476","7,747,993,000","143,000","147,500","141,500","1,265,003,649,000","0.17","8,605,467","1,751,981","20.36",
92,086280,글로비스,"32,500","1,050","3.3","165,210","5,382,274,000","31,850","33,150","31,800","1,218,750,000,000","0.16","37,500,000","8,342,740","22.25",
93,020560,아시아나항공,"6,910","-30","-0.4","1,076,976","7,405,412,150","6,940","7,000","6,800","1,210,429,834,130","0.16","175,170,743","16,764,436","9.57",
94,005385,현대차(1우),"48,000","-450","-0.9","50,696","2,431,866,500","48,600","48,600","47,750","1,205,279,136,000","0.16","25,109,982","20,521,175","81.73",
95,003470,동양종금증권,"11,350","-300","-2.6","706,125","8,122,383,000","11,800","11,850","11,350","1,202,936,071,950","0.16","105,985,557","10,714,031","10.11",
96,036570,엔씨소프트,"58,300","-200","-0.3","126,767","7,359,356,600","58,800","59,000","57,000","1,188,548,574,400","0.16","20,386,768","8,636,367","42.36",
